Route ID,Segment,Train Number,Train Name,From,To,Departure,Arrival,Distance (km),Duration,Wait Before,rappid_last_updated,rappid_data_file
ROUTE_15,1,12295,12295 Sanghamitra Exp Running Status,SBC,NGP,09:00:00,08:20:00,1453.0,23h 20m,0h 0m,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_15,2,82651,82651 Svdk suvidha Running Status,NGP,NDLS,13:40:00,07:30:00,1071.0,17h 50m,5h 20m,2026-01-24T09:15:02.317576,data/rappid/82651.json
ROUTE_16,1,12295,12295 Sanghamitra Exp Running Status,SBC,NGP,09:00:00,08:20:00,1453.0,23h 20m,0h 0m,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_16,2,12723,12723 Telangana Sf Exp Running Status,NGP,NDLS,15:50:00,09:05:00,1071.0,17h 15m,7h 30m,2026-01-24T09:14:51.365139,data/rappid/12723.json
ROUTE_17,1,12295,12295 Sanghamitra Exp Running Status,SBC,BNC,09:00:00,09:10:00,4.0,0h 10m,0h 0m,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_17,2,12627,12627 Karnataka Exp Running Status,BNC,NDLS,19:32:00,10:30:00,2382.0,14h 58m,10h 22m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_18,1,12295,12295 Sanghamitra Exp Running Status,SBC,MZP,09:00:00,02:35:00,2442.0,17h 35m,0h 0m,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_18,2,12815,12815 Nandankanan Sf Running Status,MZP,NDLS,06:28:00,17:05:00,715.0,10h 37m,3h 53m,2026-01-24T09:15:00.045294,data/rappid/12815.json
ROUTE_19,1,12295,12295 Sanghamitra Exp Running Status,SBC,MZP,09:00:00,02:35:00,2442.0,17h 35m,0h 0m,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_19,2,13007,13007 U Abhatoofan Exp Running Status,MZP,NDLS,03:48:00,19:40:00,725.0,15h 52m,1h 13m,2026-01-24T09:14:51.458874,data/rappid/13007.json
ROUTE_20,1,12295,12295 Sanghamitra Exp Running Status,SBC,MGS,09:00:00,05:08:00,2505.0,20h 8m,0h 0m,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_20,2,12825,12825 Rnc Anvt Sf Exp Running Status,MGS,NDLS,09:00:00,20:55:00,778.0,11h 55m,3h 52m,2026-01-24T09:15:19.420924,data/rappid/12825.json
ROUTE_21,1,12295,12295 Sanghamitra Exp Running Status,SBC,MGS,09:00:00,05:08:00,2505.0,20h 8m,0h 0m,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_21,2,12875,12875 Neelachal Sf Ex Running Status,MGS,NDLS,06:37:00,21:45:00,824.0,15h 8m,1h 29m,2026-01-24T09:14:59.169235,data/rappid/12875.json
ROUTE_22,1,12295,12295 Sanghamitra Exp Running Status,SBC,DNR,09:00:00,09:05:00,2703.0,0h 5m,0h 0m,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_22,2,12391,12391 Shramjeevi Exp Running Status,DNR,NDLS,11:00:00,05:10:00,984.0,18h 10m,1h 55m,2026-01-24T09:15:06.777324,data/rappid/12391.json
ROUTE_23,1,12295,12295 Sanghamitra Exp Running Status,SBC,DNR,09:00:00,09:05:00,2703.0,0h 5m,0h 0m,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_23,2,12303,12303 Poorva Express Running Status,DNR,NDLS,16:25:00,06:05:00,976.0,13h 40m,7h 20m,2026-01-24T09:15:00.268800,data/rappid/12303.json
ROUTE_24,1,12577,12577 Bagmati Exp Running Status,SBC,PNBE,20:55:00,20:10:00,2708.0,23h 15m,0h 0m,2026-01-24T09:15:20.023046,data/rappid/12577.json
ROUTE_24,2,13007,13007 U Abhatoofan Exp Running Status,PNBE,NDLS,21:25:00,19:40:00,996.0,22h 15m,1h 15m,2026-01-24T09:14:51.458874,data/rappid/13007.json
ROUTE_25,1,12577,12577 Bagmati Exp Running Status,SBC,PNBE,20:55:00,20:10:00,2708.0,23h 15m,0h 0m,2026-01-24T09:15:20.023046,data/rappid/12577.json
ROUTE_25,2,12305,12305 Rajdhani Expres Running Status,PNBE,NDLS,21:10:00,10:00:00,986.0,12h 50m,1h 0m,2026-01-24T09:15:14.319448,data/rappid/12305.json
ROUTE_26,1,12627,12627 Karnataka Exp Running Status,SBC,JHS,19:20:00,03:33:00,1993.0,8h 13m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_26,2,22456,22456 S Ngr Shirdi Ex Running Status,JHS,NDLS,06:25:00,23:35:00,395.0,17h 10m,2h 52m,2026-01-24T09:14:57.055273,data/rappid/22456.json
ROUTE_27,1,12627,12627 Karnataka Exp Running Status,SBC,JHS,19:20:00,03:33:00,1993.0,8h 13m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_27,2,22685,22685 Cdg Skranti Exp Running Status,JHS,NDLS,06:10:00,13:35:00,392.0,7h 25m,2h 37m,2026-01-24T09:15:27.091561,data/rappid/22685.json
ROUTE_28,1,12627,12627 Karnataka Exp Running Status,SBC,MTJ,19:20:00,07:35:00,2251.0,12h 15m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_28,2,12715,12715 Sachkhand Sf Ex Running Status,MTJ,NDLS,09:30:00,12:10:00,136.0,2h 40m,1h 55m,2026-01-24T09:14:57.900313,data/rappid/12715.json
ROUTE_29,1,12627,12627 Karnataka Exp Running Status,SBC,NZM,19:20:00,09:55:00,2379.0,14h 35m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_29,2,12192,12192 Jbp Nzm Sf Exp Running Status,NZM,NDLS,11:20:00,11:50:00,8.0,0h 30m,1h 25m,2026-01-24T09:14:57.883936,data/rappid/12192.json
ROUTE_30,1,12627,12627 Karnataka Exp Running Status,SBC,BINA,19:20:00,01:30:00,1842.0,6h 10m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_30,2,12616,12616 Grand Trunk Exp Running Status,BINA,NDLS,03:20:00,18:20:00,547.0,15h 0m,1h 50m,2026-01-24T09:15:24.498296,data/rappid/12616.json
ROUTE_31,1,12627,12627 Karnataka Exp Running Status,SBC,MTJ,19:20:00,07:35:00,2251.0,12h 15m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_31,2,12625,12625 Kerala Sf Exp Running Status,MTJ,NDLS,11:13:00,13:45:00,135.0,2h 32m,3h 38m,2026-01-24T09:14:58.786189,data/rappid/12625.json
ROUTE_32,1,12627,12627 Karnataka Exp Running Status,SBC,AGC,19:20:00,06:40:00,2198.0,11h 20m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_32,2,22125,22125 Ngp Asr Ac Exp Running Status,AGC,NDLS,09:30:00,13:35:00,189.0,4h 4m,2h 50m,2026-01-24T09:15:10.485127,data/rappid/22125.json
ROUTE_33,1,12627,12627 Karnataka Exp Running Status,SBC,MTJ,19:20:00,07:35:00,2251.0,12h 15m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_33,2,22457,22457 Vande Bharat Exp Running Status,MTJ,NDLS,10:10:00,13:00:00,135.0,2h 50m,2h 35m,2026-01-24T09:15:03.012267,data/rappid/22457.json
ROUTE_34,1,12627,12627 Karnataka Exp Running Status,SBC,AGC,19:20:00,06:40:00,2198.0,11h 20m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_34,2,12421,12421 Ned Asr Sf Exp Running Status,AGC,NDLS,09:15:00,13:00:00,189.0,3h 45m,2h 35m,2026-01-24T09:15:03.232069,data/rappid/12421.json
ROUTE_35,1,12627,12627 Karnataka Exp Running Status,SBC,MTJ,19:20:00,07:35:00,2251.0,12h 15m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_35,2,12485,12485 Ned Sgnr Sf Exp Running Status,MTJ,NDLS,10:10:00,13:00:00,135.0,2h 50m,2h 35m,2026-01-24T09:14:54.010837,data/rappid/12485.json
ROUTE_36,1,12627,12627 Karnataka Exp Running Status,SBC,MTJ,19:20:00,07:35:00,2251.0,12h 15m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_36,2,18507,18507 Vskp Asr Hkg Exp Running Status,MTJ,NDLS,12:15:00,14:40:00,135.0,2h 25m,4h 40m,2026-01-24T09:15:00.344580,data/rappid/18507.json
ROUTE_37,1,12627,12627 Karnataka Exp Running Status,SBC,AGC,19:20:00,06:40:00,2198.0,11h 20m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_37,2,18508,18508 Hirakud Exp Running Status,AGC,NDLS,11:30:00,07:50:00,191.0,20h 20m,4h 50m,2026-01-24T09:15:26.930081,data/rappid/18508.json
ROUTE_38,1,12627,12627 Karnataka Exp Running Status,SBC,AGC,19:20:00,06:40:00,2198.0,11h 20m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_38,2,51901,51901 Agc Dli Passenger Running Status,AGC,NDLS,09:00:00,15:35:00,187.0,6h 35m,2h 20m,2026-01-24T09:15:17.760959,data/rappid/51901.json
ROUTE_39,1,12627,12627 Karnataka Exp Running Status,SBC,MTJ,19:20:00,07:35:00,2251.0,12h 15m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_39,2,19023,19023 Fzr Janata Exp Running Status,MTJ,NDLS,09:35:00,12:45:00,135.0,3h 10m,2h 0m,2026-01-24T09:15:01.776498,data/rappid/19023.json
ROUTE_40,1,12627,12627 Karnataka Exp Running Status,SBC,MTJ,19:20:00,07:35:00,2251.0,12h 15m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_40,2,51902,51902 Dli Agc Passenger Running Status,MTJ,NDLS,11:35:00,07:15:00,137.0,19h 40m,4h 0m,2026-01-24T09:14:57.115330,data/rappid/51902.json
ROUTE_41,1,11014,11014 Cbe Ltt Exp Running Status,SBC,BNC,16:00:00,16:10:00,4.0,0h 10m,0h 0m,2026-01-24T09:15:08.398410,data/rappid/11014.json
ROUTE_41,2,12627,12627 Karnataka Exp Running Status,BNC,NDLS,19:32:00,10:30:00,2382.0,14h 58m,3h 22m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_42,1,11302,UDYAN EXP,SBC,URI,20:45:00,15:09:00,934.0,18h 24m,0h 0m,2026-01-24T09:15:07.888433,data/rappid/11302.json
ROUTE_42,2,11077,11077 Jhelum Express Running Status,URI,NDLS,17:47:00,21:00:00,1551.0,3h 13m,2h 38m,2026-01-24T09:15:23.423019,data/rappid/11077.json
ROUTE_43,1,12295,12295 Sanghamitra Exp Running Status,SBC,CD,09:00:00,05:29:00,1255.0,20h 29m,0h 0m,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_43,2,12625,12625 Kerala Sf Exp Running Status,CD,NDLS,17:29:00,13:45:00,1269.0,20h 16m,12h 0m,2026-01-24T09:14:58.786189,data/rappid/12625.json
ROUTE_44,1,12295,12295 Sanghamitra Exp Running Status,SBC,DNR,09:00:00,09:05:00,2703.0,0h 5m,0h 0m,2026-01-24T09:15:02.007043,data/rappid/12295.json
ROUTE_44,2,12401,12401 Kota Ddn Ac Exp Running Status,DNR,NDLS,18:32:00,11:50:00,975.0,17h 18m,9h 27m,2026-01-24T09:15:05.178539,data/rappid/12401.json
ROUTE_45,1,12296,12296 Sangha Mitra Ex Running Status,SBC,MGS,20:20:00,23:14:00,2500.0,2h 54m,0h 0m,2026-01-24T09:15:26.489938,data/rappid/12296.json
ROUTE_45,2,12259,12259 Bkn Duronto Exp Running Status,MGS,NDLS,02:30:00,11:30:00,777.0,9h 0m,3h 16m,2026-01-24T09:15:09.967008,data/rappid/12259.json
ROUTE_46,1,12296,12296 Sangha Mitra Ex Running Status,SBC,MGS,20:20:00,23:14:00,2500.0,2h 54m,0h 0m,2026-01-24T09:15:26.489938,data/rappid/12296.json
ROUTE_46,2,12301,12301 Rajdhani Expres Running Status,MGS,NDLS,00:55:00,10:00:00,778.0,9h 5m,1h 41m,2026-01-24T09:15:04.668964,data/rappid/12301.json
ROUTE_47,1,12296,12296 Sangha Mitra Ex Running Status,SBC,MGS,20:20:00,23:14:00,2500.0,2h 54m,0h 0m,2026-01-24T09:15:26.489938,data/rappid/12296.json
ROUTE_47,2,12305,12305 Rajdhani Expres Running Status,MGS,NDLS,00:52:00,10:00:00,778.0,9h 8m,1h 38m,2026-01-24T09:15:14.319448,data/rappid/12305.json
ROUTE_48,1,12296,12296 Sangha Mitra Ex Running Status,SBC,MGS,20:20:00,23:14:00,2500.0,2h 54m,0h 0m,2026-01-24T09:15:26.489938,data/rappid/12296.json
ROUTE_48,2,12313,12313 Rajdhani Expres Running Status,MGS,NDLS,01:12:00,10:25:00,777.0,9h 13m,1h 58m,2026-01-24T09:14:57.998451,data/rappid/12313.json
ROUTE_49,1,12577,12577 Bagmati Exp Running Status,SBC,DNR,20:55:00,20:35:00,2698.0,23h 40m,0h 0m,2026-01-24T09:15:20.023046,data/rappid/12577.json
ROUTE_49,2,12423,12423 Rajdhani Exp Running Status,DNR,NDLS,22:10:00,10:20:00,976.0,12h 10m,1h 35m,2026-01-24T09:15:03.636995,data/rappid/12423.json
ROUTE_50,1,12578,12578 Bagmati Exp Running Status,SBC,BNC,10:10:00,10:20:00,4.0,0h 10m,0h 0m,2026-01-24T09:15:01.562058,data/rappid/12578.json
ROUTE_50,2,12627,12627 Karnataka Exp Running Status,BNC,NDLS,19:32:00,10:30:00,2382.0,14h 58m,9h 12m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_51,1,12607,12607 Lalbagh Sf Exp Running Status,SBC,JTJ,21:35:00,18:53:00,148.0,21h 18m,0h 0m,2026-01-24T09:15:24.202247,data/rappid/12607.json
ROUTE_51,2,12625,12625 Kerala Sf Exp Running Status,JTJ,NDLS,00:45:00,13:45:00,2308.0,13h 0m,5h 52m,2026-01-24T09:14:58.786189,data/rappid/12625.json
ROUTE_52,1,12609,12609 Mysuru Express Running Status,SBC,KPD,20:05:00,15:28:00,232.0,19h 23m,0h 0m,2026-01-24T09:15:24.037456,data/rappid/12609.json
ROUTE_52,2,12625,12625 Kerala Sf Exp Running Status,KPD,NDLS,02:02:00,13:45:00,2224.0,11h 43m,10h 34m,2026-01-24T09:14:58.786189,data/rappid/12625.json
ROUTE_53,1,12610,12610 Chennai Express Running Status,SBC,BNC,08:00:00,08:10:00,4.0,0h 10m,0h 0m,2026-01-24T09:15:06.715361,data/rappid/12610.json
ROUTE_53,2,12627,12627 Karnataka Exp Running Status,BNC,NDLS,19:32:00,10:30:00,2382.0,14h 58m,11h 22m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_54,1,12627,12627 Karnataka Exp Running Status,SBC,NZM,19:20:00,09:55:00,2379.0,14h 35m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_54,2,11077,11077 Jhelum Express Running Status,NZM,NDLS,20:28:00,21:00:00,8.0,0h 32m,10h 33m,2026-01-24T09:15:23.423019,data/rappid/11077.json
ROUTE_55,1,12627,12627 Karnataka Exp Running Status,SBC,NZM,19:20:00,09:55:00,2379.0,14h 35m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_55,2,12137,12137 Punjab Mail Running Status,NZM,NDLS,20:53:00,21:15:00,7.0,0h 22m,10h 58m,2026-01-24T09:15:04.873158,data/rappid/12137.json
ROUTE_56,1,12627,12627 Karnataka Exp Running Status,SBC,AGC,19:20:00,06:40:00,2198.0,11h 20m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_56,2,11449,11449 Jbp Svdk Exp Running Status,AGC,NDLS,18:30:00,23:00:00,189.0,4h 30m,11h 50m,2026-01-24T09:15:22.288774,data/rappid/11449.json
ROUTE_57,1,12627,12627 Karnataka Exp Running Status,SBC,NZM,19:20:00,09:55:00,2379.0,14h 35m,0h 0m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_57,2,12217,12217 Sampark Kranthi Running Status,NZM,NDLS,10:42:00,11:20:00,7.0,0h 38m,0h 47m,2026-01-24T09:14:52.624748,data/rappid/12217.json
ROUTE_58,1,12628,12628 Karnataka Exp Running Status,SBC,BPL,13:40:00,06:50:00,1705.0,17h 10m,0h 0m,2026-01-24T09:15:05.545932,data/rappid/12628.json
ROUTE_58,2,11077,11077 Jhelum Express Running Status,BPL,NDLS,09:10:00,21:00:00,683.0,11h 50m,2h 20m,2026-01-24T09:15:23.423019,data/rappid/11077.json
ROUTE_59,1,12628,12628 Karnataka Exp Running Status,SBC,BINA,13:40:00,04:55:00,1843.0,15h 15m,0h 0m,2026-01-24T09:15:05.545932,data/rappid/12628.json
ROUTE_59,2,12137,12137 Punjab Mail Running Status,BINA,NDLS,12:05:00,21:15:00,544.0,9h 10m,7h 10m,2026-01-24T09:15:04.873158,data/rappid/12137.json
ROUTE_60,1,12628,12628 Karnataka Exp Running Status,SBC,ET,13:40:00,08:20:00,1613.0,18h 40m,0h 0m,2026-01-24T09:15:05.545932,data/rappid/12628.json
ROUTE_60,2,11057,AMRITSAR EXP,ET,NDLS,12:50:00,04:15:00,774.0,15h 25m,4h 30m,2026-01-24T09:14:58.828682,data/rappid/11057.json
ROUTE_61,1,12640,12640 Brindavan Sf Ex Running Status,SBC,BNC,15:00:00,15:10:00,4.0,0h 10m,0h 0m,2026-01-24T09:15:04.341548,data/rappid/12640.json
ROUTE_61,2,12627,12627 Karnataka Exp Running Status,BNC,NDLS,19:32:00,10:30:00,2382.0,14h 58m,4h 22m,2026-01-24T09:15:09.668637,data/rappid/12627.json
ROUTE_62,1,12640,12640 Brindavan Sf Ex Running Status,SBC,KPD,15:00:00,18:28:00,231.0,3h 28m,0h 0m,2026-01-24T09:15:04.341548,data/rappid/12640.json
ROUTE_62,2,12625,12625 Kerala Sf Exp Running Status,KPD,NDLS,02:02:00,13:45:00,2224.0,11h 43m,7h 34m,2026-01-24T09:14:58.786189,data/rappid/12625.json
ROUTE_63,1,12677,12677 Ernakulam Exp Running Status,SBC,TUP,06:15:00,12:13:00,326.0,5h 58m,0h 0m,2026-01-24T09:15:01.347815,data/rappid/12677.json
ROUTE_63,2,12625,12625 Kerala Sf Exp Running Status,TUP,NDLS,20:50:00,13:45:00,2538.0,16h 55m,8h 37m,2026-01-24T09:14:58.786189,data/rappid/12625.json
ROUTE_64,1,12678,12678 Sbc Intercity Running Status,SBC,SA,19:50:00,15:37:00,218.0,19h 47m,0h 0m,2026-01-24T09:15:23.773376,data/rappid/12678.json
ROUTE_64,2,12625,12625 Kerala Sf Exp Running Status,SA,NDLS,23:00:00,13:45:00,2429.0,14h 45m,7h 23m,2026-01-24T09:14:58.786189,data/rappid/12625.json
ROUTE_65,1,12683,12683 Ers Smvb Sf Exp Running Status,SBC,OTP,00:00:00,19:08:00,498.0,19h 8m,0h 0m,2026-01-24T09:14:57.441975,data/rappid/12683.json
ROUTE_65,2,16317,16317 Himsagar Exp Running Status,OTP,NDLS,23:15:00,21:40:00,2676.0,22h 25m,4h 6m,2026-01-24T09:14:54.771917,data/rappid/16317.json
ROUTE_66,1,12684,12684 Ernakulam Sfexp Running Status,SBC,ERS,18:50:00,06:00:00,616.0,11h 10m,0h 0m,2026-01-24T09:15:04.983475,data/rappid/12684.json
ROUTE_66,2,12218,12218 Kerla S Kranti Running Status,ERS,NDLS,10:25:00,13:20:00,2641.0,2h 55m,4h 25m,2026-01-24T09:15:21.073570,data/rappid/12218.json
ROUTE_67,1,12684,12684 Ernakulam Sfexp Running Status,SBC,ERS,18:50:00,06:00:00,616.0,11h 10m,0h 0m,2026-01-24T09:15:04.983475,data/rappid/12684.json
ROUTE_67,2,12484,12484 Asr Kcvl Sf Exp Running Status,ERS,NDLS,11:10:00,13:20:00,2641.0,2h 10m,5h 10m,2026-01-24T09:14:58.889574,data/rappid/12484.json
ROUTE_68,1,12684,12684 Ernakulam Sfexp Running Status,SBC,AWY,18:50:00,05:08:00,597.0,10h 18m,0h 0m,2026-01-24T09:15:04.983475,data/rappid/12684.json
ROUTE_68,2,12625,12625 Kerala Sf Exp Running Status,AWY,NDLS,16:15:00,13:45:00,2774.0,21h 30m,11h 7m,2026-01-24T09:14:58.786189,data/rappid/12625.json
