Route ID,Segment,Train Number,Train Name,From,To,Departure,Arrival,Distance (km),Duration,Wait Before,rappid_last_updated,rappid_data_file
ROUTE_11,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_11,2,16863,16863 Bgkt Mq Express Running Status,SWM,KOTA,23:45:00,00:55:00,107.0,2h 48m,2h 50m,2026-01-24T09:15:17.140868,data/rappid/16863.json
ROUTE_12,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_12,2,18208,18208 Aii Durg Exp Running Status,SWM,KOTA,23:45:00,01:35:00,108.0,2h 50m,2h 50m,2026-01-24T09:14:58.572716,data/rappid/18208.json
ROUTE_13,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_13,2,18214,18214 Aii Durg Exp Running Status,SWM,KOTA,23:45:00,01:35:00,108.0,2h 50m,2h 50m,2026-01-24T09:14:57.274556,data/rappid/18214.json
ROUTE_14,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_14,2,18574,18574 Bgkt Vskp Exp Running Status,SWM,KOTA,22:45:00,00:05:00,107.0,2h 48m,1h 50m,2026-01-24T09:14:51.964990,data/rappid/18574.json
ROUTE_15,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_15,2,19713,19713 Jp Krnt Exp Running Status,SWM,KOTA,23:15:00,00:30:00,108.0,2h 50m,2h 20m,2026-01-24T09:15:17.421528,data/rappid/19713.json
ROUTE_16,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_16,2,20814,20814 Ju Puri Sf Exp Running Status,SWM,KOTA,21:40:00,22:55:00,108.0,2h 50m,0h 45m,2026-01-24T09:15:01.874893,data/rappid/20814.json
ROUTE_17,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_17,2,22632,22632 Bkn Mdu Sf Exp Running Status,SWM,KOTA,23:45:00,01:00:00,107.0,2h 48m,2h 50m,2026-01-24T09:15:22.999144,data/rappid/22632.json
ROUTE_18,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_18,2,22634,22634 Nzm Tvc Express Running Status,SWM,KOTA,04:50:00,06:15:00,108.0,2h 50m,7h 55m,2026-01-24T09:15:26.056792,data/rappid/22634.json
ROUTE_19,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_19,2,22918,22918 Hw Bdts Sf Exp Running Status,SWM,KOTA,04:50:00,06:15:00,108.0,2h 50m,7h 55m,2026-01-24T09:14:55.363727,data/rappid/22918.json
ROUTE_20,1,12956,12956 Jp Mmct Sf Exp Running Status,JP,VMA,14:00:00,20:08:00,420.0,8h 24m,0h 0m,2026-01-24T09:15:03.935444,data/rappid/12956.json
ROUTE_20,2,20813,20813 Puri Ju S F Running Status,VMA,KOTA,23:38:00,01:45:00,181.0,4h 1m,3h 30m,2026-01-24T09:15:21.379996,data/rappid/20813.json
ROUTE_21,1,18213,18213 Durg Aii Exp Running Status,JP,BYT,15:20:00,17:43:00,1149.0,19h 9m,0h 0m,2026-01-24T09:15:27.389872,data/rappid/18213.json
ROUTE_21,2,18243,18243 Bsp Bgkt Express Running Status,BYT,KOTA,18:58:00,17:25:00,1220.0,20h 20m,1h 15m,2026-01-24T09:14:57.692398,data/rappid/18243.json
ROUTE_22,1,18213,18213 Durg Aii Exp Running Status,JP,BYT,15:20:00,17:43:00,1149.0,19h 9m,0h 0m,2026-01-24T09:15:27.389872,data/rappid/18213.json
ROUTE_22,2,18245,18245 Bsp Bkn Express Running Status,BYT,KOTA,18:58:00,17:25:00,1220.0,20h 20m,1h 15m,2026-01-24T09:15:08.398410,data/rappid/18245.json
ROUTE_23,1,19807,19807 Kota Sirsa Exp Running Status,JP,KPTN,04:45:00,00:20:00,225.0,5h 0m,0h 0m,2026-01-24T09:15:28.339638,data/rappid/19807.json
ROUTE_23,2,19808,19808 Ssa Kota Exp Running Status,KPTN,KOTA,04:45:00,05:20:00,14.0,0h 22m,4h 25m,2026-01-24T09:15:23.090169,data/rappid/19808.json
ROUTE_24,1,19807,19807 Kota Sirsa Exp Running Status,JP,KPTN,04:45:00,00:20:00,225.0,5h 0m,0h 0m,2026-01-24T09:15:28.339638,data/rappid/19807.json
ROUTE_24,2,59812,JAB-KOTA-RTM,KPTN,KOTA,03:45:00,05:45:00,14.0,0h 22m,3h 25m,,
ROUTE_25,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_25,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_25,3,12472,12472 Swaraj Express Running Status,SWM,KOTA,02:29:00,03:45:00,108.0,2h 50m,3h 31m,2026-01-24T09:14:53.597493,data/rappid/12472.json
ROUTE_26,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_26,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_26,3,12474,12474 Sarvodaya Exp Running Status,SWM,KOTA,02:29:00,03:45:00,108.0,2h 50m,3h 31m,2026-01-24T09:15:16.058362,data/rappid/12474.json
ROUTE_27,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_27,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_27,3,12476,12476 Svdk Hapa Exp Running Status,SWM,KOTA,02:29:00,03:45:00,108.0,2h 50m,3h 31m,2026-01-24T09:15:11.374812,data/rappid/12476.json
ROUTE_28,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_28,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_28,3,12478,12478 Svdk Jam Exp Running Status,SWM,KOTA,02:29:00,03:45:00,108.0,2h 50m,3h 31m,2026-01-24T09:15:15.716642,data/rappid/12478.json
ROUTE_29,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_29,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_29,3,12912,12912 Valsad Sf Exp Running Status,SWM,KOTA,04:50:00,06:10:00,108.0,2h 50m,5h 52m,2026-01-24T09:15:06.915332,data/rappid/12912.json
ROUTE_30,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_30,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_30,3,12974,12974 Jp Indb Sf Exp Running Status,SWM,KOTA,23:15:00,00:30:00,108.0,2h 50m,0h 0m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_31,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_31,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_31,3,14709,14709 Hsr Jp Exp Running Status,SWM,KOTA,02:05:00,03:20:00,107.0,2h 48m,3h 7m,2026-01-24T09:15:07.211503,data/rappid/14709.json
ROUTE_32,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_32,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_32,3,15636,15636 Ghy Okha Exp Running Status,SWM,KOTA,04:50:00,06:15:00,107.0,2h 48m,5h 52m,2026-01-24T09:14:52.743544,data/rappid/15636.json
ROUTE_33,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_33,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_33,3,15668,15668 Kyq Gimb Exp Running Status,SWM,KOTA,05:45:00,07:05:00,107.0,2h 48m,6h 47m,2026-01-24T09:15:09.594419,data/rappid/15668.json
ROUTE_34,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_34,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_34,3,16863,16863 Bgkt Mq Express Running Status,SWM,KOTA,23:45:00,00:55:00,107.0,2h 48m,0h 47m,2026-01-24T09:15:17.140868,data/rappid/16863.json
ROUTE_35,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_35,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_35,3,18208,18208 Aii Durg Exp Running Status,SWM,KOTA,23:45:00,01:35:00,108.0,2h 50m,0h 47m,2026-01-24T09:14:58.572716,data/rappid/18208.json
ROUTE_36,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_36,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_36,3,18214,18214 Aii Durg Exp Running Status,SWM,KOTA,23:45:00,01:35:00,108.0,2h 50m,0h 47m,2026-01-24T09:14:57.274556,data/rappid/18214.json
ROUTE_37,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_37,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_37,3,19062,19062 Rmr Bdts Exp Running Status,SWM,KOTA,05:45:00,07:10:00,108.0,2h 50m,6h 47m,2026-01-24T09:15:03.620752,data/rappid/19062.json
ROUTE_38,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_38,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_38,3,22443,22443 Cnb Bdts Exp Running Status,SWM,KOTA,05:45:00,07:05:00,107.0,2h 48m,6h 47m,2026-01-24T09:15:27.905670,data/rappid/22443.json
ROUTE_39,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_39,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_39,3,22632,22632 Bkn Mdu Sf Exp Running Status,SWM,KOTA,23:45:00,01:00:00,107.0,2h 48m,0h 47m,2026-01-24T09:15:22.999144,data/rappid/22632.json
ROUTE_40,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_40,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_40,3,22634,22634 Nzm Tvc Express Running Status,SWM,KOTA,04:50:00,06:15:00,108.0,2h 50m,5h 52m,2026-01-24T09:15:26.056792,data/rappid/22634.json
ROUTE_41,1,12182,12182 Dayodai Exp Running Status,JP,DPA,17:35:00,17:41:00,7.0,0h 11m,0h 0m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_41,2,12974,12974 Jp Indb Sf Exp Running Status,DPA,SWM,21:14:00,22:58:00,124.0,3h 15m,3h 33m,2026-01-24T09:15:06.416209,data/rappid/12974.json
ROUTE_41,3,22918,22918 Hw Bdts Sf Exp Running Status,SWM,KOTA,04:50:00,06:15:00,108.0,2h 50m,5h 52m,2026-01-24T09:14:55.363727,data/rappid/22918.json
ROUTE_42,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_42,2,12240,12240 Mmct Duronto Exp Running Status,SWM,RTM,21:05:00,01:50:00,373.0,7h 27m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_42,3,12937,12937 Hwh Garbha Exp Running Status,RTM,KOTA,06:10:00,09:40:00,265.0,5h 53m,4h 20m,2026-01-24T09:15:27.607067,data/rappid/12937.json
ROUTE_43,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_43,2,12240,12240 Mmct Duronto Exp Running Status,SWM,RTM,21:05:00,01:50:00,373.0,7h 27m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_43,3,15667,15667 Kamakhya Exp Running Status,RTM,KOTA,03:55:00,07:20:00,266.0,5h 54m,2h 5m,2026-01-24T09:14:54.088637,data/rappid/15667.json
ROUTE_44,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_44,2,12240,12240 Mmct Duronto Exp Running Status,SWM,RTM,21:05:00,01:50:00,373.0,7h 27m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_44,3,22209,22209 Nzm Duronto Running Status,RTM,KOTA,07:40:00,10:25:00,266.0,5h 54m,5h 50m,2026-01-24T09:14:58.766686,data/rappid/22209.json
ROUTE_45,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_45,2,12240,12240 Mmct Duronto Exp Running Status,SWM,RTM,21:05:00,01:50:00,373.0,7h 27m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_45,3,22633,22633 Tvc Nzm Sf Exp Running Status,RTM,KOTA,04:00:00,07:25:00,266.0,5h 54m,2h 10m,2026-01-24T09:15:15.128098,data/rappid/22633.json
ROUTE_46,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_46,2,19808,19808 Ssa Kota Exp Running Status,SWM,IDG,03:10:00,03:38:00,36.0,0h 56m,6h 15m,2026-01-24T09:15:23.090169,data/rappid/19808.json
ROUTE_46,3,13237,13237 Pnbe Kota Exp Running Status,IDG,KOTA,11:28:00,12:55:00,71.0,1h 52m,7h 50m,2026-01-24T09:15:26.192618,data/rappid/13237.json
ROUTE_47,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_47,2,19808,19808 Ssa Kota Exp Running Status,SWM,IDG,03:10:00,03:38:00,36.0,0h 56m,6h 15m,2026-01-24T09:15:23.090169,data/rappid/19808.json
ROUTE_47,3,13239,13239 Pnbe Kota Exp Running Status,IDG,KOTA,11:28:00,12:55:00,71.0,1h 52m,7h 50m,2026-01-24T09:14:55.149992,data/rappid/13239.json
ROUTE_48,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_48,2,19808,19808 Ssa Kota Exp Running Status,SWM,IDG,03:10:00,03:38:00,36.0,0h 56m,6h 15m,2026-01-24T09:15:23.090169,data/rappid/19808.json
ROUTE_48,3,18244,18244 Bgkt Bsp Exp Running Status,IDG,KOTA,10:50:00,11:40:00,71.0,1h 52m,7h 12m,2026-01-24T09:15:03.193563,data/rappid/18244.json
ROUTE_49,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_49,2,19808,19808 Ssa Kota Exp Running Status,SWM,IDG,03:10:00,03:38:00,36.0,0h 56m,6h 15m,2026-01-24T09:15:23.090169,data/rappid/19808.json
ROUTE_49,3,18246,18246 Bkn Bsp Exp Running Status,IDG,KOTA,10:50:00,11:40:00,71.0,1h 52m,7h 12m,2026-01-24T09:15:27.685740,data/rappid/18246.json
ROUTE_50,1,12240,12240 Mmct Duronto Exp Running Status,JP,SWM,19:10:00,20:55:00,131.0,3h 26m,0h 0m,2026-01-24T09:14:56.233776,data/rappid/12240.json
ROUTE_50,2,19808,19808 Ssa Kota Exp Running Status,SWM,IDG,03:10:00,03:38:00,36.0,0h 56m,6h 15m,2026-01-24T09:15:23.090169,data/rappid/19808.json
ROUTE_50,3,19806,19806 Uhp Kota Exp Running Status,IDG,KOTA,09:55:00,11:10:00,71.0,1h 52m,6h 17m,2026-01-24T09:15:21.667288,data/rappid/19806.json
ROUTE_51,1,12308,12308 Ju Hwh Sf Exp Running Status,JP,BTE,02:10:00,04:44:00,187.0,4h 9m,0h 0m,2026-01-24T09:14:55.675143,data/rappid/12308.json
ROUTE_51,2,12035,12035 Purnagiri Janst Running Status,BTE,AF,09:24:00,10:35:00,53.0,1h 23m,4h 40m,2026-01-24T09:15:07.488120,data/rappid/12035.json
ROUTE_51,3,12938,12938 Garbha Express Running Status,AF,KOTA,18:05:00,00:05:00,329.0,6h 34m,7h 30m,2026-01-24T09:15:01.460176,data/rappid/12938.json
ROUTE_52,1,12308,12308 Ju Hwh Sf Exp Running Status,JP,BTE,02:10:00,04:44:00,187.0,4h 9m,0h 0m,2026-01-24T09:14:55.675143,data/rappid/12308.json
ROUTE_52,2,12911,12911 Bl Haridwar Exp Running Status,BTE,NZM,07:14:00,10:35:00,161.0,3h 34m,2h 30m,2026-01-24T09:15:21.583732,data/rappid/12911.json
ROUTE_52,3,12060,12060 Janshatabdi Exp Running Status,NZM,KOTA,13:15:00,20:00:00,450.0,9h 0m,2h 40m,2026-01-24T09:15:26.587945,data/rappid/12060.json
ROUTE_53,1,12308,12308 Ju Hwh Sf Exp Running Status,JP,BTE,02:10:00,04:44:00,187.0,4h 9m,0h 0m,2026-01-24T09:14:55.675143,data/rappid/12308.json
ROUTE_53,2,12911,12911 Bl Haridwar Exp Running Status,BTE,NZM,07:14:00,10:35:00,161.0,3h 34m,2h 30m,2026-01-24T09:15:21.583732,data/rappid/12911.json
ROUTE_53,3,12218,12218 Kerla S Kranti Running Status,NZM,KOTA,13:55:00,19:45:00,450.0,9h 0m,3h 20m,2026-01-24T09:15:21.073570,data/rappid/12218.json
ROUTE_54,1,12308,12308 Ju Hwh Sf Exp Running Status,JP,BTE,02:10:00,04:44:00,187.0,4h 9m,0h 0m,2026-01-24T09:14:55.675143,data/rappid/12308.json
ROUTE_54,2,12911,12911 Bl Haridwar Exp Running Status,BTE,NZM,07:14:00,10:35:00,161.0,3h 34m,2h 30m,2026-01-24T09:15:21.583732,data/rappid/12911.json
ROUTE_54,3,12484,12484 Asr Kcvl Sf Exp Running Status,NZM,KOTA,13:55:00,19:40:00,450.0,9h 0m,3h 20m,2026-01-24T09:14:58.889574,data/rappid/12484.json
ROUTE_55,1,12308,12308 Ju Hwh Sf Exp Running Status,JP,BTE,02:10:00,04:44:00,187.0,4h 9m,0h 0m,2026-01-24T09:14:55.675143,data/rappid/12308.json
ROUTE_55,2,12911,12911 Bl Haridwar Exp Running Status,BTE,NZM,07:14:00,10:35:00,161.0,3h 34m,2h 30m,2026-01-24T09:15:21.583732,data/rappid/12911.json
ROUTE_55,3,22660,22660 Ynrk Tvcn Exp Running Status,NZM,KOTA,13:55:00,19:45:00,450.0,9h 0m,3h 20m,2026-01-24T09:14:55.541904,data/rappid/22660.json
ROUTE_56,1,12940,12940 Jp Pune Exp Running Status,JP,BSR,09:15:00,04:10:00,1110.0,18h 30m,0h 0m,2026-01-24T09:15:27.091047,data/rappid/12940.json
ROUTE_56,2,11101,11101 Pune Gwalior Exp Running Status,BSR,BOR,04:40:00,05:28:00,51.0,1h 20m,0h 30m,2026-01-24T09:15:04.979211,data/rappid/11101.json
ROUTE_56,3,19023,19023 Fzr Janata Exp Running Status,BOR,KOTA,09:34:00,01:25:00,820.0,14h 54m,4h 5m,2026-01-24T09:15:01.776498,data/rappid/19023.json
ROUTE_57,1,12955,12955 Mmct Jaipur Sf Running Status,JP,BVI,12:40:00,19:27:00,1128.0,18h 48m,0h 0m,2026-01-24T09:15:08.919858,data/rappid/12955.json
ROUTE_57,2,19037,19037 Avadh Exp Running Status,BVI,LKE,23:18:00,15:22:00,950.0,17h 16m,3h 51m,2026-01-24T09:15:00.531900,data/rappid/19037.json
ROUTE_57,3,19024,19024 Fzr Mmct Janta Running Status,LKE,KOTA,21:52:00,23:15:00,60.0,1h 34m,6h 30m,2026-01-24T09:15:08.016878,data/rappid/19024.json
