Route ID,Segment,Train Number,Train Name,From,To,Departure,Arrival,Distance (km),Duration,Wait Before,rappid_last_updated,rappid_data_file
ROUTE_27,2,22634,22634 Nzm Tvc Express Running Status,MTJ,KOTA,02:02:00,06:15:00,320.0,4h 13m,2h 27m,2026-01-24T09:15:26.056792,data/rappid/22634.json
ROUTE_28,1,11058,11058 Asr Csmt Exp Running Status,NDLS,MTJ,20:45:00,23:35:00,138.0,2h 50m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_28,2,12472,12472 Swaraj Express Running Status,MTJ,KOTA,00:10:00,03:45:00,320.0,3h 35m,0h 35m,2026-01-24T09:14:53.597493,data/rappid/12472.json
ROUTE_29,1,11058,11058 Asr Csmt Exp Running Status,NDLS,MTJ,20:45:00,23:35:00,138.0,2h 50m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_29,2,12474,12474 Sarvodaya Exp Running Status,MTJ,KOTA,00:10:00,03:45:00,320.0,3h 35m,0h 35m,2026-01-24T09:15:16.058362,data/rappid/12474.json
ROUTE_30,1,11058,11058 Asr Csmt Exp Running Status,NDLS,MTJ,20:45:00,23:35:00,138.0,2h 50m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_30,2,12476,12476 Svdk Hapa Exp Running Status,MTJ,KOTA,00:10:00,03:45:00,320.0,3h 35m,0h 35m,2026-01-24T09:15:11.374812,data/rappid/12476.json
ROUTE_31,1,11058,11058 Asr Csmt Exp Running Status,NDLS,MTJ,20:45:00,23:35:00,138.0,2h 50m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_31,2,12478,12478 Svdk Jam Exp Running Status,MTJ,KOTA,00:10:00,03:45:00,320.0,3h 35m,0h 35m,2026-01-24T09:15:15.716642,data/rappid/12478.json
ROUTE_32,1,11058,11058 Asr Csmt Exp Running Status,NDLS,BVH,20:45:00,21:43:00,33.0,0h 58m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_32,2,12964,12964 Mewar Express Running Status,BVH,KOTA,05:55:00,23:30:00,422.0,17h 35m,8h 11m,2026-01-24T09:14:58.848596,data/rappid/12964.json
ROUTE_33,1,11058,11058 Asr Csmt Exp Running Status,NDLS,MTJ,20:45:00,23:35:00,138.0,2h 50m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_33,2,19062,19062 Rmr Bdts Exp Running Status,MTJ,KOTA,01:30:00,07:10:00,349.0,5h 40m,1h 55m,2026-01-24T09:15:03.620752,data/rappid/19062.json
ROUTE_34,1,11058,11058 Asr Csmt Exp Running Status,NDLS,MTJ,20:45:00,23:35:00,138.0,2h 50m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_34,2,59356,59356 Mtj Rtm Passenger Running Status,MTJ,KOTA,05:00:00,12:40:00,320.0,7h 40m,5h 25m,2026-01-24T09:14:53.611424,data/rappid/59356.json
ROUTE_35,1,11058,11058 Asr Csmt Exp Running Status,NDLS,AGC,20:45:00,00:35:00,191.0,3h 50m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_35,2,13237,13237 Pnbe Kota Exp Running Status,AGC,KOTA,06:05:00,12:55:00,373.0,6h 50m,5h 30m,2026-01-24T09:15:26.192618,data/rappid/13237.json
ROUTE_36,1,11058,11058 Asr Csmt Exp Running Status,NDLS,AGC,20:45:00,00:35:00,191.0,3h 50m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_36,2,13239,13239 Pnbe Kota Exp Running Status,AGC,KOTA,06:05:00,12:55:00,373.0,6h 50m,5h 30m,2026-01-24T09:14:55.149992,data/rappid/13239.json
ROUTE_37,1,11058,11058 Asr Csmt Exp Running Status,NDLS,AGC,20:45:00,00:35:00,191.0,3h 50m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_37,2,19042,19042 Gct Bdts Exp Running Status,AGC,KOTA,08:30:00,15:00:00,329.0,6h 30m,7h 55m,2026-01-24T09:15:02.707881,data/rappid/19042.json
ROUTE_38,1,11058,11058 Asr Csmt Exp Running Status,NDLS,BINA,20:45:00,08:55:00,547.0,12h 10m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_38,2,51612,51612 Bina Kota Passenger Running Status,BINA,KOTA,10:00:00,18:50:00,303.0,8h 50m,1h 5m,2026-01-24T09:14:54.483970,data/rappid/51612.json
ROUTE_39,1,11058,11058 Asr Csmt Exp Running Status,NDLS,ET,20:45:00,13:15:00,777.0,16h 30m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_39,2,12967,12967 Mas Jp Sf Exp Running Status,ET,KOTA,16:00:00,01:45:00,551.0,9h 45m,2h 45m,2026-01-24T09:14:51.395576,data/rappid/12967.json
ROUTE_40,1,11058,11058 Asr Csmt Exp Running Status,NDLS,ET,20:45:00,13:15:00,777.0,16h 30m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_40,2,12969,12969 Cbe Jp Sf Exp Running Status,ET,KOTA,16:00:00,01:45:00,551.0,9h 45m,2h 45m,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_41,1,11058,11058 Asr Csmt Exp Running Status,NDLS,ET,20:45:00,13:15:00,777.0,16h 30m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_41,2,12975,12975 Mys Jp Exp Running Status,ET,KOTA,16:00:00,01:45:00,551.0,9h 45m,2h 45m,2026-01-24T09:15:03.096847,data/rappid/12975.json
ROUTE_42,1,11058,11058 Asr Csmt Exp Running Status,NDLS,ET,20:45:00,13:15:00,777.0,16h 30m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_42,2,19714,19714 Krnt Jp Exp Running Status,ET,KOTA,16:00:00,01:45:00,551.0,9h 45m,2h 45m,2026-01-24T09:15:01.239644,data/rappid/19714.json
ROUTE_43,1,11058,11058 Asr Csmt Exp Running Status,NDLS,ET,20:45:00,13:15:00,777.0,16h 30m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_43,2,20813,20813 Puri Ju S F Running Status,ET,KOTA,16:00:00,01:45:00,551.0,9h 45m,2h 45m,2026-01-24T09:15:21.379996,data/rappid/20813.json
ROUTE_44,1,11058,11058 Asr Csmt Exp Running Status,NDLS,ET,20:45:00,13:15:00,777.0,16h 30m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_44,2,16864,16864 Mq Bgkt Exp Running Status,ET,KOTA,20:05:00,06:15:00,551.0,10h 10m,6h 50m,2026-01-24T09:15:25.424357,data/rappid/16864.json
ROUTE_45,1,11058,11058 Asr Csmt Exp Running Status,NDLS,ET,20:45:00,13:15:00,777.0,16h 30m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_45,2,22631,22631 Anuvrat Sf Exp Running Status,ET,KOTA,20:05:00,06:15:00,551.0,10h 10m,6h 50m,2026-01-24T09:15:16.611720,data/rappid/22631.json
ROUTE_46,1,11058,11058 Asr Csmt Exp Running Status,NDLS,KYN,20:45:00,02:42:00,1475.0,5h 57m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_46,2,12493,12493 Darshan Express Running Status,KYN,KOTA,07:50:00,22:10:00,912.0,14h 20m,5h 8m,2026-01-24T09:15:24.756345,data/rappid/12493.json
ROUTE_47,1,11058,11058 Asr Csmt Exp Running Status,NDLS,KYN,20:45:00,02:42:00,1475.0,5h 57m,0h 0m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_47,2,12940,12940 Jp Pune Exp Running Status,KYN,KOTA,05:15:00,12:50:00,912.0,7h 35m,2h 33m,2026-01-24T09:15:27.091047,data/rappid/12940.json
ROUTE_48,1,11077,11077 Jhelum Express Running Status,NDLS,JAT,21:20:00,10:05:00,576.0,12h 45m,0h 0m,2026-01-24T09:15:23.423019,data/rappid/11077.json
ROUTE_48,2,19806,19806 Uhp Kota Exp Running Status,JAT,KOTA,16:05:00,11:10:00,1033.0,19h 5m,6h 0m,2026-01-24T09:15:21.667288,data/rappid/19806.json
ROUTE_49,1,11078,11078 Jhelum Express Running Status,NDLS,PUNE,10:15:00,15:10:00,1581.0,4h 55m,0h 0m,2026-01-24T09:14:52.412281,data/rappid/11078.json
ROUTE_49,2,12494,12494 Darshan Express Running Status,PUNE,KOTA,21:25:00,03:00:00,1051.0,5h 35m,6h 15m,2026-01-24T09:15:27.531255,data/rappid/12494.json
ROUTE_50,1,11449,11449 Jbp Svdk Exp Running Status,NDLS,JHL,00:10:00,04:00:00,200.0,3h 50m,0h 0m,2026-01-24T09:15:22.288774,data/rappid/11449.json
ROUTE_50,2,19024,19024 Fzr Mmct Janta Running Status,JHL,KOTA,08:36:00,23:15:00,657.0,14h 39m,4h 36m,2026-01-24T09:15:08.016878,data/rappid/19024.json
ROUTE_51,1,11449,11449 Jbp Svdk Exp Running Status,NDLS,SAG,00:10:00,04:56:00,250.0,4h 46m,0h 0m,2026-01-24T09:15:22.288774,data/rappid/11449.json
ROUTE_51,2,19804,19804 Kota Express Running Status,SAG,KOTA,07:17:00,23:50:00,707.0,16h 33m,2h 21m,2026-01-24T09:14:53.301851,data/rappid/19804.json
ROUTE_52,1,11449,11449 Jbp Svdk Exp Running Status,NDLS,SGO,00:10:00,10:40:00,612.0,10h 30m,0h 0m,2026-01-24T09:15:22.288774,data/rappid/11449.json
ROUTE_52,2,18009,18009 Src Aii Express Running Status,SGO,KOTA,14:20:00,22:00:00,371.0,7h 40m,3h 40m,2026-01-24T09:15:26.882601,data/rappid/18009.json
ROUTE_53,1,11449,11449 Jbp Svdk Exp Running Status,NDLS,DMO,00:10:00,09:38:00,689.0,9h 28m,0h 0m,2026-01-24T09:15:22.288774,data/rappid/11449.json
ROUTE_53,2,18010,18010 Santragachi Exp Running Status,DMO,KOTA,12:15:00,02:25:00,449.0,14h 10m,2h 37m,2026-01-24T09:14:57.039571,data/rappid/18010.json
ROUTE_54,1,11449,11449 Jbp Svdk Exp Running Status,NDLS,DMO,00:10:00,09:38:00,689.0,9h 28m,0h 0m,2026-01-24T09:15:22.288774,data/rappid/11449.json
ROUTE_54,2,18208,18208 Aii Durg Exp Running Status,DMO,KOTA,10:25:00,01:35:00,449.0,15h 10m,0h 47m,2026-01-24T09:14:58.572716,data/rappid/18208.json
ROUTE_55,1,11449,11449 Jbp Svdk Exp Running Status,NDLS,DMO,00:10:00,09:38:00,689.0,9h 28m,0h 0m,2026-01-24T09:15:22.288774,data/rappid/11449.json
ROUTE_55,2,18214,18214 Aii Durg Exp Running Status,DMO,KOTA,10:25:00,01:35:00,448.0,15h 10m,0h 47m,2026-01-24T09:14:57.274556,data/rappid/18214.json
ROUTE_56,1,11449,11449 Jbp Svdk Exp Running Status,NDLS,SGO,00:10:00,10:40:00,612.0,10h 30m,0h 0m,2026-01-24T09:15:22.288774,data/rappid/11449.json
ROUTE_56,2,19607,19607 Koaa Mdjn Exp Running Status,SGO,KOTA,14:20:00,22:00:00,371.0,7h 40m,3h 40m,2026-01-24T09:14:58.980807,data/rappid/19607.json
ROUTE_57,1,11449,11449 Jbp Svdk Exp Running Status,NDLS,DMO,00:10:00,09:38:00,689.0,9h 28m,0h 0m,2026-01-24T09:15:22.288774,data/rappid/11449.json
ROUTE_57,2,19608,19608 Mdjn Koaa Exp Running Status,DMO,KOTA,12:15:00,02:20:00,448.0,14h 5m,2h 37m,2026-01-24T09:14:51.402331,data/rappid/19608.json
ROUTE_58,1,11449,11449 Jbp Svdk Exp Running Status,NDLS,MAKR,00:10:00,12:18:00,541.0,12h 8m,0h 0m,2026-01-24T09:15:22.288774,data/rappid/11449.json
ROUTE_58,2,19659,19659 Shm Udz Express Running Status,MAKR,KOTA,18:10:00,01:00:00,301.0,6h 50m,5h 52m,2026-01-24T09:14:58.855484,data/rappid/19659.json
ROUTE_59,1,11449,11449 Jbp Svdk Exp Running Status,NDLS,DMO,00:10:00,09:38:00,689.0,9h 28m,0h 0m,2026-01-24T09:15:22.288774,data/rappid/11449.json
ROUTE_59,2,19660,19660 Udz Shm Exp Running Status,DMO,KOTA,12:15:00,01:40:00,449.0,13h 25m,2h 37m,2026-01-24T09:15:12.838742,data/rappid/19660.json
ROUTE_60,1,11450,11450 Svdk Jbp Exp Running Status,NDLS,KTE,14:15:00,05:30:00,803.0,15h 15m,0h 0m,2026-01-24T09:15:25.090639,data/rappid/11450.json
ROUTE_60,2,12182,12182 Dayodai Exp Running Status,KTE,KOTA,07:15:00,21:20:00,560.0,14h 5m,1h 45m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_61,1,12004,12004 Shatabdi Express Running Status,NDLS,GZB,06:10:00,06:48:00,25.0,0h 38m,0h 0m,2026-01-24T09:15:05.568863,data/rappid/12004.json
ROUTE_61,2,12911,12911 Bl Haridwar Exp Running Status,GZB,KOTA,11:42:00,02:40:00,476.0,14h 58m,4h 54m,2026-01-24T09:15:21.583732,data/rappid/12911.json
ROUTE_62,1,12004,12004 Shatabdi Express Running Status,NDLS,GZB,06:10:00,06:48:00,25.0,0h 38m,0h 0m,2026-01-24T09:15:05.568863,data/rappid/12004.json
ROUTE_62,2,22660,22660 Ynrk Tvcn Exp Running Status,GZB,KOTA,12:32:00,19:45:00,477.0,7h 13m,5h 44m,2026-01-24T09:14:55.541904,data/rappid/22660.json
ROUTE_63,1,12004,12004 Shatabdi Express Running Status,NDLS,TDL,06:10:00,08:49:00,209.0,2h 39m,0h 0m,2026-01-24T09:15:05.568863,data/rappid/12004.json
ROUTE_63,2,12942,12942 Parasnath Exp Running Status,TDL,KOTA,11:40:00,17:45:00,352.0,6h 5m,2h 51m,2026-01-24T09:15:24.165122,data/rappid/12942.json
ROUTE_64,1,12004,12004 Shatabdi Express Running Status,NDLS,TDL,06:10:00,08:49:00,209.0,2h 39m,0h 0m,2026-01-24T09:15:05.568863,data/rappid/12004.json
ROUTE_64,2,12947,12947 Azimabad Exp Running Status,TDL,KOTA,14:40:00,07:25:00,351.0,16h 45m,5h 51m,2026-01-24T09:15:03.535975,data/rappid/12947.json
ROUTE_65,1,12004,12004 Shatabdi Express Running Status,NDLS,CNB,06:10:00,11:20:00,430.0,5h 10m,0h 0m,2026-01-24T09:15:05.568863,data/rappid/12004.json
ROUTE_65,2,22443,22443 Cnb Bdts Exp Running Status,CNB,KOTA,18:20:00,07:05:00,699.0,12h 45m,7h 0m,2026-01-24T09:15:27.905670,data/rappid/22443.json
ROUTE_66,1,12005,12005 Kalka Shtbdi Ex Running Status,NDLS,CDG,17:15:00,20:40:00,243.0,3h 25m,0h 0m,2026-01-24T09:14:56.022584,data/rappid/12005.json
ROUTE_66,2,12449,12449 Goa Smprk K Running Status,CDG,KOTA,00:00:00,10:00:00,699.0,10h 0m,3h 20m,2026-01-24T09:15:06.510671,data/rappid/12449.json
ROUTE_67,1,12005,12005 Kalka Shtbdi Ex Running Status,NDLS,CDG,17:15:00,20:40:00,243.0,3h 25m,0h 0m,2026-01-24T09:14:56.022584,data/rappid/12005.json
ROUTE_67,2,12450,12450 Goa Smprk Krant Running Status,CDG,KOTA,02:05:00,13:10:00,700.0,11h 5m,5h 25m,2026-01-24T09:14:51.983582,data/rappid/12450.json
ROUTE_68,1,12015,12015 Ajmer Shatabdi Running Status,NDLS,KSG,06:05:00,12:12:00,413.0,6h 7m,0h 0m,2026-01-24T09:14:54.117338,data/rappid/12015.json
ROUTE_68,2,12182,12182 Dayodai Exp Running Status,KSG,KOTA,15:58:00,21:20:00,345.0,5h 22m,3h 46m,2026-01-24T09:15:04.036562,data/rappid/12182.json
ROUTE_69,1,12015,12015 Ajmer Shatabdi Running Status,NDLS,AII,06:05:00,12:45:00,442.0,6h 40m,0h 0m,2026-01-24T09:14:54.117338,data/rappid/12015.json
ROUTE_69,2,18010,18010 Santragachi Exp Running Status,AII,KOTA,19:25:00,02:25:00,357.0,7h 0m,6h 40m,2026-01-24T09:14:57.039571,data/rappid/18010.json
ROUTE_70,1,12015,12015 Ajmer Shatabdi Running Status,NDLS,KSG,06:05:00,12:12:00,413.0,6h 7m,0h 0m,2026-01-24T09:14:54.117338,data/rappid/12015.json
ROUTE_70,2,18208,18208 Aii Durg Exp Running Status,KSG,KOTA,19:59:00,01:35:00,345.0,5h 36m,7h 47m,2026-01-24T09:14:58.572716,data/rappid/18208.json
ROUTE_71,1,12015,12015 Ajmer Shatabdi Running Status,NDLS,AII,06:05:00,12:45:00,442.0,6h 40m,0h 0m,2026-01-24T09:14:54.117338,data/rappid/12015.json
ROUTE_71,2,19608,19608 Mdjn Koaa Exp Running Status,AII,KOTA,19:25:00,02:20:00,358.0,6h 55m,6h 40m,2026-01-24T09:14:51.402331,data/rappid/19608.json
ROUTE_72,1,12015,12015 Ajmer Shatabdi Running Status,NDLS,JP,06:05:00,10:40:00,308.0,4h 35m,0h 0m,2026-01-24T09:14:54.117338,data/rappid/12015.json
ROUTE_72,2,11204,11204 Jp Ngp Exp Running Status,JP,KOTA,16:30:00,02:30:00,492.0,10h 0m,5h 50m,2026-01-24T09:14:55.655431,data/rappid/11204.json
ROUTE_73,1,12015,12015 Ajmer Shatabdi Running Status,NDLS,JP,06:05:00,10:40:00,308.0,4h 35m,0h 0m,2026-01-24T09:14:54.117338,data/rappid/12015.json
ROUTE_73,2,12939,12939 Pune Jaipur Exp Running Status,JP,KOTA,13:40:00,09:20:00,239.0,19h 40m,3h 0m,2026-01-24T09:15:11.832864,data/rappid/12939.json
ROUTE_74,1,12015,12015 Ajmer Shatabdi Running Status,NDLS,JP,06:05:00,10:40:00,308.0,4h 35m,0h 0m,2026-01-24T09:14:54.117338,data/rappid/12015.json
ROUTE_74,2,12956,12956 Jp Mmct Sf Exp Running Status,JP,KOTA,14:00:00,17:25:00,239.0,3h 25m,3h 20m,2026-01-24T09:15:03.935444,data/rappid/12956.json
ROUTE_75,1,12015,12015 Ajmer Shatabdi Running Status,NDLS,JP,06:05:00,10:40:00,308.0,4h 35m,0h 0m,2026-01-24T09:14:54.117338,data/rappid/12015.json
ROUTE_75,2,22934,22934 Jp Bdts Sf Exp Running Status,JP,KOTA,12:45:00,16:50:00,239.0,4h 4m,2h 5m,2026-01-24T09:15:26.017434,data/rappid/22934.json
ROUTE_76,1,11077,11077 Jhelum Express Running Status,NDLS,UMB,21:20:00,01:35:00,198.0,4h 15m,0h 0m,2026-01-24T09:15:23.423019,data/rappid/11077.json
ROUTE_76,2,12450,12450 Goa Smprk Krant Running Status,UMB,KOTA,03:00:00,13:10:00,655.0,10h 10m,1h 25m,2026-01-24T09:14:51.983582,data/rappid/12450.json
ROUTE_77,1,11077,11077 Jhelum Express Running Status,NDLS,UMB,21:20:00,01:35:00,198.0,4h 15m,0h 0m,2026-01-24T09:15:23.423019,data/rappid/11077.json
ROUTE_77,2,12218,12218 Kerla S Kranti Running Status,UMB,KOTA,10:20:00,19:45:00,655.0,9h 25m,8h 45m,2026-01-24T09:15:21.073570,data/rappid/12218.json
ROUTE_78,1,11078,11078 Jhelum Express Running Status,NDLS,MTJ,10:15:00,12:35:00,137.0,2h 20m,0h 0m,2026-01-24T09:14:52.412281,data/rappid/11078.json
ROUTE_78,2,12248,12248 Bandra Yuva Exp Running Status,MTJ,KOTA,17:12:00,20:05:00,320.0,2h 53m,4h 37m,2026-01-24T09:15:05.784122,data/rappid/12248.json
ROUTE_79,1,11450,11450 Svdk Jbp Exp Running Status,NDLS,NZM,14:15:00,14:28:00,7.0,0h 13m,0h 0m,2026-01-24T09:15:25.090639,data/rappid/11450.json
ROUTE_79,2,12248,12248 Bandra Yuva Exp Running Status,NZM,KOTA,15:35:00,20:05:00,450.0,4h 30m,1h 7m,2026-01-24T09:15:05.784122,data/rappid/12248.json
ROUTE_80,1,11450,11450 Svdk Jbp Exp Running Status,NDLS,NZM,14:15:00,14:28:00,7.0,0h 13m,0h 0m,2026-01-24T09:15:25.090639,data/rappid/11450.json
ROUTE_80,2,12284,12284 Nzm Ers Duronto Running Status,NZM,KOTA,21:35:00,03:00:00,450.0,5h 25m,7h 7m,2026-01-24T09:15:22.930608,data/rappid/12284.json
