Route ID,Segment,Train Number,Train Name,From,To,Departure,Arrival,Distance (km),Duration,Wait Before,rappid_last_updated,rappid_data_file
ROUTE_13,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_13,2,11020,11020 Konark Express Running Status,KYN,CSMT,02:40:00,03:55:00,53.0,1h 15m,5h 25m,2026-01-24T09:15:25.748747,data/rappid/11020.json
ROUTE_14,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_14,2,11028,11028 Satara Dr Exp Running Status,KYN,CSMT,02:30:00,03:45:00,53.0,1h 15m,5h 15m,2026-01-24T09:15:03.736360,data/rappid/11028.json
ROUTE_15,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_15,2,11058,11058 Asr Csmt Exp Running Status,KYN,CSMT,02:45:00,04:05:00,53.0,1h 20m,5h 30m,2026-01-24T09:15:08.820007,data/rappid/11058.json
ROUTE_16,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_16,2,11402,11402 Sou Pune Exp Running Status,KYN,CSMT,04:20:00,05:35:00,53.0,1h 15m,7h 5m,2026-01-24T09:14:53.287907,data/rappid/11402.json
ROUTE_17,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_17,2,12112,AMI-CSMT SF,KYN,CSMT,05:13:00,06:25:00,53.0,1h 12m,7h 58m,2026-01-24T09:15:00.739106,data/rappid/12112.json
ROUTE_18,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_18,2,12361,12361 Asn Csmt Exp Running Status,KYN,CSMT,05:03:00,06:15:00,53.0,1h 12m,7h 48m,2026-01-24T09:15:27.093840,data/rappid/12361.json
ROUTE_19,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_19,2,12702,12702 Hussainsagar Sf Running Status,KYN,CSMT,03:43:00,04:55:00,54.0,1h 12m,6h 28m,2026-01-24T09:14:52.249716,data/rappid/12702.json
ROUTE_20,1,12101,12101 Jnaneshwari Exp Running Status,HWH,BD,03:35:00,06:40:00,1305.0,3h 5m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_20,2,12810,12810 Hwh Csmt Mail Running Status,BD,CSMT,17:43:00,05:20:00,668.0,11h 37m,11h 3m,2026-01-24T09:15:19.461245,data/rappid/12810.json
ROUTE_21,1,12101,12101 Jnaneshwari Exp Running Status,HWH,BD,03:35:00,06:40:00,1305.0,3h 5m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_21,2,12870,12870 Hwh Csmt Sf Exp Running Status,BD,CSMT,11:25:00,23:15:00,668.0,11h 50m,4h 45m,2026-01-24T09:14:58.198965,data/rappid/12870.json
ROUTE_22,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_22,2,15101,15101 Cpr Ltt Exp Running Status,KYN,CSMT,05:03:00,06:15:00,53.0,1h 12m,7h 48m,2026-01-24T09:14:55.735221,data/rappid/15101.json
ROUTE_23,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_23,2,16382,16382 Cape Pune Exp Running Status,KYN,CSMT,03:25:00,04:40:00,53.0,1h 15m,6h 10m,2026-01-24T09:15:25.786382,data/rappid/16382.json
ROUTE_24,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_24,2,22140,SUR-CSMT EXP,KYN,CSMT,04:00:00,05:10:00,54.0,1h 10m,6h 45m,2026-01-24T09:15:06.376815,data/rappid/22140.json
ROUTE_25,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_25,2,51028,51028 Fast Passenger Running Status,KYN,CSMT,02:55:00,04:10:00,53.0,1h 15m,5h 40m,2026-01-24T09:15:27.389872,data/rappid/51028.json
ROUTE_26,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_26,2,51030,51030 Csmt Fast Pass Running Status,KYN,CSMT,02:55:00,04:10:00,54.0,1h 15m,5h 40m,2026-01-24T09:15:28.432823,data/rappid/51030.json
ROUTE_27,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_27,2,95746,95746 K132 Running Status,KYN,CSMT,23:05:00,00:05:00,53.0,1h 0m,1h 50m,2026-01-24T09:15:04.546538,data/rappid/95746.json
ROUTE_28,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_28,2,96336,A72,KYN,CSMT,22:14:00,23:43:00,53.0,1h 29m,0h 59m,,
ROUTE_29,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_29,2,97000,K2,KYN,CSMT,04:59:00,06:27:00,53.0,1h 28m,7h 44m,,
ROUTE_30,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_30,2,97002,97002 K2 Running Status,KYN,CSMT,04:41:00,06:08:00,53.0,1h 27m,7h 26m,2026-01-24T09:14:51.687483,data/rappid/97002.json
ROUTE_31,1,12101,12101 Jnaneshwari Exp Running Status,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_31,2,97146,97146 K126 Running Status,KYN,CSMT,22:06:00,23:35:00,53.0,1h 29m,0h 51m,2026-01-24T09:14:57.117171,data/rappid/97146.json
ROUTE_32,1,12101,12101 Jnaneshwari Exp Running Status,HWH,BSL,03:35:00,02:50:00,1528.0,23h 15m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_32,2,11094,11094 Mahanagari Exp Running Status,BSL,CSMT,06:15:00,14:15:00,444.0,8h 0m,3h 25m,2026-01-24T09:14:55.262943,data/rappid/11094.json
ROUTE_33,1,12101,12101 Jnaneshwari Exp Running Status,HWH,NGP,03:35:00,09:50:00,1131.0,6h 15m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_33,2,12140,12140 Sevagram Exp Running Status,NGP,CSMT,21:00:00,12:00:00,841.0,15h 0m,11h 10m,2026-01-24T09:15:02.721318,data/rappid/12140.json
ROUTE_34,1,12101,12101 Jnaneshwari Exp Running Status,HWH,BSL,03:35:00,02:50:00,1528.0,23h 15m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_34,2,12262,12262 Csmt Duronto Ex Running Status,BSL,CSMT,03:47:00,10:30:00,445.0,6h 43m,0h 57m,2026-01-24T09:15:21.971988,data/rappid/12262.json
ROUTE_35,1,12101,12101 Jnaneshwari Exp Running Status,HWH,BSL,03:35:00,02:50:00,1528.0,23h 15m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_35,2,12597,12597 Antyodaya Exp Running Status,BSL,CSMT,05:15:00,12:15:00,444.0,7h 0m,2h 25m,2026-01-24T09:15:09.416281,data/rappid/12597.json
ROUTE_36,1,12101,12101 Jnaneshwari Exp Running Status,HWH,BSL,03:35:00,02:50:00,1528.0,23h 15m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_36,2,51154,BSL MUMBAI P,BSL,CSMT,07:05:00,19:05:00,444.0,12h 0m,4h 15m,,
ROUTE_37,1,12101,12101 Jnaneshwari Exp Running Status,HWH,BSL,03:35:00,02:50:00,1528.0,23h 15m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_37,2,82355,82355 Pnbe Csmt Sf Exp Running Status,BSL,CSMT,09:00:00,16:05:00,444.0,7h 5m,6h 10m,2026-01-24T09:15:13.376881,data/rappid/82355.json
ROUTE_38,1,12101,12101 Jnaneshwari Exp Running Status,HWH,BD,03:35:00,06:40:00,1305.0,3h 5m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_38,2,12860,12860 Gitanjali Exp Running Status,BD,CSMT,10:10:00,21:20:00,668.0,11h 10m,3h 30m,2026-01-24T09:15:18.531637,data/rappid/12860.json
ROUTE_39,1,12101,12101 Jnaneshwari Exp Running Status,HWH,G,03:35:00,11:36:00,1001.0,8h 1m,0h 0m,2026-01-24T09:15:21.834006,data/rappid/12101.json
ROUTE_39,2,12106,12106 Vidarbha Exp Running Status,G,CSMT,14:50:00,07:00:00,972.0,16h 10m,3h 14m,2026-01-24T09:15:15.864185,data/rappid/12106.json
ROUTE_40,1,12102,12102 Jananeswari Exp Running Status,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m,2026-01-24T09:15:13.207701,data/rappid/12102.json
ROUTE_40,2,12106,12106 Vidarbha Exp Running Status,IGP,CSMT,03:45:00,07:00:00,137.0,3h 15m,0h 50m,2026-01-24T09:15:15.864185,data/rappid/12106.json
ROUTE_41,1,12102,12102 Jananeswari Exp Running Status,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m,2026-01-24T09:15:13.207701,data/rappid/12102.json
ROUTE_41,2,12112,AMI-CSMT SF,IGP,CSMT,03:30:00,06:25:00,136.0,2h 55m,0h 35m,2026-01-24T09:15:00.739106,data/rappid/12112.json
ROUTE_42,1,12102,12102 Jananeswari Exp Running Status,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m,2026-01-24T09:15:13.207701,data/rappid/12102.json
ROUTE_42,2,12138,12138 Punjab Mail Running Status,IGP,CSMT,04:30:00,07:35:00,137.0,3h 5m,1h 35m,2026-01-24T09:14:55.946463,data/rappid/12138.json
ROUTE_43,1,12102,12102 Jananeswari Exp Running Status,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m,2026-01-24T09:15:13.207701,data/rappid/12102.json
ROUTE_43,2,12140,12140 Sevagram Exp Running Status,IGP,CSMT,08:55:00,12:00:00,136.0,3h 5m,6h 0m,2026-01-24T09:15:02.721318,data/rappid/12140.json
ROUTE_44,1,12102,12102 Jananeswari Exp Running Status,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m,2026-01-24T09:15:13.207701,data/rappid/12102.json
ROUTE_44,2,12187,12187 Garibrath Exp Running Status,IGP,CSMT,09:10:00,12:15:00,137.0,3h 5m,6h 15m,2026-01-24T09:14:53.912751,data/rappid/12187.json
ROUTE_45,1,12102,12102 Jananeswari Exp Running Status,HWH,BSP,22:50:00,09:25:00,720.0,10h 35m,0h 0m,2026-01-24T09:15:13.207701,data/rappid/12102.json
ROUTE_45,2,12262,12262 Csmt Duronto Ex Running Status,BSP,CSMT,17:45:00,10:30:00,1259.0,16h 45m,8h 20m,2026-01-24T09:15:21.971988,data/rappid/12262.json
ROUTE_46,1,12102,12102 Jananeswari Exp Running Status,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m,2026-01-24T09:15:13.207701,data/rappid/12102.json
ROUTE_46,2,12290,12290 Csmt Duronto Exp Running Status,IGP,CSMT,05:15:00,08:05:00,136.0,2h 50m,2h 20m,2026-01-24T09:15:07.803452,data/rappid/12290.json
ROUTE_47,1,12102,12102 Jananeswari Exp Running Status,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m,2026-01-24T09:15:13.207701,data/rappid/12102.json
ROUTE_47,2,12321,HWH MUMBAI M,IGP,CSMT,08:35:00,11:25:00,136.0,2h 50m,5h 40m,2026-01-24T09:15:07.118384,data/rappid/12321.json
ROUTE_48,1,12102,12102 Jananeswari Exp Running Status,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m,2026-01-24T09:15:13.207701,data/rappid/12102.json
ROUTE_48,2,17058,17058 Devagiri Exp Running Status,IGP,CSMT,04:15:00,07:10:00,137.0,2h 55m,1h 20m,2026-01-24T09:15:11.666248,data/rappid/17058.json
ROUTE_49,1,12102,12102 Jananeswari Exp Running Status,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m,2026-01-24T09:15:13.207701,data/rappid/12102.json
ROUTE_49,2,22102,22102 Mdu Ltt Sf Exp Running Status,IGP,CSMT,07:20:00,10:07:00,137.0,2h 47m,4h 25m,2026-01-24T09:15:10.220300,data/rappid/22102.json
ROUTE_50,1,12129,12129 Azad Hind Exp Running Status,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m,2026-01-24T09:15:28.620122,data/rappid/12129.json
ROUTE_50,2,12106,12106 Vidarbha Exp Running Status,MMR,CSMT,01:35:00,07:00:00,260.0,5h 25m,1h 5m,2026-01-24T09:15:15.864185,data/rappid/12106.json
ROUTE_51,1,12129,12129 Azad Hind Exp Running Status,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m,2026-01-24T09:15:28.620122,data/rappid/12129.json
ROUTE_51,2,12110,12110 Panchavati Exp Running Status,MMR,CSMT,06:02:00,10:45:00,260.0,4h 43m,5h 32m,2026-01-24T09:15:01.874893,data/rappid/12110.json
ROUTE_52,1,12129,12129 Azad Hind Exp Running Status,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m,2026-01-24T09:15:28.620122,data/rappid/12129.json
ROUTE_52,2,12138,12138 Punjab Mail Running Status,MMR,CSMT,01:55:00,07:35:00,260.0,5h 40m,1h 25m,2026-01-24T09:14:55.946463,data/rappid/12138.json
ROUTE_53,1,12129,12129 Azad Hind Exp Running Status,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m,2026-01-24T09:15:28.620122,data/rappid/12129.json
ROUTE_53,2,12140,12140 Sevagram Exp Running Status,MMR,CSMT,06:25:00,12:00:00,260.0,5h 35m,5h 55m,2026-01-24T09:15:02.721318,data/rappid/12140.json
ROUTE_54,1,12129,12129 Azad Hind Exp Running Status,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m,2026-01-24T09:15:28.620122,data/rappid/12129.json
ROUTE_54,2,12187,12187 Garibrath Exp Running Status,MMR,CSMT,06:40:00,12:15:00,260.0,5h 35m,6h 10m,2026-01-24T09:14:53.912751,data/rappid/12187.json
ROUTE_55,1,12129,12129 Azad Hind Exp Running Status,HWH,JL,04:10:00,02:38:00,1552.0,22h 28m,0h 0m,2026-01-24T09:15:28.620122,data/rappid/12129.json
ROUTE_55,2,12321,HWH MUMBAI M,JL,CSMT,03:25:00,11:25:00,420.0,8h 0m,0h 47m,2026-01-24T09:15:07.118384,data/rappid/12321.json
ROUTE_56,1,12129,12129 Azad Hind Exp Running Status,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m,2026-01-24T09:15:28.620122,data/rappid/12129.json
ROUTE_56,2,15101,15101 Cpr Ltt Exp Running Status,MMR,CSMT,01:10:00,06:15:00,260.0,5h 5m,0h 40m,2026-01-24T09:14:55.735221,data/rappid/15101.json
ROUTE_57,1,12129,12129 Azad Hind Exp Running Status,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m,2026-01-24T09:15:28.620122,data/rappid/12129.json
ROUTE_57,2,17058,17058 Devagiri Exp Running Status,MMR,CSMT,01:50:00,07:10:00,260.0,5h 20m,1h 20m,2026-01-24T09:15:11.666248,data/rappid/17058.json
ROUTE_58,1,12129,12129 Azad Hind Exp Running Status,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m,2026-01-24T09:15:28.620122,data/rappid/12129.json
ROUTE_58,2,22102,22102 Mdu Ltt Sf Exp Running Status,MMR,CSMT,05:25:00,10:07:00,260.0,4h 42m,4h 55m,2026-01-24T09:15:10.220300,data/rappid/22102.json
ROUTE_59,1,12129,12129 Azad Hind Exp Running Status,HWH,JL,04:10:00,02:38:00,1552.0,22h 28m,0h 0m,2026-01-24T09:15:28.620122,data/rappid/12129.json
ROUTE_59,2,11094,11094 Mahanagari Exp Running Status,JL,CSMT,06:40:00,14:15:00,420.0,7h 35m,4h 2m,2026-01-24T09:14:55.262943,data/rappid/11094.json
ROUTE_60,1,12129,12129 Azad Hind Exp Running Status,HWH,JL,04:10:00,02:38:00,1552.0,22h 28m,0h 0m,2026-01-24T09:15:28.620122,data/rappid/12129.json
ROUTE_60,2,51154,BSL MUMBAI P,JL,CSMT,07:34:00,19:05:00,420.0,11h 31m,4h 56m,,
ROUTE_61,1,12130,12130 Azad Hind Exp Running Status,HWH,MMR,21:50:00,23:50:00,1718.0,2h 0m,0h 0m,2026-01-24T09:14:58.098161,data/rappid/12130.json
ROUTE_61,2,12106,12106 Vidarbha Exp Running Status,MMR,CSMT,01:35:00,07:00:00,260.0,5h 25m,1h 45m,2026-01-24T09:15:15.864185,data/rappid/12106.json
ROUTE_62,1,12130,12130 Azad Hind Exp Running Status,HWH,MMR,21:50:00,23:50:00,1718.0,2h 0m,0h 0m,2026-01-24T09:14:58.098161,data/rappid/12130.json
ROUTE_62,2,12140,12140 Sevagram Exp Running Status,MMR,CSMT,06:25:00,12:00:00,260.0,5h 35m,6h 35m,2026-01-24T09:15:02.721318,data/rappid/12140.json
ROUTE_63,1,12130,12130 Azad Hind Exp Running Status,HWH,PUNE,21:50:00,06:50:00,2033.0,9h 0m,0h 0m,2026-01-24T09:14:58.098161,data/rappid/12130.json
ROUTE_63,2,11042,MAS-CSMT MUM,PUNE,CSMT,09:35:00,13:35:00,191.0,4h 0m,2h 45m,2026-01-24T09:15:23.866894,data/rappid/11042.json
ROUTE_64,1,12130,12130 Azad Hind Exp Running Status,HWH,PUNE,21:50:00,06:50:00,2033.0,9h 0m,0h 0m,2026-01-24T09:14:58.098161,data/rappid/12130.json
ROUTE_64,2,17032,17032 Mumbai Exp Running Status,PUNE,CSMT,09:10:00,13:05:00,192.0,3h 55m,2h 20m,2026-01-24T09:15:10.675081,data/rappid/17032.json
ROUTE_65,1,12130,12130 Azad Hind Exp Running Status,HWH,PUNE,21:50:00,06:50:00,2033.0,9h 0m,0h 0m,2026-01-24T09:14:58.098161,data/rappid/12130.json
ROUTE_65,2,12126,12126 Pragati Express Running Status,PUNE,CSMT,07:50:00,11:15:00,190.0,3h 25m,1h 0m,2026-01-24T09:14:59.433540,data/rappid/12126.json
ROUTE_66,1,12151,12151 Ltt Shm Sf Exp Running Status,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m,2026-01-24T09:14:59.170253,data/rappid/12151.json
ROUTE_66,2,11402,11402 Sou Pune Exp Running Status,NK,CSMT,01:30:00,05:35:00,187.0,4h 4m,1h 45m,2026-01-24T09:14:53.287907,data/rappid/11402.json
ROUTE_67,1,12151,12151 Ltt Shm Sf Exp Running Status,HWH,G,08:25:00,12:41:00,1134.0,4h 16m,0h 0m,2026-01-24T09:14:59.170253,data/rappid/12151.json
ROUTE_67,2,12106,12106 Vidarbha Exp Running Status,G,CSMT,14:50:00,07:00:00,972.0,16h 10m,2h 9m,2026-01-24T09:15:15.864185,data/rappid/12106.json
ROUTE_68,1,12151,12151 Ltt Shm Sf Exp Running Status,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m,2026-01-24T09:14:59.170253,data/rappid/12151.json
ROUTE_68,2,12112,AMI-CSMT SF,NK,CSMT,01:55:00,06:25:00,187.0,4h 30m,2h 10m,2026-01-24T09:15:00.739106,data/rappid/12112.json
ROUTE_69,1,12151,12151 Ltt Shm Sf Exp Running Status,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m,2026-01-24T09:14:59.170253,data/rappid/12151.json
ROUTE_69,2,12138,12138 Punjab Mail Running Status,NK,CSMT,02:50:00,07:35:00,187.0,4h 45m,3h 5m,2026-01-24T09:14:55.946463,data/rappid/12138.json
ROUTE_70,1,12151,12151 Ltt Shm Sf Exp Running Status,HWH,NGP,08:25:00,10:50:00,1264.0,2h 25m,0h 0m,2026-01-24T09:14:59.170253,data/rappid/12151.json
ROUTE_70,2,12140,12140 Sevagram Exp Running Status,NGP,CSMT,21:00:00,12:00:00,841.0,15h 0m,10h 10m,2026-01-24T09:15:02.721318,data/rappid/12140.json
ROUTE_71,1,12151,12151 Ltt Shm Sf Exp Running Status,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m,2026-01-24T09:14:59.170253,data/rappid/12151.json
ROUTE_71,2,12321,HWH MUMBAI M,NK,CSMT,07:00:00,11:25:00,187.0,4h 25m,7h 15m,2026-01-24T09:15:07.118384,data/rappid/12321.json
ROUTE_72,1,12151,12151 Ltt Shm Sf Exp Running Status,HWH,BD,08:25:00,07:10:00,1438.0,22h 45m,0h 0m,2026-01-24T09:14:59.170253,data/rappid/12151.json
ROUTE_72,2,12810,12810 Hwh Csmt Mail Running Status,BD,CSMT,17:43:00,05:20:00,668.0,11h 37m,10h 33m,2026-01-24T09:15:19.461245,data/rappid/12810.json
ROUTE_73,1,12151,12151 Ltt Shm Sf Exp Running Status,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m,2026-01-24T09:14:59.170253,data/rappid/12151.json
ROUTE_73,2,15101,15101 Cpr Ltt Exp Running Status,NK,CSMT,02:10:00,06:15:00,187.0,4h 4m,2h 25m,2026-01-24T09:14:55.735221,data/rappid/15101.json
ROUTE_74,1,12151,12151 Ltt Shm Sf Exp Running Status,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m,2026-01-24T09:14:59.170253,data/rappid/12151.json
ROUTE_74,2,17058,17058 Devagiri Exp Running Status,NK,CSMT,03:00:00,07:10:00,187.0,4h 10m,3h 15m,2026-01-24T09:15:11.666248,data/rappid/17058.json
ROUTE_75,1,12151,12151 Ltt Shm Sf Exp Running Status,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m,2026-01-24T09:14:59.170253,data/rappid/12151.json
ROUTE_75,2,22102,22102 Mdu Ltt Sf Exp Running Status,NK,CSMT,06:15:00,10:07:00,187.0,3h 52m,6h 30m,2026-01-24T09:15:10.220300,data/rappid/22102.json
ROUTE_76,1,12175,12175 Chambal Express Running Status,HWH,GAYA,17:45:00,01:45:00,456.0,8h 0m,0h 0m,2026-01-24T09:14:58.207245,data/rappid/12175.json
ROUTE_76,2,12321,HWH MUMBAI M,GAYA,CSMT,05:24:00,11:25:00,1709.0,6h 1m,3h 39m,2026-01-24T09:15:07.118384,data/rappid/12321.json
ROUTE_77,1,12175,12175 Chambal Express Running Status,HWH,MZP,17:45:00,06:08:00,723.0,12h 23m,0h 0m,2026-01-24T09:14:58.207245,data/rappid/12175.json
