Route ID,Segment,Train Number,Train Name,From,To,Departure,Arrival,Distance (km),Duration,Wait Before
ROUTE_31,2,12510,GHY-SBC EXP,NJP,MAS,14:25:00,04:30:00,2225.0,14h 5m,2h 20m
ROUTE_32,1,12236,NDLS-GHY RAJ,NDLS,NJP,09:25:00,12:05:00,1530.0,2h 40m,0h 0m
ROUTE_32,2,12516,SCL -TVC EXP,NJP,MAS,14:25:00,04:30:00,2225.0,14h 5m,2h 20m
ROUTE_33,1,12260,SDAH DURONTO,NDLS,MGS,19:40:00,04:33:00,777.0,8h 53m,0h 0m
ROUTE_33,2,12295,SBC-PPTA SAN,MGS,MAS,05:18:00,15:15:00,2144.0,9h 57m,0h 45m
ROUTE_34,1,12260,SDAH DURONTO,NDLS,MGS,19:40:00,04:33:00,777.0,8h 53m,0h 0m
ROUTE_34,2,12578,BAGMATI  EXP,MGS,MAS,06:23:00,15:55:00,2146.0,9h 32m,1h 50m
ROUTE_35,1,12260,SDAH DURONTO,NDLS,MGS,19:40:00,04:33:00,777.0,8h 53m,0h 0m
ROUTE_35,2,22352,YPR - PPTA E,MGS,MAS,06:18:00,15:55:00,2144.0,9h 37m,1h 45m
ROUTE_36,1,12260,SDAH DURONTO,NDLS,DHN,19:40:00,08:58:00,1180.0,13h 18m,0h 0m
ROUTE_36,2,13351,DHANBAD - AL,DHN,MAS,10:30:00,01:35:00,1781.0,15h 5m,1h 32m
ROUTE_37,1,12274,HWH DURONTO,NDLS,HWH,12:55:00,10:40:00,1517.0,21h 45m,0h 0m
ROUTE_37,2,12509,SBC -GHY EXP,HWH,MAS,11:15:00,06:05:00,1664.0,18h 50m,0h 35m
ROUTE_38,1,12274,HWH DURONTO,NDLS,HWH,12:55:00,10:40:00,1517.0,21h 45m,0h 0m
ROUTE_38,2,12841,HOWRAH-CHENN,HWH,MAS,14:50:00,17:00:00,1664.0,2h 10m,4h 10m
ROUTE_39,1,12274,HWH DURONTO,NDLS,HWH,12:55:00,10:40:00,1517.0,21h 45m,0h 0m
ROUTE_39,2,15227,YPR-MFP EXP,HWH,MAS,14:25:00,09:30:00,1664.0,19h 5m,3h 45m
ROUTE_40,1,12282,NDLS-BBS DUR,NDLS,BBS,12:55:00,10:45:00,1717.0,21h 50m,0h 0m
ROUTE_40,2,12552,KYQ - YPR AC,BBS,MAS,16:50:00,11:15:00,1210.0,18h 25m,6h 5m
ROUTE_41,1,12282,NDLS-BBS DUR,NDLS,BLS,12:55:00,07:33:00,1512.0,18h 38m,0h 0m
ROUTE_41,2,12551,YPR - KYQ AC,BLS,MAS,12:46:00,15:35:00,1414.0,2h 49m,5h 13m
ROUTE_42,1,12282,NDLS-BBS DUR,NDLS,BLS,12:55:00,07:33:00,1512.0,18h 38m,0h 0m
ROUTE_42,2,15227,YPR-MFP EXP,BLS,MAS,09:43:00,09:30:00,1428.0,23h 47m,2h 10m
ROUTE_43,1,12282,NDLS-BBS DUR,NDLS,BBS,12:55:00,10:45:00,1717.0,21h 50m,0h 0m
ROUTE_43,2,12830,BBS-CEN WEEK,BBS,MAS,12:00:00,08:55:00,1222.0,20h 55m,1h 15m
ROUTE_44,1,12282,NDLS-BBS DUR,NDLS,BBS,12:55:00,10:45:00,1717.0,21h 50m,0h 0m
ROUTE_44,2,22612,NJP MAS EXPR,BBS,MAS,17:25:00,14:55:00,1222.0,21h 30m,6h 40m
ROUTE_45,1,12303,POORVA EXPRE,NDLS,ASN,06:05:00,10:35:00,1317.0,4h 30m,0h 0m
ROUTE_45,2,12376,ASN MAS  EXP,ASN,MAS,16:00:00,22:45:00,1727.0,6h 45m,5h 25m
ROUTE_46,1,12303,POORVA EXPRE,NDLS,ASN,06:05:00,10:35:00,1317.0,4h 30m,0h 0m
ROUTE_46,2,12551,YPR - KYQ AC,ASN,MAS,18:07:00,15:35:00,1742.0,21h 28m,7h 32m
ROUTE_47,1,12304,POORVA EXPRE,NDLS,ARA,17:35:00,06:20:00,936.0,12h 45m,0h 0m
ROUTE_47,2,12578,BAGMATI  EXP,ARA,MAS,08:42:00,15:55:00,2304.0,7h 13m,2h 22m
ROUTE_48,1,12304,POORVA EXPRE,NDLS,DNR,17:35:00,06:48:00,975.0,13h 13m,0h 0m
ROUTE_48,2,22352,YPR - PPTA E,DNR,MAS,09:40:00,15:55:00,2342.0,6h 15m,2h 52m
ROUTE_49,1,12304,POORVA EXPRE,NDLS,BKP,17:35:00,08:27:00,1030.0,14h 52m,0h 0m
ROUTE_49,2,22644,PNBE ERS EXP,BKP,MAS,14:48:00,03:40:00,2041.0,12h 52m,6h 21m
ROUTE_50,1,12304,POORVA EXPRE,NDLS,ARA,17:35:00,06:20:00,936.0,12h 45m,0h 0m
ROUTE_50,2,12295,SBC-PPTA SAN,ARA,MAS,07:55:00,15:15:00,2302.0,7h 20m,1h 35m
ROUTE_51,1,12415,IND NZM EXPR,NDLS,SGZ,06:20:00,20:45:00,584.0,14h 25m,0h 0m
ROUTE_51,2,12969,CBE JAIPUR E,SGZ,MAS,00:16:00,17:10:00,1811.0,16h 53m,3h 31m
ROUTE_52,1,12415,IND NZM EXPR,NDLS,SGZ,06:20:00,20:45:00,584.0,14h 25m,0h 0m
ROUTE_52,2,22632,BKN-MAS  ANU,SGZ,MAS,02:40:00,10:10:00,1808.0,7h 30m,5h 55m
ROUTE_53,1,12416,INTERCITY  E,NDLS,INDB,22:00:00,11:40:00,812.0,13h 40m,0h 0m
ROUTE_53,2,22645,AHILYANAGARI,INDB,MAS,16:50:00,23:20:00,1740.0,6h 30m,5h 10m
ROUTE_54,1,12416,INTERCITY  E,NDLS,SWM,22:00:00,03:20:00,350.0,5h 20m,0h 0m
ROUTE_54,2,12969,CBE JAIPUR E,SWM,MAS,04:00:00,17:10:00,2049.0,13h 10m,0h 40m
ROUTE_55,1,12419,GOMTI EXP,NDLS,ON,15:05:00,06:56:00,448.0,15h 51m,0h 0m
ROUTE_55,2,12521,RAPTI SAGAR,ON,MAS,12:42:00,23:20:00,2004.0,10h 38m,5h 46m
ROUTE_56,1,12421,NED-ASR SUPE,NDLS,MKU,13:30:00,17:03:00,1137.0,3h 33m,0h 0m
ROUTE_56,2,12655,NAVAJEEVAN E,MKU,MAS,18:20:00,16:05:00,1275.0,21h 45m,1h 17m
ROUTE_57,1,12424,NDLS-DBRT RA,NDLS,PPTA,16:10:00,04:20:00,981.0,12h 10m,0h 0m
ROUTE_57,2,22352,YPR - PPTA E,PPTA,MAS,10:00:00,15:55:00,2348.0,5h 55m,5h 40m
ROUTE_58,1,12435,DBRT - NDLS,NDLS,RNY,13:55:00,05:33:00,1846.0,15h 38m,0h 0m
ROUTE_58,2,12510,GHY-SBC EXP,RNY,MAS,07:20:00,04:30:00,2589.0,21h 10m,1h 47m
ROUTE_59,1,12435,DBRT - NDLS,NDLS,RNY,13:55:00,05:33:00,1846.0,15h 38m,0h 0m
ROUTE_59,2,12551,YPR - KYQ AC,RNY,MAS,11:56:00,15:35:00,2619.0,3h 39m,6h 23m
ROUTE_60,1,12440,NDLS RNC RAJ,NDLS,BKSC,16:00:00,06:40:00,1183.0,14h 40m,0h 0m
ROUTE_60,2,13351,DHANBAD - AL,BKSC,MAS,12:35:00,01:35:00,1720.0,13h 0m,5h 55m
ROUTE_61,1,12441,BSP-NDLS,NDLS,G,10:55:00,18:17:00,1201.0,7h 22m,0h 0m
ROUTE_61,2,22647,KRBA TVC EXP,G,MAS,02:10:00,23:20:00,1220.0,21h 10m,7h 53m
ROUTE_62,1,12441,BSP-NDLS,NDLS,NGP,10:55:00,20:35:00,1071.0,9h 40m,0h 0m
ROUTE_62,2,12511,RAPTISAGAR E,NGP,MAS,04:00:00,23:20:00,1089.0,19h 20m,7h 25m
ROUTE_63,1,12441,BSP-NDLS,NDLS,NGP,10:55:00,20:35:00,1071.0,9h 40m,0h 0m
ROUTE_63,2,12521,RAPTI SAGAR,NGP,MAS,04:00:00,23:20:00,1090.0,19h 20m,7h 25m
ROUTE_64,1,12441,BSP-NDLS,NDLS,NGP,10:55:00,20:35:00,1071.0,9h 40m,0h 0m
ROUTE_64,2,22645,AHILYANAGARI,NGP,MAS,04:00:00,23:20:00,1090.0,19h 20m,7h 25m
ROUTE_65,1,12474,SARVODAYA EX,NDLS,ADI,21:50:00,14:15:00,1085.0,16h 25m,0h 0m
ROUTE_65,2,22920,ADI CHENNAI,ADI,MAS,15:30:00,22:35:00,1719.0,7h 5m,1h 15m
ROUTE_66,1,12524,NDLS-NJP BI-,NDLS,GKP,15:05:00,04:45:00,762.0,13h 40m,0h 0m
ROUTE_66,2,12521,RAPTI SAGAR,GKP,MAS,06:35:00,23:20:00,2337.0,16h 45m,1h 50m
ROUTE_67,1,12524,NDLS-NJP BI-,NDLS,GKP,15:05:00,04:45:00,762.0,13h 40m,0h 0m
ROUTE_67,2,12511,RAPTISAGAR E,GKP,MAS,06:35:00,23:20:00,2336.0,16h 45m,1h 50m
ROUTE_68,1,12554,VAISHALI EXP,NDLS,BBK,19:50:00,04:55:00,532.0,9h 5m,0h 0m
ROUTE_68,2,12521,RAPTI SAGAR,BBK,MAS,10:29:00,23:20:00,2096.0,12h 51m,5h 34m
ROUTE_69,1,12561,SWATANTRTA S,NDLS,DBG,00:00:00,15:25:00,1155.0,15h 25m,0h 0m
ROUTE_69,2,12577,BAGMATI EXP,DBG,MAS,16:00:00,14:20:00,2546.0,22h 20m,0h 35m
ROUTE_70,1,12615,MAS-NDLS GRA,NDLS,CLX,06:40:00,00:01:00,1822.0,17h 21m,0h 0m
ROUTE_70,2,12616,G T EXPRESS,CLX,MAS,00:39:00,06:20:00,341.0,5h 41m,0h 38m
ROUTE_71,1,12615,MAS-NDLS GRA,NDLS,CLX,06:40:00,00:01:00,1822.0,17h 21m,0h 0m
ROUTE_71,2,12760,HYB-MAS CHAR,CLX,MAS,02:21:00,08:15:00,341.0,5h 54m,2h 20m
ROUTE_72,1,12615,MAS-NDLS GRA,NDLS,CLX,06:40:00,00:01:00,1822.0,17h 21m,0h 0m
ROUTE_72,2,12830,BBS-CEN WEEK,CLX,MAS,02:30:00,08:55:00,341.0,6h 25m,2h 29m
ROUTE_73,1,11058,ASR CSMT EXP,NDLS,LAR,20:45:00,06:50:00,484.0,10h 5m,0h 0m
ROUTE_73,2,12511,RAPTISAGAR E,LAR,MAS,18:04:00,23:20:00,1679.0,5h 16m,11h 14m
ROUTE_74,1,11058,ASR CSMT EXP,NDLS,LAR,20:45:00,06:50:00,484.0,10h 5m,0h 0m
ROUTE_74,2,12521,RAPTI SAGAR,LAR,MAS,18:04:00,23:20:00,1680.0,5h 16m,11h 14m
ROUTE_75,1,11058,ASR CSMT EXP,NDLS,CSMT,20:45:00,04:05:00,1528.0,7h 20m,0h 0m
ROUTE_75,2,11041,CSMT -MAS EX,CSMT,MAS,14:00:00,16:30:00,1281.0,2h 30m,9h 55m
ROUTE_76,1,11078,JHELUM EXPRE,NDLS,DZA,10:15:00,00:46:00,422.0,14h 31m,0h 0m
ROUTE_76,2,16032,SVDK-MAS AND,DZA,MAS,02:31:00,10:20:00,2625.0,7h 49m,1h 45m
ROUTE_77,1,11078,JHELUM EXPRE,NDLS,RKM,10:15:00,13:16:00,187.0,3h 1m,0h 0m
ROUTE_77,2,12616,G T EXPRESS,RKM,MAS,21:21:00,06:20:00,1976.0,8h 59m,8h 5m
ROUTE_78,1,11450,SVDK-JBP EXP,NDLS,NZM,14:15:00,14:28:00,7.0,0h 13m,0h 0m
ROUTE_78,2,12270,NZM-MAS DURA,NZM,MAS,15:45:00,20:10:00,2155.0,4h 25m,1h 17m
ROUTE_79,1,12001,BPL - NDLS S,NDLS,LAR,23:30:00,17:23:00,481.0,17h 53m,0h 0m
ROUTE_79,2,12511,RAPTISAGAR E,LAR,MAS,18:04:00,23:20:00,1679.0,5h 16m,0h 41m
ROUTE_80,1,12001,BPL - NDLS S,NDLS,LAR,23:30:00,17:23:00,481.0,17h 53m,0h 0m
ROUTE_80,2,12521,RAPTI SAGAR,LAR,MAS,18:04:00,23:20:00,1680.0,5h 16m,0h 41m
ROUTE_81,1,12002,NDLS - BPL S,NDLS,LAR,06:00:00,11:39:00,483.0,5h 39m,0h 0m
ROUTE_81,2,12511,RAPTISAGAR E,LAR,MAS,18:04:00,23:20:00,1679.0,5h 16m,6h 25m
ROUTE_82,1,12002,NDLS - BPL S,NDLS,LAR,06:00:00,11:39:00,483.0,5h 39m,0h 0m
ROUTE_82,2,12521,RAPTI SAGAR,LAR,MAS,18:04:00,23:20:00,1680.0,5h 16m,6h 25m
ROUTE_83,1,12015,NDLS-AII SHA,NDLS,JP,06:05:00,10:40:00,308.0,4h 35m,0h 0m
ROUTE_83,2,12968,JP CHENNAI E,JP,MAS,19:35:00,09:45:00,2174.0,14h 10m,8h 55m
ROUTE_84,1,12015,NDLS-AII SHA,NDLS,JP,06:05:00,10:40:00,308.0,4h 35m,0h 0m
ROUTE_84,2,12970,JP CBE SF EX,JP,MAS,19:35:00,09:45:00,2176.0,14h 10m,8h 55m
ROUTE_85,1,12016,AII-NDLS SHA,NDLS,JP,22:40:00,17:45:00,308.0,19h 5m,0h 0m
ROUTE_85,2,12968,JP CHENNAI E,JP,MAS,19:35:00,09:45:00,2174.0,14h 10m,1h 50m
ROUTE_86,1,12016,AII-NDLS SHA,NDLS,JP,22:40:00,17:45:00,308.0,19h 5m,0h 0m
ROUTE_86,2,12970,JP CBE SF EX,JP,MAS,19:35:00,09:45:00,2176.0,14h 10m,1h 50m
ROUTE_87,1,12048,NEW DELHI SH,NDLS,TUN,11:20:00,07:03:00,188.0,19h 43m,0h 0m
ROUTE_87,2,16032,SVDK-MAS AND,TUN,MAS,09:03:00,10:20:00,2375.0,1h 17m,2h 0m
ROUTE_88,1,12055,DDN JANSHATA,NDLS,DDN,15:20:00,21:10:00,304.0,5h 50m,0h 0m
ROUTE_88,2,12688,DDN/CDG-MAS,DDN,MAS,06:45:00,02:10:00,2471.0,19h 25m,9h 35m
ROUTE_89,1,12056,NEWDELHI JAN,NDLS,HW,11:15:00,06:17:00,253.0,19h 2m,0h 0m
ROUTE_89,2,12688,DDN/CDG-MAS,HW,MAS,08:35:00,02:10:00,2420.0,17h 35m,2h 18m
ROUTE_90,1,12137,PUNJAB MAIL,NDLS,JHL,21:50:00,01:23:00,201.0,3h 33m,0h 0m
ROUTE_90,2,16032,SVDK-MAS AND,JHL,MAS,08:50:00,10:20:00,2387.0,1h 30m,7h 27m
ROUTE_91,1,12138,PUNJAB MAIL,NDLS,LAR,05:15:00,13:45:00,484.0,8h 30m,0h 0m
ROUTE_91,2,12511,RAPTISAGAR E,LAR,MAS,18:04:00,23:20:00,1679.0,5h 16m,4h 19m
ROUTE_92,1,12138,PUNJAB MAIL,NDLS,LAR,05:15:00,13:45:00,484.0,8h 30m,0h 0m
ROUTE_92,2,12521,RAPTI SAGAR,LAR,MAS,18:04:00,23:20:00,1680.0,5h 16m,4h 19m
ROUTE_93,1,12138,PUNJAB MAIL,NDLS,CSMT,05:15:00,07:35:00,1528.0,2h 20m,0h 0m
ROUTE_93,2,11041,CSMT -MAS EX,CSMT,MAS,14:00:00,16:30:00,1281.0,2h 30m,6h 25m
ROUTE_94,1,12191,SHRIDHAM SUP,NDLS,NU,14:05:00,05:28:00,937.0,15h 23m,0h 0m
ROUTE_94,2,12295,SBC-PPTA SAN,NU,MAS,16:42:00,15:15:00,1551.0,22h 33m,11h 14m
ROUTE_95,1,12191,SHRIDHAM SUP,NDLS,NZM,14:05:00,14:18:00,7.0,0h 13m,0h 0m
ROUTE_95,2,12270,NZM-MAS DURA,NZM,MAS,15:45:00,20:10:00,2155.0,4h 25m,1h 27m
ROUTE_96,1,12192,JBP-NDLS SUF,NDLS,NU,11:50:00,18:28:00,935.0,6h 38m,0h 0m
ROUTE_96,2,12578,BAGMATI  EXP,NU,MAS,19:30:00,15:55:00,1552.0,20h 25m,1h 2m
ROUTE_97,1,12203,GARIB RATH,NDLS,BGS,14:10:00,16:29:00,1171.0,2h 19m,0h 0m
ROUTE_97,2,15227,YPR-MFP EXP,BGS,MAS,00:33:00,09:30:00,2247.0,8h 57m,8h 4m
ROUTE_98,1,12205,NANDA DEVI E,NDLS,DDN,23:50:00,05:40:00,304.0,5h 50m,0h 0m
ROUTE_98,2,12688,DDN/CDG-MAS,DDN,MAS,06:45:00,02:10:00,2471.0,19h 25m,1h 5m
ROUTE_99,1,11057,AMRITSAR EXP,NDLS,SZM,04:30:00,04:46:00,4.0,0h 16m,0h 0m
ROUTE_99,2,12312,KLK DLI HWH,SZM,MGS,05:45:00,20:10:00,775.0,14h 25m,0h 59m
ROUTE_99,3,12295,SBC-PPTA SAN,MGS,MAS,05:18:00,15:15:00,2144.0,9h 57m,9h 8m
ROUTE_100,1,11057,AMRITSAR EXP,NDLS,SZM,04:30:00,04:46:00,4.0,0h 16m,0h 0m
ROUTE_100,2,12312,KLK DLI HWH,SZM,ASN,05:45:00,04:31:00,1236.0,22h 46m,0h 59m
ROUTE_100,3,12376,ASN MAS  EXP,ASN,MAS,16:00:00,22:45:00,1727.0,6h 45m,11h 29m
ROUTE_101,1,11057,AMRITSAR EXP,NDLS,SZM,04:30:00,04:46:00,4.0,0h 16m,0h 0m
ROUTE_101,2,12312,KLK DLI HWH,SZM,DGR,05:45:00,05:06:00,1278.0,23h 21m,0h 59m
ROUTE_101,3,12552,KYQ - YPR AC,DGR,MAS,08:00:00,11:15:00,1784.0,3h 15m,2h 54m
ROUTE_102,1,11057,AMRITSAR EXP,NDLS,SNP,04:30:00,05:36:00,45.0,1h 6m,0h 0m
ROUTE_102,2,12919,MALWA EXPRES,SNP,SEH,06:15:00,16:17:00,765.0,10h 2m,0h 39m
ROUTE_102,3,12969,CBE JAIPUR E,SEH,MAS,18:58:00,17:10:00,1520.0,22h 12m,2h 41m
ROUTE_103,1,11057,AMRITSAR EXP,NDLS,SNP,04:30:00,05:36:00,45.0,1h 6m,0h 0m
ROUTE_103,2,14649,SARYUYAMUNA,SNP,DBG,14:16:00,09:15:00,1197.0,18h 59m,8h 40m
ROUTE_103,3,12577,BAGMATI EXP,DBG,MAS,16:00:00,14:20:00,2546.0,22h 20m,6h 45m
ROUTE_104,1,11057,AMRITSAR EXP,NDLS,SNP,04:30:00,05:36:00,45.0,1h 6m,0h 0m
ROUTE_104,2,14649,SARYUYAMUNA,SNP,DBG,14:16:00,09:15:00,1197.0,18h 59m,8h 40m
ROUTE_104,3,12578,BAGMATI  EXP,DBG,MAS,14:25:00,15:55:00,2552.0,1h 30m,5h 10m
ROUTE_105,1,11057,AMRITSAR EXP,NDLS,KUN,04:30:00,06:53:00,124.0,2h 23m,0h 0m
ROUTE_105,2,12715,NED-ASR SACH,KUN,AWB,14:10:00,13:35:00,1497.0,23h 25m,7h 17m
ROUTE_105,3,16004,NSL-MAS WKLY,AWB,MAS,14:50:00,16:45:00,1275.0,1h 55m,1h 15m
ROUTE_106,1,11057,AMRITSAR EXP,NDLS,KUN,04:30:00,06:53:00,124.0,2h 23m,0h 0m
ROUTE_106,2,12716,ASR-NED SACH,KUN,AWB,11:02:00,11:30:00,1500.0,0h 28m,4h 9m
ROUTE_106,3,16004,NSL-MAS WKLY,AWB,MAS,14:50:00,16:45:00,1275.0,1h 55m,3h 20m
ROUTE_107,1,11057,AMRITSAR EXP,NDLS,KUN,04:30:00,06:53:00,124.0,2h 23m,0h 0m
ROUTE_107,2,12920,MALWA EXPRES,KUN,UJN,16:41:00,11:00:00,992.0,18h 19m,9h 48m
ROUTE_107,3,12969,CBE JAIPUR E,UJN,MAS,21:35:00,17:10:00,1665.0,19h 35m,10h 35m
ROUTE_108,1,11057,AMRITSAR EXP,NDLS,DVL,04:30:00,03:03:00,1343.0,22h 33m,0h 0m
ROUTE_108,2,11202,AJNI-LTT EXP,DVL,BD,10:00:00,19:30:00,678.0,9h 30m,6h 57m
ROUTE_108,3,12655,NAVAJEEVAN E,BD,MAS,21:10:00,16:05:00,1106.0,18h 55m,1h 40m
ROUTE_109,1,11057,AMRITSAR EXP,NDLS,DVL,04:30:00,03:03:00,1343.0,22h 33m,0h 0m
ROUTE_109,2,12140,SEWAGRAM EXP,DVL,SEGM,07:40:00,22:03:00,584.0,14h 23m,4h 37m
ROUTE_109,3,12295,SBC-PPTA SAN,SEGM,MAS,07:13:00,15:15:00,1016.0,8h 2m,9h 10m
ROUTE_110,1,11057,AMRITSAR EXP,NDLS,DVL,04:30:00,03:03:00,1343.0,22h 33m,0h 0m
ROUTE_110,2,12140,SEWAGRAM EXP,DVL,SEGM,07:40:00,22:03:00,584.0,14h 23m,4h 37m
