Route ID,Segment,Train Number,Train Name,From,To,Departure,Arrival,Distance (km),Duration,Wait Before
ROUTE_27,1,11058,ASR CSMT EXP,NDLS,MTJ,20:45:00,23:35:00,138.0,2h 50m,0h 0m
ROUTE_27,2,22634,NZM TVC SF E,MTJ,KOTA,02:02:00,06:15:00,320.0,4h 13m,2h 27m
ROUTE_28,1,11058,ASR CSMT EXP,NDLS,MTJ,20:45:00,23:35:00,138.0,2h 50m,0h 0m
ROUTE_28,2,12472,SWARAJ EXPRE,MTJ,KOTA,00:10:00,03:45:00,320.0,3h 35m,0h 35m
ROUTE_29,1,11058,ASR CSMT EXP,NDLS,MTJ,20:45:00,23:35:00,138.0,2h 50m,0h 0m
ROUTE_29,2,12474,SARVODAYA EX,MTJ,KOTA,00:10:00,03:45:00,320.0,3h 35m,0h 35m
ROUTE_30,1,11058,ASR CSMT EXP,NDLS,MTJ,20:45:00,23:35:00,138.0,2h 50m,0h 0m
ROUTE_30,2,12476,SARVODAYA EX,MTJ,KOTA,00:10:00,03:45:00,320.0,3h 35m,0h 35m
ROUTE_31,1,11058,ASR CSMT EXP,NDLS,MTJ,20:45:00,23:35:00,138.0,2h 50m,0h 0m
ROUTE_31,2,12478,SVDK- JAMNAG,MTJ,KOTA,00:10:00,03:45:00,320.0,3h 35m,0h 35m
ROUTE_32,1,11058,ASR CSMT EXP,NDLS,BVH,20:45:00,21:43:00,33.0,0h 58m,0h 0m
ROUTE_32,2,12964,MEWAR EXPRES,BVH,KOTA,05:55:00,23:30:00,422.0,17h 35m,8h 11m
ROUTE_33,1,11058,ASR CSMT EXP,NDLS,MTJ,20:45:00,23:35:00,138.0,2h 50m,0h 0m
ROUTE_33,2,19062,RMR BDTS EXP,MTJ,KOTA,01:30:00,07:10:00,349.0,5h 40m,1h 55m
ROUTE_34,1,11058,ASR CSMT EXP,NDLS,MTJ,20:45:00,23:35:00,138.0,2h 50m,0h 0m
ROUTE_34,2,59356,MTJ RATLAM P,MTJ,KOTA,05:00:00,12:40:00,320.0,7h 40m,5h 25m
ROUTE_35,1,11058,ASR CSMT EXP,NDLS,AGC,20:45:00,00:35:00,191.0,3h 50m,0h 0m
ROUTE_35,2,13237,PNBE- KOTA,AGC,KOTA,06:05:00,12:55:00,373.0,6h 50m,5h 30m
ROUTE_36,1,11058,ASR CSMT EXP,NDLS,AGC,20:45:00,00:35:00,191.0,3h 50m,0h 0m
ROUTE_36,2,13239,PNBE-KOTA EX,AGC,KOTA,06:05:00,12:55:00,373.0,6h 50m,5h 30m
ROUTE_37,1,11058,ASR CSMT EXP,NDLS,AGC,20:45:00,00:35:00,191.0,3h 50m,0h 0m
ROUTE_37,2,19042,GCT BANDRA(T,AGC,KOTA,08:30:00,15:00:00,329.0,6h 30m,7h 55m
ROUTE_38,1,11058,ASR CSMT EXP,NDLS,BINA,20:45:00,08:55:00,547.0,12h 10m,0h 0m
ROUTE_38,2,51612,BINA-KOTA PA,BINA,KOTA,10:00:00,18:50:00,303.0,8h 50m,1h 5m
ROUTE_39,1,11058,ASR CSMT EXP,NDLS,ET,20:45:00,13:15:00,777.0,16h 30m,0h 0m
ROUTE_39,2,12967,JAIPUR EXP,ET,KOTA,16:00:00,01:45:00,551.0,9h 45m,2h 45m
ROUTE_40,1,11058,ASR CSMT EXP,NDLS,ET,20:45:00,13:15:00,777.0,16h 30m,0h 0m
ROUTE_40,2,12969,CBE JAIPUR E,ET,KOTA,16:00:00,01:45:00,551.0,9h 45m,2h 45m
ROUTE_41,1,11058,ASR CSMT EXP,NDLS,ET,20:45:00,13:15:00,777.0,16h 30m,0h 0m
ROUTE_41,2,12975,MYS JP SF EX,ET,KOTA,16:00:00,01:45:00,551.0,9h 45m,2h 45m
ROUTE_42,1,11058,ASR CSMT EXP,NDLS,ET,20:45:00,13:15:00,777.0,16h 30m,0h 0m
ROUTE_42,2,19714,SC JP EXP,ET,KOTA,16:00:00,01:45:00,551.0,9h 45m,2h 45m
ROUTE_43,1,11058,ASR CSMT EXP,NDLS,ET,20:45:00,13:15:00,777.0,16h 30m,0h 0m
ROUTE_43,2,20813,PURI-JODHPUR,ET,KOTA,16:00:00,01:45:00,551.0,9h 45m,2h 45m
ROUTE_44,1,11058,ASR CSMT EXP,NDLS,ET,20:45:00,13:15:00,777.0,16h 30m,0h 0m
ROUTE_44,2,16864,MQ-BGKT,ET,KOTA,20:05:00,06:15:00,551.0,10h 10m,6h 50m
ROUTE_45,1,11058,ASR CSMT EXP,NDLS,ET,20:45:00,13:15:00,777.0,16h 30m,0h 0m
ROUTE_45,2,22631,MAS-BKN ANUR,ET,KOTA,20:05:00,06:15:00,551.0,10h 10m,6h 50m
ROUTE_46,1,11058,ASR CSMT EXP,NDLS,KYN,20:45:00,02:42:00,1475.0,5h 57m,0h 0m
ROUTE_46,2,12493,PUNE-NZM AC,KYN,KOTA,07:50:00,22:10:00,912.0,14h 20m,5h 8m
ROUTE_47,1,11058,ASR CSMT EXP,NDLS,KYN,20:45:00,02:42:00,1475.0,5h 57m,0h 0m
ROUTE_47,2,12940,JP PUNE SF E,KYN,KOTA,05:15:00,12:50:00,912.0,7h 35m,2h 33m
ROUTE_48,1,11077,JHELUM EXPRE,NDLS,JAT,21:20:00,10:05:00,576.0,12h 45m,0h 0m
ROUTE_48,2,19806,UHP-KOTA WEE,JAT,KOTA,16:05:00,11:10:00,1033.0,19h 5m,6h 0m
ROUTE_49,1,11078,JHELUM EXPRE,NDLS,PUNE,10:15:00,15:10:00,1581.0,4h 55m,0h 0m
ROUTE_49,2,12494,NZM-PUNE AC,PUNE,KOTA,21:25:00,03:00:00,1051.0,5h 35m,6h 15m
ROUTE_50,1,11449,JBP-SVDK EXP,NDLS,JHL,00:10:00,04:00:00,200.0,3h 50m,0h 0m
ROUTE_50,2,19024,FZR BCT JANT,JHL,KOTA,08:36:00,23:15:00,657.0,14h 39m,4h 36m
ROUTE_51,1,11449,JBP-SVDK EXP,NDLS,SAG,00:10:00,04:56:00,250.0,4h 46m,0h 0m
ROUTE_51,2,19804,SVDK-KOTA WE,SAG,KOTA,07:17:00,23:50:00,707.0,16h 33m,2h 21m
ROUTE_52,1,11449,JBP-SVDK EXP,NDLS,SGO,00:10:00,10:40:00,612.0,10h 30m,0h 0m
ROUTE_52,2,18009,SRC - AII EX,SGO,KOTA,14:20:00,22:00:00,371.0,7h 40m,3h 40m
ROUTE_53,1,11449,JBP-SVDK EXP,NDLS,DMO,00:10:00,09:38:00,689.0,9h 28m,0h 0m
ROUTE_53,2,18010,AII-SRC EXP,DMO,KOTA,12:15:00,02:25:00,449.0,14h 10m,2h 37m
ROUTE_54,1,11449,JBP-SVDK EXP,NDLS,DMO,00:10:00,09:38:00,689.0,9h 28m,0h 0m
ROUTE_54,2,18208,AII  - DURG,DMO,KOTA,10:25:00,01:35:00,449.0,15h 10m,0h 47m
ROUTE_55,1,11449,JBP-SVDK EXP,NDLS,DMO,00:10:00,09:38:00,689.0,9h 28m,0h 0m
ROUTE_55,2,18214,JP - DURG EX,DMO,KOTA,10:25:00,01:35:00,448.0,15h 10m,0h 47m
ROUTE_56,1,11449,JBP-SVDK EXP,NDLS,SGO,00:10:00,10:40:00,612.0,10h 30m,0h 0m
ROUTE_56,2,19607,KOAA AII EXP,SGO,KOTA,14:20:00,22:00:00,371.0,7h 40m,3h 40m
ROUTE_57,1,11449,JBP-SVDK EXP,NDLS,DMO,00:10:00,09:38:00,689.0,9h 28m,0h 0m
ROUTE_57,2,19608,AII KOAA EXP,DMO,KOTA,12:15:00,02:20:00,448.0,14h 5m,2h 37m
ROUTE_58,1,11449,JBP-SVDK EXP,NDLS,MAKR,00:10:00,12:18:00,541.0,12h 8m,0h 0m
ROUTE_58,2,19659,SHM UDZ EXPR,MAKR,KOTA,18:10:00,01:00:00,301.0,6h 50m,5h 52m
ROUTE_59,1,11449,JBP-SVDK EXP,NDLS,DMO,00:10:00,09:38:00,689.0,9h 28m,0h 0m
ROUTE_59,2,19660,UDZ SHM EXP,DMO,KOTA,12:15:00,01:40:00,449.0,13h 25m,2h 37m
ROUTE_60,1,11450,SVDK-JBP EXP,NDLS,KTE,14:15:00,05:30:00,803.0,15h 15m,0h 0m
ROUTE_60,2,12182,AII-JBP DAYO,KTE,KOTA,07:15:00,21:20:00,560.0,14h 5m,1h 45m
ROUTE_61,1,12004,NDLS-LKO SHA,NDLS,GZB,06:10:00,06:48:00,25.0,0h 38m,0h 0m
ROUTE_61,2,12911,BL HARIDWAR,GZB,KOTA,11:42:00,02:40:00,476.0,14h 58m,4h 54m
ROUTE_62,1,12004,NDLS-LKO SHA,NDLS,GZB,06:10:00,06:48:00,25.0,0h 38m,0h 0m
ROUTE_62,2,22660,DDN KCVL SUP,GZB,KOTA,12:32:00,19:45:00,477.0,7h 13m,5h 44m
ROUTE_63,1,12004,NDLS-LKO SHA,NDLS,TDL,06:10:00,08:49:00,209.0,2h 39m,0h 0m
ROUTE_63,2,12942,PARASNATH EX,TDL,KOTA,11:40:00,17:45:00,352.0,6h 5m,2h 51m
ROUTE_64,1,12004,NDLS-LKO SHA,NDLS,TDL,06:10:00,08:49:00,209.0,2h 39m,0h 0m
ROUTE_64,2,12947,AZIMABAD EXP,TDL,KOTA,14:40:00,07:25:00,351.0,16h 45m,5h 51m
ROUTE_65,1,12004,NDLS-LKO SHA,NDLS,CNB,06:10:00,11:20:00,430.0,5h 10m,0h 0m
ROUTE_65,2,22443,CNB-BDTS EXP,CNB,KOTA,18:20:00,07:05:00,699.0,12h 45m,7h 0m
ROUTE_66,1,12005,NDLS-KLK- SH,NDLS,CDG,17:15:00,20:40:00,243.0,3h 25m,0h 0m
ROUTE_66,2,12449,GOA SMPRK K,CDG,KOTA,00:00:00,10:00:00,699.0,10h 0m,3h 20m
ROUTE_67,1,12005,NDLS-KLK- SH,NDLS,CDG,17:15:00,20:40:00,243.0,3h 25m,0h 0m
ROUTE_67,2,12450,GOA SMPRK KR,CDG,KOTA,02:05:00,13:10:00,700.0,11h 5m,5h 25m
ROUTE_68,1,12015,NDLS-AII SHA,NDLS,KSG,06:05:00,12:12:00,413.0,6h 7m,0h 0m
ROUTE_68,2,12182,AII-JBP DAYO,KSG,KOTA,15:58:00,21:20:00,345.0,5h 22m,3h 46m
ROUTE_69,1,12015,NDLS-AII SHA,NDLS,AII,06:05:00,12:45:00,442.0,6h 40m,0h 0m
ROUTE_69,2,18010,AII-SRC EXP,AII,KOTA,19:25:00,02:25:00,357.0,7h 0m,6h 40m
ROUTE_70,1,12015,NDLS-AII SHA,NDLS,KSG,06:05:00,12:12:00,413.0,6h 7m,0h 0m
ROUTE_70,2,18208,AII  - DURG,KSG,KOTA,19:59:00,01:35:00,345.0,5h 36m,7h 47m
ROUTE_71,1,12015,NDLS-AII SHA,NDLS,AII,06:05:00,12:45:00,442.0,6h 40m,0h 0m
ROUTE_71,2,19608,AII KOAA EXP,AII,KOTA,19:25:00,02:20:00,358.0,6h 55m,6h 40m
ROUTE_72,1,12015,NDLS-AII SHA,NDLS,JP,06:05:00,10:40:00,308.0,4h 35m,0h 0m
ROUTE_72,2,11204,JAIPUR NAGPU,JP,KOTA,16:30:00,02:30:00,492.0,10h 0m,5h 50m
ROUTE_73,1,12015,NDLS-AII SHA,NDLS,JP,06:05:00,10:40:00,308.0,4h 35m,0h 0m
ROUTE_73,2,12939,PUNE JAIPUR,JP,KOTA,13:40:00,09:20:00,239.0,19h 40m,3h 0m
ROUTE_74,1,12015,NDLS-AII SHA,NDLS,JP,06:05:00,10:40:00,308.0,4h 35m,0h 0m
ROUTE_74,2,12956,JP BCT SUPFA,JP,KOTA,14:00:00,17:25:00,239.0,3h 25m,3h 20m
ROUTE_75,1,12015,NDLS-AII SHA,NDLS,JP,06:05:00,10:40:00,308.0,4h 35m,0h 0m
ROUTE_75,2,22934,JP BDTS SF E,JP,KOTA,12:45:00,16:50:00,239.0,4h 4m,2h 5m
ROUTE_76,1,11077,JHELUM EXPRE,NDLS,UMB,21:20:00,01:35:00,198.0,4h 15m,0h 0m
ROUTE_76,2,12450,GOA SMPRK KR,UMB,KOTA,03:00:00,13:10:00,655.0,10h 10m,1h 25m
ROUTE_77,1,11077,JHELUM EXPRE,NDLS,UMB,21:20:00,01:35:00,198.0,4h 15m,0h 0m
ROUTE_77,2,12218,KERALA S.KRA,UMB,KOTA,10:20:00,19:45:00,655.0,9h 25m,8h 45m
ROUTE_78,1,11078,JHELUM EXPRE,NDLS,MTJ,10:15:00,12:35:00,137.0,2h 20m,0h 0m
ROUTE_78,2,12248,NZM  BDTS  Y,MTJ,KOTA,17:12:00,20:05:00,320.0,2h 53m,4h 37m
ROUTE_79,1,11450,SVDK-JBP EXP,NDLS,NZM,14:15:00,14:28:00,7.0,0h 13m,0h 0m
ROUTE_79,2,12248,NZM  BDTS  Y,NZM,KOTA,15:35:00,20:05:00,450.0,4h 30m,1h 7m
ROUTE_80,1,11450,SVDK-JBP EXP,NDLS,NZM,14:15:00,14:28:00,7.0,0h 13m,0h 0m
ROUTE_80,2,12284,NZM-ERS DURO,NZM,KOTA,21:35:00,03:00:00,450.0,5h 25m,7h 7m
ROUTE_81,1,11450,SVDK-JBP EXP,NDLS,MAKR,14:15:00,00:15:00,544.0,10h 0m,0h 0m
ROUTE_81,2,18573,VSKP-BGKT WE,MAKR,KOTA,04:50:00,11:00:00,300.0,6h 10m,4h 35m
ROUTE_82,1,11450,SVDK-JBP EXP,NDLS,SGO,14:15:00,01:15:00,614.0,11h 0m,0h 0m
ROUTE_82,2,13423,BGP-AII WKLY,SGO,KOTA,08:15:00,16:25:00,371.0,8h 9m,7h 0m
ROUTE_83,1,11450,SVDK-JBP EXP,NDLS,SGO,14:15:00,01:15:00,614.0,11h 0m,0h 0m
ROUTE_83,2,14710,PURI BKN EXP,SGO,KOTA,03:30:00,11:00:00,371.0,7h 30m,2h 15m
ROUTE_84,1,11450,SVDK-JBP EXP,NDLS,DMO,14:15:00,02:20:00,692.0,12h 5m,0h 0m
ROUTE_84,2,18010,AII-SRC EXP,DMO,KOTA,12:15:00,02:25:00,449.0,14h 10m,9h 55m
ROUTE_85,1,11450,SVDK-JBP EXP,NDLS,SGO,14:15:00,01:15:00,614.0,11h 0m,0h 0m
ROUTE_85,2,18207,DURG - AII E,SGO,KOTA,03:30:00,11:00:00,371.0,7h 30m,2h 15m
ROUTE_86,1,11450,SVDK-JBP EXP,NDLS,DMO,14:15:00,02:20:00,692.0,12h 5m,0h 0m
ROUTE_86,2,18208,AII  - DURG,DMO,KOTA,10:25:00,01:35:00,449.0,15h 10m,8h 5m
ROUTE_87,1,11450,SVDK-JBP EXP,NDLS,SGO,14:15:00,01:15:00,614.0,11h 0m,0h 0m
ROUTE_87,2,18213,DURG - JP EX,SGO,KOTA,03:30:00,11:00:00,371.0,7h 30m,2h 15m
ROUTE_88,1,11450,SVDK-JBP EXP,NDLS,DMO,14:15:00,02:20:00,692.0,12h 5m,0h 0m
ROUTE_88,2,18214,JP - DURG EX,DMO,KOTA,10:25:00,01:35:00,448.0,15h 10m,8h 5m
ROUTE_89,1,11450,SVDK-JBP EXP,NDLS,DMO,14:15:00,02:20:00,692.0,12h 5m,0h 0m
ROUTE_89,2,18009,SRC - AII EX,DMO,KOTA,13:10:00,22:00:00,448.0,8h 50m,10h 50m
ROUTE_90,1,11901,MTJ-KKDE EXP,NDLS,SNP,08:45:00,09:46:00,44.0,1h 1m,0h 0m
ROUTE_90,2,12926,PASCHIM EXPR,SNP,KOTA,15:18:00,23:30:00,501.0,8h 11m,5h 32m
ROUTE_91,1,11902,KKDE-MTJ EXP,NDLS,NZM,18:20:00,18:37:00,8.0,0h 17m,0h 0m
ROUTE_91,2,12284,NZM-ERS DURO,NZM,KOTA,21:35:00,03:00:00,450.0,5h 25m,2h 58m
ROUTE_92,1,12002,NDLS - BPL S,NDLS,MTJ,06:00:00,07:23:00,137.0,1h 23m,0h 0m
ROUTE_92,2,12248,NZM  BDTS  Y,MTJ,KOTA,17:12:00,20:05:00,320.0,2h 53m,9h 49m
ROUTE_93,1,12011,NDLS-KLK SHA,NDLS,PNP,07:40:00,08:50:00,89.0,1h 10m,0h 0m
ROUTE_93,2,12449,GOA SMPRK K,PNP,KOTA,20:42:00,10:00:00,545.0,13h 18m,11h 52m
ROUTE_94,1,12011,NDLS-KLK SHA,NDLS,KKDE,07:40:00,09:37:00,156.0,1h 57m,0h 0m
ROUTE_94,2,12926,PASCHIM EXPR,KKDE,KOTA,13:40:00,23:30:00,614.0,9h 50m,4h 3m
ROUTE_95,1,12013,NDLS-ASR SHA,NDLS,UMB,16:30:00,18:50:00,198.0,2h 20m,0h 0m
ROUTE_95,2,12449,GOA SMPRK K,UMB,KOTA,22:37:00,10:00:00,654.0,11h 23m,3h 47m
ROUTE_96,1,12013,NDLS-ASR SHA,NDLS,UMB,16:30:00,18:50:00,198.0,2h 20m,0h 0m
ROUTE_96,2,12450,GOA SMPRK KR,UMB,KOTA,03:00:00,13:10:00,655.0,10h 10m,8h 9m
ROUTE_97,1,12013,NDLS-ASR SHA,NDLS,ASR,16:30:00,22:30:00,447.0,6h 0m,0h 0m
ROUTE_97,2,12484,KCVL EXPRESS,ASR,KOTA,05:55:00,19:40:00,904.0,13h 45m,7h 25m
ROUTE_98,1,12013,NDLS-ASR SHA,NDLS,ASR,16:30:00,22:30:00,447.0,6h 0m,0h 0m
ROUTE_98,2,12926,PASCHIM EXPR,ASR,KOTA,08:10:00,23:30:00,904.0,15h 20m,9h 40m
ROUTE_99,1,12015,NDLS-AII SHA,NDLS,JP,06:05:00,10:40:00,308.0,4h 35m,0h 0m
ROUTE_99,2,12968,JP CHENNAI E,JP,KOTA,19:35:00,22:55:00,239.0,3h 20m,8h 55m
ROUTE_100,1,12015,NDLS-AII SHA,NDLS,JP,06:05:00,10:40:00,308.0,4h 35m,0h 0m
ROUTE_100,2,12970,JP CBE SF EX,JP,KOTA,19:35:00,22:55:00,239.0,3h 20m,8h 55m
ROUTE_101,1,12015,NDLS-AII SHA,NDLS,JP,06:05:00,10:40:00,308.0,4h 35m,0h 0m
ROUTE_101,2,12974,JP INDB SF E,JP,KOTA,21:05:00,00:30:00,239.0,3h 25m,10h 25m
ROUTE_102,1,12015,NDLS-AII SHA,NDLS,JP,06:05:00,10:40:00,308.0,4h 35m,0h 0m
ROUTE_102,2,12976,JP MYS SF EX,JP,KOTA,19:35:00,22:55:00,239.0,3h 20m,8h 55m
ROUTE_103,1,12016,AII-NDLS SHA,NDLS,KSG,22:40:00,16:11:00,414.0,17h 31m,0h 0m
ROUTE_103,2,18208,AII  - DURG,KSG,KOTA,19:59:00,01:35:00,345.0,5h 36m,3h 48m
ROUTE_104,1,12016,AII-NDLS SHA,NDLS,JP,22:40:00,17:45:00,308.0,19h 5m,0h 0m
ROUTE_104,2,12968,JP CHENNAI E,JP,KOTA,19:35:00,22:55:00,239.0,3h 20m,1h 50m
ROUTE_105,1,12016,AII-NDLS SHA,NDLS,JP,22:40:00,17:45:00,308.0,19h 5m,0h 0m
ROUTE_105,2,12970,JP CBE SF EX,JP,KOTA,19:35:00,22:55:00,239.0,3h 20m,1h 50m
ROUTE_106,1,12016,AII-NDLS SHA,NDLS,JP,22:40:00,17:45:00,308.0,19h 5m,0h 0m
ROUTE_106,2,12974,JP INDB SF E,JP,KOTA,21:05:00,00:30:00,239.0,3h 25m,3h 20m
ROUTE_107,1,12016,AII-NDLS SHA,NDLS,JP,22:40:00,17:45:00,308.0,19h 5m,0h 0m
ROUTE_107,2,12976,JP MYS SF EX,JP,KOTA,19:35:00,22:55:00,239.0,3h 20m,1h 50m
ROUTE_108,1,12017,NDLS-DDN SHA,NDLS,HW,06:45:00,11:22:00,262.0,4h 37m,0h 0m
ROUTE_108,2,12911,BL HARIDWAR,HW,KOTA,16:40:00,02:40:00,703.0,10h 0m,5h 18m
ROUTE_109,1,12017,NDLS-DDN SHA,NDLS,MOZ,06:45:00,08:40:00,128.0,1h 55m,0h 0m
ROUTE_109,2,19020,DEHRADUN EXP,MOZ,KOTA,16:55:00,07:35:00,580.0,14h 40m,8h 15m
ROUTE_110,1,12017,NDLS-DDN SHA,NDLS,MOZ,06:45:00,08:40:00,128.0,1h 55m,0h 0m
ROUTE_110,2,22660,DDN KCVL SUP,MOZ,KOTA,10:44:00,19:45:00,580.0,9h 1m,2h 4m
ROUTE_111,1,12017,NDLS-DDN SHA,NDLS,HW,06:45:00,11:22:00,262.0,4h 37m,0h 0m
ROUTE_111,2,12912,HW BL SUP EX,HW,KOTA,18:45:00,06:10:00,705.0,11h 25m,7h 23m
ROUTE_112,1,12029,SWARNA SHATA,NDLS,ASR,07:20:00,13:45:00,447.0,6h 25m,0h 0m
ROUTE_112,2,12904,GOLDN TEMPLE,ASR,KOTA,21:25:00,14:20:00,968.0,16h 55m,7h 40m
ROUTE_113,1,12031,NDLS-ASR-SHA,NDLS,ASR,07:20:00,13:45:00,447.0,6h 25m,0h 0m
ROUTE_113,2,12904,GOLDN TEMPLE,ASR,KOTA,21:25:00,14:20:00,968.0,16h 55m,7h 40m
ROUTE_114,1,12034,NDLS CNB SHA,NDLS,GZB,15:50:00,16:24:00,25.0,0h 34m,0h 0m
ROUTE_114,2,12912,HW BL SUP EX,GZB,KOTA,22:32:00,06:10:00,478.0,7h 38m,6h 8m
ROUTE_115,1,12040,NDLS-KGM SHA,NDLS,GZB,06:00:00,06:44:00,25.0,0h 44m,0h 0m
ROUTE_115,2,12911,BL HARIDWAR,GZB,KOTA,11:42:00,02:40:00,476.0,14h 58m,4h 58m
ROUTE_116,1,12045,NDLS-CDG SHA,NDLS,CDG,19:15:00,22:45:00,243.0,3h 30m,0h 0m
ROUTE_116,2,12449,GOA SMPRK K,CDG,KOTA,00:00:00,10:00:00,699.0,10h 0m,1h 15m
ROUTE_117,1,12045,NDLS-CDG SHA,NDLS,CDG,19:15:00,22:45:00,243.0,3h 30m,0h 0m
ROUTE_117,2,12450,GOA SMPRK KR,CDG,KOTA,02:05:00,13:10:00,700.0,11h 5m,3h 20m
ROUTE_118,1,12045,NDLS-CDG SHA,NDLS,CDG,19:15:00,22:45:00,243.0,3h 30m,0h 0m
ROUTE_118,2,12218,KERALA S.KRA,CDG,KOTA,09:30:00,19:45:00,700.0,10h 15m,10h 45m
ROUTE_119,1,12047,BHATINDA SHA,NDLS,FDK,16:20:00,22:01:00,353.0,5h 41m,0h 0m
ROUTE_119,2,19024,FZR BCT JANT,FDK,KOTA,05:27:00,23:15:00,810.0,17h 48m,7h 26m
