Route ID,Segment,Train Number,Train Name,From,To,Departure,Arrival,Distance (km),Duration,Wait Before
ROUTE_12,2,82651,YPR-SVDK WEE,YPR,NDLS,11:30:00,07:30:00,2557.0,20h 0m,5h 22m
ROUTE_13,1,12079,JANSHATABDI,SBC,ASK,06:00:00,08:30:00,165.0,2h 30m,0h 0m
ROUTE_13,2,82652,SVDK-YPR WEE,ASK,NDLS,11:20:00,16:40:00,2398.0,5h 20m,2h 50m
ROUTE_14,1,12295,SBC-PPTA SAN,SBC,SEGM,09:00:00,07:12:00,1377.0,22h 12m,0h 0m
ROUTE_14,2,12615,MAS-NDLS GRA,SEGM,NDLS,11:00:00,06:30:00,1147.0,19h 30m,3h 48m
ROUTE_15,1,12295,SBC-PPTA SAN,SBC,NGP,09:00:00,08:20:00,1453.0,23h 20m,0h 0m
ROUTE_15,2,82651,YPR-SVDK WEE,NGP,NDLS,13:40:00,07:30:00,1071.0,17h 50m,5h 20m
ROUTE_16,1,12295,SBC-PPTA SAN,SBC,NGP,09:00:00,08:20:00,1453.0,23h 20m,0h 0m
ROUTE_16,2,12723,TELANGANA EX,NGP,NDLS,15:50:00,09:05:00,1071.0,17h 15m,7h 30m
ROUTE_17,1,12295,SBC-PPTA SAN,SBC,BNC,09:00:00,09:10:00,4.0,0h 10m,0h 0m
ROUTE_17,2,12627,SBC-NDLS KAR,BNC,NDLS,19:32:00,10:30:00,2382.0,14h 58m,10h 22m
ROUTE_18,1,12295,SBC-PPTA SAN,SBC,MZP,09:00:00,02:35:00,2442.0,17h 35m,0h 0m
ROUTE_18,2,12815,NANDAN KANAN,MZP,NDLS,06:28:00,17:05:00,715.0,10h 37m,3h 53m
ROUTE_19,1,12295,SBC-PPTA SAN,SBC,MZP,09:00:00,02:35:00,2442.0,17h 35m,0h 0m
ROUTE_19,2,13007,U ABHATOOFAN,MZP,NDLS,03:48:00,19:40:00,725.0,15h 52m,1h 13m
ROUTE_20,1,12295,SBC-PPTA SAN,SBC,MGS,09:00:00,05:08:00,2505.0,20h 8m,0h 0m
ROUTE_20,2,12825,RNC NDLS SAM,MGS,NDLS,09:00:00,20:55:00,778.0,11h 55m,3h 52m
ROUTE_21,1,12295,SBC-PPTA SAN,SBC,MGS,09:00:00,05:08:00,2505.0,20h 8m,0h 0m
ROUTE_21,2,12875,PURI-NDLS NE,MGS,NDLS,06:37:00,21:45:00,824.0,15h 8m,1h 29m
ROUTE_22,1,12295,SBC-PPTA SAN,SBC,DNR,09:00:00,09:05:00,2703.0,0h 5m,0h 0m
ROUTE_22,2,12391,SHRAMJEEVI E,DNR,NDLS,11:00:00,05:10:00,984.0,18h 10m,1h 55m
ROUTE_23,1,12295,SBC-PPTA SAN,SBC,DNR,09:00:00,09:05:00,2703.0,0h 5m,0h 0m
ROUTE_23,2,12303,POORVA EXPRE,DNR,NDLS,16:25:00,06:05:00,976.0,13h 40m,7h 20m
ROUTE_24,1,12577,BAGMATI EXP,SBC,PNBE,20:55:00,20:10:00,2708.0,23h 15m,0h 0m
ROUTE_24,2,13007,U ABHATOOFAN,PNBE,NDLS,21:25:00,19:40:00,996.0,22h 15m,1h 15m
ROUTE_25,1,12577,BAGMATI EXP,SBC,PNBE,20:55:00,20:10:00,2708.0,23h 15m,0h 0m
ROUTE_25,2,12305,KOLKATA RAJD,PNBE,NDLS,21:10:00,10:00:00,986.0,12h 50m,1h 0m
ROUTE_26,1,12627,SBC-NDLS KAR,SBC,JHS,19:20:00,03:33:00,1993.0,8h 13m,0h 0m
ROUTE_26,2,22456,KLK-SNSI SUP,JHS,NDLS,06:25:00,23:35:00,395.0,17h 10m,2h 52m
ROUTE_27,1,12627,SBC-NDLS KAR,SBC,JHS,19:20:00,03:33:00,1993.0,8h 13m,0h 0m
ROUTE_27,2,22685,YPR-CDG BI-,JHS,NDLS,06:10:00,13:35:00,392.0,7h 25m,2h 37m
ROUTE_28,1,12627,SBC-NDLS KAR,SBC,MTJ,19:20:00,07:35:00,2251.0,12h 15m,0h 0m
ROUTE_28,2,12715,NED-ASR SACH,MTJ,NDLS,09:30:00,12:10:00,136.0,2h 40m,1h 55m
ROUTE_29,1,12627,SBC-NDLS KAR,SBC,NZM,19:20:00,09:55:00,2379.0,14h 35m,0h 0m
ROUTE_29,2,12192,JBP-NDLS SUF,NZM,NDLS,11:20:00,11:50:00,8.0,0h 30m,1h 25m
ROUTE_30,1,12627,SBC-NDLS KAR,SBC,BINA,19:20:00,01:30:00,1842.0,6h 10m,0h 0m
ROUTE_30,2,12616,G T EXPRESS,BINA,NDLS,03:20:00,18:20:00,547.0,15h 0m,1h 50m
ROUTE_31,1,12627,SBC-NDLS KAR,SBC,MTJ,19:20:00,07:35:00,2251.0,12h 15m,0h 0m
ROUTE_31,2,12625,KERALA EXPRE,MTJ,NDLS,11:13:00,13:45:00,135.0,2h 32m,3h 38m
ROUTE_32,1,12627,SBC-NDLS KAR,SBC,AGC,19:20:00,06:40:00,2198.0,11h 20m,0h 0m
ROUTE_32,2,22125,NGP-ASR AC E,AGC,NDLS,09:30:00,13:35:00,189.0,4h 4m,2h 50m
ROUTE_33,1,12627,SBC-NDLS KAR,SBC,MTJ,19:20:00,07:35:00,2251.0,12h 15m,0h 0m
ROUTE_33,2,22457,NED-NLDM SUP,MTJ,NDLS,10:10:00,13:00:00,135.0,2h 50m,2h 35m
ROUTE_34,1,12627,SBC-NDLS KAR,SBC,AGC,19:20:00,06:40:00,2198.0,11h 20m,0h 0m
ROUTE_34,2,12421,NED-ASR SUPE,AGC,NDLS,09:15:00,13:00:00,189.0,3h 45m,2h 35m
ROUTE_35,1,12627,SBC-NDLS KAR,SBC,MTJ,19:20:00,07:35:00,2251.0,12h 15m,0h 0m
ROUTE_35,2,12485,NED SGNR EXP,MTJ,NDLS,10:10:00,13:00:00,135.0,2h 50m,2h 35m
ROUTE_36,1,12627,SBC-NDLS KAR,SBC,MTJ,19:20:00,07:35:00,2251.0,12h 15m,0h 0m
ROUTE_36,2,18507,VSKP-ASR HIR,MTJ,NDLS,12:15:00,14:40:00,135.0,2h 25m,4h 40m
ROUTE_37,1,12627,SBC-NDLS KAR,SBC,AGC,19:20:00,06:40:00,2198.0,11h 20m,0h 0m
ROUTE_37,2,18508,ASR-VSKP HIR,AGC,NDLS,11:30:00,07:50:00,191.0,20h 20m,4h 50m
ROUTE_38,1,12627,SBC-NDLS KAR,SBC,AGC,19:20:00,06:40:00,2198.0,11h 20m,0h 0m
ROUTE_38,2,51901,AGC-DLI PASS,AGC,NDLS,09:00:00,15:35:00,187.0,6h 35m,2h 20m
ROUTE_39,1,12627,SBC-NDLS KAR,SBC,MTJ,19:20:00,07:35:00,2251.0,12h 15m,0h 0m
ROUTE_39,2,19023,FZR JANATA E,MTJ,NDLS,09:35:00,12:45:00,135.0,3h 10m,2h 0m
ROUTE_40,1,12627,SBC-NDLS KAR,SBC,MTJ,19:20:00,07:35:00,2251.0,12h 15m,0h 0m
ROUTE_40,2,51902,DLI-AGC PASS,MTJ,NDLS,11:35:00,07:15:00,137.0,19h 40m,4h 0m
ROUTE_41,1,11014,LOKMANYA TT,SBC,BNC,16:00:00,16:10:00,4.0,0h 10m,0h 0m
ROUTE_41,2,12627,SBC-NDLS KAR,BNC,NDLS,19:32:00,10:30:00,2382.0,14h 58m,3h 22m
ROUTE_42,1,11302,UDYAN EXP,SBC,URI,20:45:00,15:09:00,934.0,18h 24m,0h 0m
ROUTE_42,2,11077,JHELUM EXPRE,URI,NDLS,17:47:00,21:00:00,1551.0,3h 13m,2h 38m
ROUTE_43,1,12295,SBC-PPTA SAN,SBC,CD,09:00:00,05:29:00,1255.0,20h 29m,0h 0m
ROUTE_43,2,12625,KERALA EXPRE,CD,NDLS,17:29:00,13:45:00,1269.0,20h 16m,12h 0m
ROUTE_44,1,12295,SBC-PPTA SAN,SBC,DNR,09:00:00,09:05:00,2703.0,0h 5m,0h 0m
ROUTE_44,2,12401,MAGADH EXPRE,DNR,NDLS,18:32:00,11:50:00,975.0,17h 18m,9h 27m
ROUTE_45,1,12296,PNBE-SBC SAN,SBC,MGS,20:20:00,23:14:00,2500.0,2h 54m,0h 0m
ROUTE_45,2,12259,NDLS DURONTO,MGS,NDLS,02:30:00,11:30:00,777.0,9h 0m,3h 16m
ROUTE_46,1,12296,PNBE-SBC SAN,SBC,MGS,20:20:00,23:14:00,2500.0,2h 54m,0h 0m
ROUTE_46,2,12301,KOLKATA RAJD,MGS,NDLS,00:55:00,10:00:00,778.0,9h 5m,1h 41m
ROUTE_47,1,12296,PNBE-SBC SAN,SBC,MGS,20:20:00,23:14:00,2500.0,2h 54m,0h 0m
ROUTE_47,2,12305,KOLKATA RAJD,MGS,NDLS,00:52:00,10:00:00,778.0,9h 8m,1h 38m
ROUTE_48,1,12296,PNBE-SBC SAN,SBC,MGS,20:20:00,23:14:00,2500.0,2h 54m,0h 0m
ROUTE_48,2,12313,SDAH RAJDHAN,MGS,NDLS,01:12:00,10:25:00,777.0,9h 13m,1h 58m
ROUTE_49,1,12577,BAGMATI EXP,SBC,DNR,20:55:00,20:35:00,2698.0,23h 40m,0h 0m
ROUTE_49,2,12423,DBRT-NDLS RA,DNR,NDLS,22:10:00,10:20:00,976.0,12h 10m,1h 35m
ROUTE_50,1,12578,BAGMATI  EXP,SBC,BNC,10:10:00,10:20:00,4.0,0h 10m,0h 0m
ROUTE_50,2,12627,SBC-NDLS KAR,BNC,NDLS,19:32:00,10:30:00,2382.0,14h 58m,9h 12m
ROUTE_51,1,12607,MAS-SBC LALB,SBC,JTJ,21:35:00,18:53:00,148.0,21h 18m,0h 0m
ROUTE_51,2,12625,KERALA EXPRE,JTJ,NDLS,00:45:00,13:45:00,2308.0,13h 0m,5h 52m
ROUTE_52,1,12609,MAS-SBC EXP,SBC,KPD,20:05:00,15:28:00,232.0,19h 23m,0h 0m
ROUTE_52,2,12625,KERALA EXPRE,KPD,NDLS,02:02:00,13:45:00,2224.0,11h 43m,10h 34m
ROUTE_53,1,12610,SBC-MAS EXP,SBC,BNC,08:00:00,08:10:00,4.0,0h 10m,0h 0m
ROUTE_53,2,12627,SBC-NDLS KAR,BNC,NDLS,19:32:00,10:30:00,2382.0,14h 58m,11h 22m
ROUTE_54,1,12627,SBC-NDLS KAR,SBC,NZM,19:20:00,09:55:00,2379.0,14h 35m,0h 0m
ROUTE_54,2,11077,JHELUM EXPRE,NZM,NDLS,20:28:00,21:00:00,8.0,0h 32m,10h 33m
ROUTE_55,1,12627,SBC-NDLS KAR,SBC,NZM,19:20:00,09:55:00,2379.0,14h 35m,0h 0m
ROUTE_55,2,12137,PUNJAB MAIL,NZM,NDLS,20:53:00,21:15:00,7.0,0h 22m,10h 58m
ROUTE_56,1,12627,SBC-NDLS KAR,SBC,AGC,19:20:00,06:40:00,2198.0,11h 20m,0h 0m
ROUTE_56,2,11449,JBP-SVDK EXP,AGC,NDLS,18:30:00,23:00:00,189.0,4h 30m,11h 50m
ROUTE_57,1,12627,SBC-NDLS KAR,SBC,NZM,19:20:00,09:55:00,2379.0,14h 35m,0h 0m
ROUTE_57,2,12217,KERALA S.KRA,NZM,NDLS,10:42:00,11:20:00,7.0,0h 38m,0h 47m
ROUTE_58,1,12628,NDLS-SBC KAR,SBC,BPL,13:40:00,06:50:00,1705.0,17h 10m,0h 0m
ROUTE_58,2,11077,JHELUM EXPRE,BPL,NDLS,09:10:00,21:00:00,683.0,11h 50m,2h 20m
ROUTE_59,1,12628,NDLS-SBC KAR,SBC,BINA,13:40:00,04:55:00,1843.0,15h 15m,0h 0m
ROUTE_59,2,12137,PUNJAB MAIL,BINA,NDLS,12:05:00,21:15:00,544.0,9h 10m,7h 10m
ROUTE_60,1,12628,NDLS-SBC KAR,SBC,ET,13:40:00,08:20:00,1613.0,18h 40m,0h 0m
ROUTE_60,2,11057,AMRITSAR EXP,ET,NDLS,12:50:00,04:15:00,774.0,15h 25m,4h 30m
ROUTE_61,1,12640,SBC-MAS BRIN,SBC,BNC,15:00:00,15:10:00,4.0,0h 10m,0h 0m
ROUTE_61,2,12627,SBC-NDLS KAR,BNC,NDLS,19:32:00,10:30:00,2382.0,14h 58m,4h 22m
ROUTE_62,1,12640,SBC-MAS BRIN,SBC,KPD,15:00:00,18:28:00,231.0,3h 28m,0h 0m
ROUTE_62,2,12625,KERALA EXPRE,KPD,NDLS,02:02:00,13:45:00,2224.0,11h 43m,7h 34m
ROUTE_63,1,12677,SBC-ERS INTE,SBC,TUP,06:15:00,12:13:00,326.0,5h 58m,0h 0m
ROUTE_63,2,12625,KERALA EXPRE,TUP,NDLS,20:50:00,13:45:00,2538.0,16h 55m,8h 37m
ROUTE_64,1,12678,ERS-SBC INTE,SBC,SA,19:50:00,15:37:00,218.0,19h 47m,0h 0m
ROUTE_64,2,12625,KERALA EXPRE,SA,NDLS,23:00:00,13:45:00,2429.0,14h 45m,7h 23m
ROUTE_65,1,12683,ERS-SBC EXP,SBC,OTP,00:00:00,19:08:00,498.0,19h 8m,0h 0m
ROUTE_65,2,16317,CAPE-SVDK HI,OTP,NDLS,23:15:00,21:40:00,2676.0,22h 25m,4h 6m
ROUTE_66,1,12684,SBC-ERS EXP,SBC,ERS,18:50:00,06:00:00,616.0,11h 10m,0h 0m
ROUTE_66,2,12218,KERALA S.KRA,ERS,NDLS,10:25:00,13:20:00,2641.0,2h 55m,4h 25m
ROUTE_67,1,12684,SBC-ERS EXP,SBC,ERS,18:50:00,06:00:00,616.0,11h 10m,0h 0m
ROUTE_67,2,12484,KCVL EXPRESS,ERS,NDLS,11:10:00,13:20:00,2641.0,2h 10m,5h 10m
ROUTE_68,1,12684,SBC-ERS EXP,SBC,AWY,18:50:00,05:08:00,597.0,10h 18m,0h 0m
ROUTE_68,2,12625,KERALA EXPRE,AWY,NDLS,16:15:00,13:45:00,2774.0,21h 30m,11h 7m
