Route ID,Segment,Train Number,Train Name,From,To,Departure,Arrival,Distance (km),Duration,Wait Before
ROUTE_15,2,11058,ASR CSMT EXP,KYN,CSMT,02:45:00,04:05:00,53.0,1h 20m,5h 30m
ROUTE_16,1,12101,JNANESWARI D,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m
ROUTE_16,2,11402,NADHIGRAM EX,KYN,CSMT,04:20:00,05:35:00,53.0,1h 15m,7h 5m
ROUTE_17,1,12101,JNANESWARI D,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m
ROUTE_17,2,12112,AMI-CSMT SF,KYN,CSMT,05:13:00,06:25:00,53.0,1h 12m,7h 58m
ROUTE_18,1,12101,JNANESWARI D,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m
ROUTE_18,2,12361,ASN CSMT EXP,KYN,CSMT,05:03:00,06:15:00,53.0,1h 12m,7h 48m
ROUTE_19,1,12101,JNANESWARI D,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m
ROUTE_19,2,12702,HYB-CSMT HUS,KYN,CSMT,03:43:00,04:55:00,54.0,1h 12m,6h 28m
ROUTE_20,1,12101,JNANESWARI D,HWH,BD,03:35:00,06:40:00,1305.0,3h 5m,0h 0m
ROUTE_20,2,12810,HWH CSMT MAI,BD,CSMT,17:43:00,05:20:00,668.0,11h 37m,11h 3m
ROUTE_21,1,12101,JNANESWARI D,HWH,BD,03:35:00,06:40:00,1305.0,3h 5m,0h 0m
ROUTE_21,2,12870,HWH-CSTM WEE,BD,CSMT,11:25:00,23:15:00,668.0,11h 50m,4h 45m
ROUTE_22,1,12101,JNANESWARI D,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m
ROUTE_22,2,15101,JANSADHARAN,KYN,CSMT,05:03:00,06:15:00,53.0,1h 12m,7h 48m
ROUTE_23,1,12101,JNANESWARI D,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m
ROUTE_23,2,16382,CAPE MUMBAI,KYN,CSMT,03:25:00,04:40:00,53.0,1h 15m,6h 10m
ROUTE_24,1,12101,JNANESWARI D,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m
ROUTE_24,2,22140,SUR-CSMT EXP,KYN,CSMT,04:00:00,05:10:00,54.0,1h 10m,6h 45m
ROUTE_25,1,12101,JNANESWARI D,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m
ROUTE_25,2,51028,FAST PASSENG,KYN,CSMT,02:55:00,04:10:00,53.0,1h 15m,5h 40m
ROUTE_26,1,12101,JNANESWARI D,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m
ROUTE_26,2,51030,BJP BB FAST,KYN,CSMT,02:55:00,04:10:00,54.0,1h 15m,5h 40m
ROUTE_27,1,12101,JNANESWARI D,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m
ROUTE_27,2,95746,K138,KYN,CSMT,23:05:00,00:05:00,53.0,1h 0m,1h 50m
ROUTE_28,1,12101,JNANESWARI D,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m
ROUTE_28,2,96336,A72,KYN,CSMT,22:14:00,23:43:00,53.0,1h 29m,0h 59m
ROUTE_29,1,12101,JNANESWARI D,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m
ROUTE_29,2,97000,K2,KYN,CSMT,04:59:00,06:27:00,53.0,1h 28m,7h 44m
ROUTE_30,1,12101,JNANESWARI D,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m
ROUTE_30,2,97002,K2,KYN,CSMT,04:41:00,06:08:00,53.0,1h 27m,7h 26m
ROUTE_31,1,12101,JNANESWARI D,HWH,KYN,03:35:00,21:15:00,1919.0,17h 40m,0h 0m
ROUTE_31,2,97146,K134,KYN,CSMT,22:06:00,23:35:00,53.0,1h 29m,0h 51m
ROUTE_32,1,12101,JNANESWARI D,HWH,BSL,03:35:00,02:50:00,1528.0,23h 15m,0h 0m
ROUTE_32,2,11094,MAHANAGARI E,BSL,CSMT,06:15:00,14:15:00,444.0,8h 0m,3h 25m
ROUTE_33,1,12101,JNANESWARI D,HWH,NGP,03:35:00,09:50:00,1131.0,6h 15m,0h 0m
ROUTE_33,2,12140,SEWAGRAM EXP,NGP,CSMT,21:00:00,12:00:00,841.0,15h 0m,11h 10m
ROUTE_34,1,12101,JNANESWARI D,HWH,BSL,03:35:00,02:50:00,1528.0,23h 15m,0h 0m
ROUTE_34,2,12262,HWH-CSMT DUR,BSL,CSMT,03:47:00,10:30:00,445.0,6h 43m,0h 57m
ROUTE_35,1,12101,JNANESWARI D,HWH,BSL,03:35:00,02:50:00,1528.0,23h 15m,0h 0m
ROUTE_35,2,12597,GKP-CSMT-WEE,BSL,CSMT,05:15:00,12:15:00,444.0,7h 0m,2h 25m
ROUTE_36,1,12101,JNANESWARI D,HWH,BSL,03:35:00,02:50:00,1528.0,23h 15m,0h 0m
ROUTE_36,2,51154,BSL MUMBAI P,BSL,CSMT,07:05:00,19:05:00,444.0,12h 0m,4h 15m
ROUTE_37,1,12101,JNANESWARI D,HWH,BSL,03:35:00,02:50:00,1528.0,23h 15m,0h 0m
ROUTE_37,2,82355,PNBE-CSMT SU,BSL,CSMT,09:00:00,16:05:00,444.0,7h 5m,6h 10m
ROUTE_38,1,12101,JNANESWARI D,HWH,BD,03:35:00,06:40:00,1305.0,3h 5m,0h 0m
ROUTE_38,2,12860,HWH-CSMT GEE,BD,CSMT,10:10:00,21:20:00,668.0,11h 10m,3h 30m
ROUTE_39,1,12101,JNANESWARI D,HWH,G,03:35:00,11:36:00,1001.0,8h 1m,0h 0m
ROUTE_39,2,12106,VIDARBHA EXP,G,CSMT,14:50:00,07:00:00,972.0,16h 10m,3h 14m
ROUTE_40,1,12102,JNANESWARISU,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m
ROUTE_40,2,12106,VIDARBHA EXP,IGP,CSMT,03:45:00,07:00:00,137.0,3h 15m,0h 50m
ROUTE_41,1,12102,JNANESWARISU,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m
ROUTE_41,2,12112,AMI-CSMT SF,IGP,CSMT,03:30:00,06:25:00,136.0,2h 55m,0h 35m
ROUTE_42,1,12102,JNANESWARISU,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m
ROUTE_42,2,12138,PUNJAB MAIL,IGP,CSMT,04:30:00,07:35:00,137.0,3h 5m,1h 35m
ROUTE_43,1,12102,JNANESWARISU,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m
ROUTE_43,2,12140,SEWAGRAM EXP,IGP,CSMT,08:55:00,12:00:00,136.0,3h 5m,6h 0m
ROUTE_44,1,12102,JNANESWARISU,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m
ROUTE_44,2,12187,MUMBAI GARIB,IGP,CSMT,09:10:00,12:15:00,137.0,3h 5m,6h 15m
ROUTE_45,1,12102,JNANESWARISU,HWH,BSP,22:50:00,09:25:00,720.0,10h 35m,0h 0m
ROUTE_45,2,12262,HWH-CSMT DUR,BSP,CSMT,17:45:00,10:30:00,1259.0,16h 45m,8h 20m
ROUTE_46,1,12102,JNANESWARISU,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m
ROUTE_46,2,12290,NGP-CSMT DUR,IGP,CSMT,05:15:00,08:05:00,136.0,2h 50m,2h 20m
ROUTE_47,1,12102,JNANESWARISU,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m
ROUTE_47,2,12321,HWH MUMBAI M,IGP,CSMT,08:35:00,11:25:00,136.0,2h 50m,5h 40m
ROUTE_48,1,12102,JNANESWARISU,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m
ROUTE_48,2,17058,SC-CSMT DEVA,IGP,CSMT,04:15:00,07:10:00,137.0,2h 55m,1h 20m
ROUTE_49,1,12102,JNANESWARISU,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m
ROUTE_49,2,22102,MMR-CSMT RAJ,IGP,CSMT,07:20:00,10:07:00,137.0,2h 47m,4h 25m
ROUTE_50,1,12129,AZAD HIND EX,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m
ROUTE_50,2,12106,VIDARBHA EXP,MMR,CSMT,01:35:00,07:00:00,260.0,5h 25m,1h 5m
ROUTE_51,1,12129,AZAD HIND EX,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m
ROUTE_51,2,12110,PANCHAVTI EX,MMR,CSMT,06:02:00,10:45:00,260.0,4h 43m,5h 32m
ROUTE_52,1,12129,AZAD HIND EX,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m
ROUTE_52,2,12138,PUNJAB MAIL,MMR,CSMT,01:55:00,07:35:00,260.0,5h 40m,1h 25m
ROUTE_53,1,12129,AZAD HIND EX,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m
ROUTE_53,2,12140,SEWAGRAM EXP,MMR,CSMT,06:25:00,12:00:00,260.0,5h 35m,5h 55m
ROUTE_54,1,12129,AZAD HIND EX,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m
ROUTE_54,2,12187,MUMBAI GARIB,MMR,CSMT,06:40:00,12:15:00,260.0,5h 35m,6h 10m
ROUTE_55,1,12129,AZAD HIND EX,HWH,JL,04:10:00,02:38:00,1552.0,22h 28m,0h 0m
ROUTE_55,2,12321,HWH MUMBAI M,JL,CSMT,03:25:00,11:25:00,420.0,8h 0m,0h 47m
ROUTE_56,1,12129,AZAD HIND EX,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m
ROUTE_56,2,15101,JANSADHARAN,MMR,CSMT,01:10:00,06:15:00,260.0,5h 5m,0h 40m
ROUTE_57,1,12129,AZAD HIND EX,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m
ROUTE_57,2,17058,SC-CSMT DEVA,MMR,CSMT,01:50:00,07:10:00,260.0,5h 20m,1h 20m
ROUTE_58,1,12129,AZAD HIND EX,HWH,MMR,04:10:00,00:30:00,1712.0,20h 20m,0h 0m
ROUTE_58,2,22102,MMR-CSMT RAJ,MMR,CSMT,05:25:00,10:07:00,260.0,4h 42m,4h 55m
ROUTE_59,1,12129,AZAD HIND EX,HWH,JL,04:10:00,02:38:00,1552.0,22h 28m,0h 0m
ROUTE_59,2,11094,MAHANAGARI E,JL,CSMT,06:40:00,14:15:00,420.0,7h 35m,4h 2m
ROUTE_60,1,12129,AZAD HIND EX,HWH,JL,04:10:00,02:38:00,1552.0,22h 28m,0h 0m
ROUTE_60,2,51154,BSL MUMBAI P,JL,CSMT,07:34:00,19:05:00,420.0,11h 31m,4h 56m
ROUTE_61,1,12130,HOWRAH PUNE,HWH,MMR,21:50:00,23:50:00,1718.0,2h 0m,0h 0m
ROUTE_61,2,12106,VIDARBHA EXP,MMR,CSMT,01:35:00,07:00:00,260.0,5h 25m,1h 45m
ROUTE_62,1,12130,HOWRAH PUNE,HWH,MMR,21:50:00,23:50:00,1718.0,2h 0m,0h 0m
ROUTE_62,2,12140,SEWAGRAM EXP,MMR,CSMT,06:25:00,12:00:00,260.0,5h 35m,6h 35m
ROUTE_63,1,12130,HOWRAH PUNE,HWH,PUNE,21:50:00,06:50:00,2033.0,9h 0m,0h 0m
ROUTE_63,2,11042,MAS-CSMT MUM,PUNE,CSMT,09:35:00,13:35:00,191.0,4h 0m,2h 45m
ROUTE_64,1,12130,HOWRAH PUNE,HWH,PUNE,21:50:00,06:50:00,2033.0,9h 0m,0h 0m
ROUTE_64,2,17032,HYB-CSMT MUM,PUNE,CSMT,09:10:00,13:05:00,192.0,3h 55m,2h 20m
ROUTE_65,1,12130,HOWRAH PUNE,HWH,PUNE,21:50:00,06:50:00,2033.0,9h 0m,0h 0m
ROUTE_65,2,12126,PRAGATI EXPR,PUNE,CSMT,07:50:00,11:15:00,190.0,3h 25m,1h 0m
ROUTE_66,1,12151,SAMARSATA EX,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m
ROUTE_66,2,11402,NADHIGRAM EX,NK,CSMT,01:30:00,05:35:00,187.0,4h 4m,1h 45m
ROUTE_67,1,12151,SAMARSATA EX,HWH,G,08:25:00,12:41:00,1134.0,4h 16m,0h 0m
ROUTE_67,2,12106,VIDARBHA EXP,G,CSMT,14:50:00,07:00:00,972.0,16h 10m,2h 9m
ROUTE_68,1,12151,SAMARSATA EX,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m
ROUTE_68,2,12112,AMI-CSMT SF,NK,CSMT,01:55:00,06:25:00,187.0,4h 30m,2h 10m
ROUTE_69,1,12151,SAMARSATA EX,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m
ROUTE_69,2,12138,PUNJAB MAIL,NK,CSMT,02:50:00,07:35:00,187.0,4h 45m,3h 5m
ROUTE_70,1,12151,SAMARSATA EX,HWH,NGP,08:25:00,10:50:00,1264.0,2h 25m,0h 0m
ROUTE_70,2,12140,SEWAGRAM EXP,NGP,CSMT,21:00:00,12:00:00,841.0,15h 0m,10h 10m
ROUTE_71,1,12151,SAMARSATA EX,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m
ROUTE_71,2,12321,HWH MUMBAI M,NK,CSMT,07:00:00,11:25:00,187.0,4h 25m,7h 15m
ROUTE_72,1,12151,SAMARSATA EX,HWH,BD,08:25:00,07:10:00,1438.0,22h 45m,0h 0m
ROUTE_72,2,12810,HWH CSMT MAI,BD,CSMT,17:43:00,05:20:00,668.0,11h 37m,10h 33m
ROUTE_73,1,12151,SAMARSATA EX,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m
ROUTE_73,2,15101,JANSADHARAN,NK,CSMT,02:10:00,06:15:00,187.0,4h 4m,2h 25m
ROUTE_74,1,12151,SAMARSATA EX,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m
ROUTE_74,2,17058,SC-CSMT DEVA,NK,CSMT,03:00:00,07:10:00,187.0,4h 10m,3h 15m
ROUTE_75,1,12151,SAMARSATA EX,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m
ROUTE_75,2,22102,MMR-CSMT RAJ,NK,CSMT,06:15:00,10:07:00,187.0,3h 52m,6h 30m
ROUTE_76,1,12175,CHAMBAL EXP,HWH,GAYA,17:45:00,01:45:00,456.0,8h 0m,0h 0m
ROUTE_76,2,12321,HWH MUMBAI M,GAYA,CSMT,05:24:00,11:25:00,1709.0,6h 1m,3h 39m
ROUTE_77,1,12175,CHAMBAL EXP,HWH,MZP,17:45:00,06:08:00,723.0,12h 23m,0h 0m
ROUTE_77,2,12361,ASN CSMT EXP,MZP,CSMT,06:40:00,06:15:00,1441.0,23h 35m,0h 32m
ROUTE_78,1,12177,CHAMBAL EXP,HWH,MTJ,17:45:00,20:20:00,1451.0,2h 35m,0h 0m
ROUTE_78,2,11058,ASR CSMT EXP,MTJ,CSMT,23:40:00,04:05:00,1390.0,4h 25m,3h 20m
ROUTE_79,1,12245,HWH - YPR WE,HWH,BZA,10:55:00,04:30:00,1221.0,17h 35m,0h 0m
ROUTE_79,2,11020,KONARK EXPRE,BZA,CSMT,05:20:00,03:55:00,1149.0,22h 35m,0h 50m
ROUTE_80,1,12253,YPR-BGP ANGA,HWH,KPD,23:00:00,17:25:00,1738.0,18h 25m,0h 0m
ROUTE_80,2,16382,CAPE MUMBAI,KPD,CSMT,00:50:00,04:40:00,1259.0,3h 50m,7h 25m
ROUTE_81,1,12311,HWH DLIKLK M,HWH,HZD,19:40:00,00:53:00,332.0,5h 13m,0h 0m
ROUTE_81,2,12321,HWH MUMBAI M,HZD,CSMT,03:28:00,11:25:00,1833.0,7h 57m,2h 35m
ROUTE_82,1,12321,HWH MUMBAI M,HWH,STA,22:00:00,14:50:00,980.0,16h 49m,0h 0m
ROUTE_82,2,82355,PNBE-CSMT SU,STA,CSMT,22:00:00,16:05:00,1185.0,18h 5m,7h 10m
ROUTE_83,1,12321,HWH MUMBAI M,HWH,KTE,22:00:00,16:15:00,1078.0,18h 15m,0h 0m
ROUTE_83,2,11094,MAHANAGARI E,KTE,CSMT,19:50:00,14:15:00,1087.0,18h 25m,3h 35m
ROUTE_84,1,12019,HOWRAH RANCH,HWH,ASN,06:05:00,08:22:00,199.0,2h 17m,0h 0m
ROUTE_84,2,12361,ASN CSMT EXP,ASN,CSMT,19:45:00,06:15:00,2043.0,10h 30m,11h 23m
ROUTE_85,1,12020,RNC HWH SHAT,HWH,ASN,21:30:00,18:40:00,200.0,21h 10m,0h 0m
ROUTE_85,2,12361,ASN CSMT EXP,ASN,CSMT,19:45:00,06:15:00,2043.0,10h 30m,1h 5m
ROUTE_86,1,12020,RNC HWH SHAT,HWH,DGR,21:30:00,19:14:00,158.0,21h 44m,0h 0m
ROUTE_86,2,12321,HWH MUMBAI M,DGR,CSMT,00:07:00,11:25:00,2008.0,11h 18m,4h 53m
ROUTE_87,1,12022,BARABIL-HOWR,HWH,TATA,20:50:00,16:45:00,253.0,19h 55m,0h 0m
ROUTE_87,2,12810,HWH CSMT MAI,TATA,CSMT,23:52:00,05:20:00,1725.0,5h 28m,7h 7m
ROUTE_88,1,12023,HOWRAH PATNA,HWH,DGR,14:05:00,15:58:00,157.0,1h 53m,0h 0m
ROUTE_88,2,12321,HWH MUMBAI M,DGR,CSMT,00:07:00,11:25:00,2008.0,11h 18m,8h 9m
ROUTE_89,1,12101,JNANESWARI D,HWH,NGP,03:35:00,09:50:00,1131.0,6h 15m,0h 0m
ROUTE_89,2,12290,NGP-CSMT DUR,NGP,CSMT,20:40:00,08:05:00,841.0,11h 25m,10h 50m
ROUTE_90,1,12102,JNANESWARISU,HWH,IGP,22:50:00,02:55:00,1842.0,4h 4m,0h 0m
ROUTE_90,2,11094,MAHANAGARI E,IGP,CSMT,11:05:00,14:15:00,136.0,3h 10m,8h 9m
ROUTE_91,1,12102,JNANESWARISU,HWH,KYN,22:50:00,04:50:00,1925.0,6h 0m,0h 0m
ROUTE_91,2,11024,SAHYADRI EXP,KYN,CSMT,10:35:00,11:50:00,53.0,1h 15m,5h 45m
ROUTE_92,1,12102,JNANESWARISU,HWH,KYN,22:50:00,04:50:00,1925.0,6h 0m,0h 0m
ROUTE_92,2,11042,MAS-CSMT MUM,KYN,CSMT,12:20:00,13:35:00,53.0,1h 15m,7h 30m
ROUTE_93,1,12130,HOWRAH PUNE,HWH,TATA,21:50:00,01:25:00,254.0,3h 35m,0h 0m
ROUTE_93,2,12262,HWH-CSMT DUR,TATA,CSMT,11:48:00,10:30:00,1725.0,22h 42m,10h 23m
ROUTE_94,1,12130,HOWRAH PUNE,HWH,NGP,21:50:00,15:40:00,1137.0,17h 50m,0h 0m
ROUTE_94,2,12290,NGP-CSMT DUR,NGP,CSMT,20:40:00,08:05:00,841.0,11h 25m,5h 0m
ROUTE_95,1,12130,HOWRAH PUNE,HWH,MMR,21:50:00,23:50:00,1718.0,2h 0m,0h 0m
ROUTE_95,2,11094,MAHANAGARI E,MMR,CSMT,08:40:00,14:15:00,260.0,5h 35m,8h 50m
ROUTE_96,1,12130,HOWRAH PUNE,HWH,MMR,21:50:00,23:50:00,1718.0,2h 0m,0h 0m
ROUTE_96,2,11402,NADHIGRAM EX,MMR,CSMT,00:30:00,05:35:00,260.0,5h 5m,0h 40m
ROUTE_97,1,12130,HOWRAH PUNE,HWH,MMR,21:50:00,23:50:00,1718.0,2h 0m,0h 0m
ROUTE_97,2,12110,PANCHAVTI EX,MMR,CSMT,06:02:00,10:45:00,260.0,4h 43m,6h 12m
ROUTE_98,1,12130,HOWRAH PUNE,HWH,MMR,21:50:00,23:50:00,1718.0,2h 0m,0h 0m
ROUTE_98,2,12138,PUNJAB MAIL,MMR,CSMT,01:55:00,07:35:00,260.0,5h 40m,2h 5m
ROUTE_99,1,12130,HOWRAH PUNE,HWH,DD,21:50:00,05:05:00,1955.0,7h 15m,0h 0m
ROUTE_99,2,11302,UDYAN EXP,DD,CSMT,14:25:00,20:15:00,269.0,5h 50m,9h 20m
ROUTE_100,1,12130,HOWRAH PUNE,HWH,PUNE,21:50:00,06:50:00,2033.0,9h 0m,0h 0m
ROUTE_100,2,11008,DECCAN EXPRE,PUNE,CSMT,15:15:00,19:17:00,191.0,4h 2m,8h 24m
ROUTE_101,1,12130,HOWRAH PUNE,HWH,PUNE,21:50:00,06:50:00,2033.0,9h 0m,0h 0m
ROUTE_101,2,11030,KOYNA EXPRES,PUNE,CSMT,15:45:00,20:05:00,191.0,4h 20m,8h 55m
ROUTE_102,1,12151,SAMARSATA EX,HWH,IGP,08:25:00,22:55:00,1969.0,14h 30m,0h 0m
ROUTE_102,2,11058,ASR CSMT EXP,IGP,CSMT,00:45:00,04:05:00,137.0,3h 20m,1h 50m
ROUTE_103,1,12151,SAMARSATA EX,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m
ROUTE_103,2,12187,MUMBAI GARIB,NK,CSMT,07:50:00,12:15:00,187.0,4h 25m,8h 5m
ROUTE_104,1,12151,SAMARSATA EX,HWH,IGP,08:25:00,22:55:00,1969.0,14h 30m,0h 0m
ROUTE_104,2,12262,HWH-CSMT DUR,IGP,CSMT,07:45:00,10:30:00,137.0,2h 45m,8h 50m
ROUTE_105,1,12151,SAMARSATA EX,HWH,NGP,08:25:00,10:50:00,1264.0,2h 25m,0h 0m
ROUTE_105,2,12290,NGP-CSMT DUR,NGP,CSMT,20:40:00,08:05:00,841.0,11h 25m,9h 50m
ROUTE_106,1,12151,SAMARSATA EX,HWH,NK,08:25:00,23:45:00,1918.0,15h 20m,0h 0m
ROUTE_106,2,11094,MAHANAGARI E,NK,CSMT,09:40:00,14:15:00,187.0,4h 35m,9h 55m
ROUTE_107,1,12152,HWH-LTT SAMR,HWH,NGP,21:15:00,17:50:00,1269.0,20h 35m,0h 0m
ROUTE_107,2,12262,HWH-CSMT DUR,NGP,CSMT,23:25:00,10:30:00,842.0,11h 5m,5h 35m
ROUTE_108,1,12152,HWH-LTT SAMR,HWH,AK,21:15:00,21:40:00,1522.0,0h 25m,0h 0m
ROUTE_108,2,12140,SEWAGRAM EXP,AK,CSMT,01:25:00,12:00:00,589.0,10h 35m,3h 45m
ROUTE_109,1,12152,HWH-LTT SAMR,HWH,NGP,21:15:00,17:50:00,1269.0,20h 35m,0h 0m
ROUTE_109,2,12290,NGP-CSMT DUR,NGP,CSMT,20:40:00,08:05:00,841.0,11h 25m,2h 50m
