Route ID,Segment,Train Number,Train Name,From,To,Departure,Arrival,Distance (km),Duration,Wait Before
ROUTE_14,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_14,3,12937,GARBHA EXPRE,RTM,KOTA,06:10:00,09:40:00,265.0,5h 53m,5h 5m
ROUTE_15,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_15,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_15,3,15667,GADHIDHAM-KA,RTM,KOTA,03:55:00,07:20:00,266.0,5h 54m,2h 50m
ROUTE_16,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_16,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_16,3,22209,NDLS DURONTO,RTM,KOTA,07:40:00,10:25:00,266.0,5h 54m,6h 35m
ROUTE_17,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_17,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_17,3,22633,NIZAMUDDIN E,RTM,KOTA,04:00:00,07:25:00,266.0,5h 54m,2h 55m
ROUTE_18,1,12257,YPR-KCVL EXP,PGT,TCR,05:15:00,06:35:00,76.0,2h 0m,0h 0m
ROUTE_18,2,10215,MAO-ERS,TCR,AWY,09:15:00,10:02:00,55.0,1h 26m,2h 40m
ROUTE_18,3,12075,CLT - T VC J,AWY,ERS,16:40:00,17:25:00,19.0,0h 30m,6h 38m
ROUTE_18,4,12283,ERS-NZM DURO,ERS,KOTA,23:30:00,12:50:00,2188.0,37h 43m,6h 5m
ROUTE_19,1,12257,YPR-KCVL EXP,PGT,TCR,05:15:00,06:35:00,76.0,2h 0m,0h 0m
ROUTE_19,2,12626,NDLS-TVC KER,TCR,AGC,07:45:00,14:05:00,2525.0,43h 32m,1h 10m
ROUTE_19,3,11111,GWL-BLP SUSH,AGC,MTJ,15:30:00,16:23:00,53.0,1h 23m,1h 25m
ROUTE_19,4,12248,NZM  BDTS  Y,MTJ,KOTA,17:12:00,20:05:00,320.0,6h 24m,0h 49m
ROUTE_20,1,12257,YPR-KCVL EXP,PGT,TCR,05:15:00,06:35:00,76.0,2h 0m,0h 0m
ROUTE_20,2,12626,NDLS-TVC KER,TCR,AGC,07:45:00,14:05:00,2525.0,43h 32m,1h 10m
ROUTE_20,3,11111,GWL-BLP SUSH,AGC,MTJ,15:30:00,16:23:00,53.0,1h 23m,1h 25m
ROUTE_20,4,12910,BDTS GARIB R,MTJ,KOTA,17:12:00,20:05:00,320.0,6h 24m,0h 49m
ROUTE_21,1,12257,YPR-KCVL EXP,PGT,TCR,05:15:00,06:35:00,76.0,2h 0m,0h 0m
ROUTE_21,2,12626,NDLS-TVC KER,TCR,AGC,07:45:00,14:05:00,2525.0,43h 32m,1h 10m
ROUTE_21,3,12049,GATIMAN EXPR,AGC,NZM,17:50:00,19:30:00,181.0,4h 1m,3h 45m
ROUTE_21,4,12908,MHRST SMPRK,NZM,KOTA,21:35:00,03:00:00,450.0,9h 0m,2h 5m
ROUTE_22,1,12257,YPR-KCVL EXP,PGT,TCR,05:15:00,06:35:00,76.0,2h 0m,0h 0m
ROUTE_22,2,12626,NDLS-TVC KER,TCR,AGC,07:45:00,14:05:00,2525.0,43h 32m,1h 10m
ROUTE_22,3,22415,SUPERFAST AC,AGC,NDLS,15:45:00,19:05:00,188.0,4h 10m,1h 40m
ROUTE_22,4,22210,BCT DURONTO,NDLS,KOTA,23:25:00,04:15:00,457.0,9h 8m,4h 20m
ROUTE_23,1,12257,YPR-KCVL EXP,PGT,TCR,05:15:00,06:35:00,76.0,2h 0m,0h 0m
ROUTE_23,2,12678,ERS-SBC INTE,TCR,PGT,10:22:00,11:37:00,76.0,2h 0m,3h 47m
ROUTE_23,3,12512,RAPTISAGAR E,PGT,CBE,14:05:00,15:28:00,54.0,1h 25m,2h 28m
ROUTE_23,4,12970,JP CBE SF EX,CBE,KOTA,18:00:00,22:55:00,2428.0,41h 51m,2h 32m
ROUTE_24,1,12258,KCVL-YPR EXP,PGT,CBE,00:15:00,01:37:00,55.0,1h 26m,0h 0m
ROUTE_24,2,11013,COIMBATORE E,CBE,PUNE,07:15:00,01:50:00,1340.0,22h 20m,5h 38m
ROUTE_24,3,12849,BSP - PUNE S,PUNE,BYT,09:45:00,12:11:00,1268.0,21h 8m,7h 55m
ROUTE_24,4,18243,BSP-BGKT EXP,BYT,KOTA,18:58:00,17:25:00,1220.0,20h 20m,6h 47m
ROUTE_25,1,12258,KCVL-YPR EXP,PGT,CBE,00:15:00,01:37:00,55.0,1h 26m,0h 0m
ROUTE_25,2,11013,COIMBATORE E,CBE,PUNE,07:15:00,01:50:00,1340.0,22h 20m,5h 38m
ROUTE_25,3,12849,BSP - PUNE S,PUNE,BYT,09:45:00,12:11:00,1268.0,21h 8m,7h 55m
ROUTE_25,4,18245,BSP-BKN EXP,BYT,KOTA,18:58:00,17:25:00,1220.0,20h 20m,6h 47m
ROUTE_26,1,12511,RAPTISAGAR E,PGT,OTP,09:00:00,09:23:00,31.0,0h 48m,0h 0m
ROUTE_26,2,16318,SVDK-CAPE HI,OTP,TCR,11:35:00,12:42:00,44.0,1h 9m,2h 12m
ROUTE_26,3,16301,VENAD EXPRES,TCR,TVC,15:05:00,22:30:00,294.0,6h 32m,2h 23m
ROUTE_26,4,12432,NZM-TVC RAJD,TVC,KOTA,04:55:00,15:20:00,2390.0,41h 12m,6h 25m
ROUTE_27,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_27,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_27,3,12239,JAIPUR DURON,RTM,SWM,07:40:00,12:15:00,374.0,7h 28m,6h 35m
ROUTE_27,4,12182,AII-JBP DAYO,SWM,KOTA,19:55:00,21:20:00,108.0,2h 50m,7h 40m
ROUTE_28,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_28,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_28,3,12239,JAIPUR DURON,RTM,SWM,07:40:00,12:15:00,374.0,7h 28m,6h 35m
ROUTE_28,4,12904,GOLDN TEMPLE,SWM,KOTA,13:00:00,14:20:00,107.0,2h 48m,0h 45m
ROUTE_29,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_29,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_29,3,12239,JAIPUR DURON,RTM,SWM,07:40:00,12:15:00,374.0,7h 28m,6h 35m
ROUTE_29,4,12942,PARASNATH EX,SWM,KOTA,16:25:00,17:45:00,108.0,2h 50m,4h 10m
ROUTE_30,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_30,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_30,3,12239,JAIPUR DURON,RTM,SWM,07:40:00,12:15:00,374.0,7h 28m,6h 35m
ROUTE_30,4,12948,AZIMABAD EXP,SWM,KOTA,16:25:00,17:40:00,108.0,2h 50m,4h 10m
ROUTE_31,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_31,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_31,3,12239,JAIPUR DURON,RTM,SWM,07:40:00,12:15:00,374.0,7h 28m,6h 35m
ROUTE_31,4,12956,JP BCT SUPFA,SWM,KOTA,16:10:00,17:25:00,108.0,2h 50m,3h 55m
ROUTE_32,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_32,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_32,3,12239,JAIPUR DURON,RTM,SWM,07:40:00,12:15:00,374.0,7h 28m,6h 35m
ROUTE_32,4,19022,LJN BDTS EXP,SWM,KOTA,13:50:00,15:40:00,108.0,2h 50m,1h 35m
ROUTE_33,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_33,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_33,3,12239,JAIPUR DURON,RTM,SWM,07:40:00,12:15:00,374.0,7h 28m,6h 35m
ROUTE_33,4,19042,GCT BANDRA(T,SWM,KOTA,13:35:00,15:00:00,108.0,2h 50m,1h 20m
ROUTE_34,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_34,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_34,3,12239,JAIPUR DURON,RTM,SWM,07:40:00,12:15:00,374.0,7h 28m,6h 35m
ROUTE_34,4,22654,NZM-TVC WKLY,SWM,KOTA,14:53:00,16:10:00,108.0,2h 50m,2h 38m
ROUTE_35,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_35,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_35,3,12239,JAIPUR DURON,RTM,SWM,07:40:00,12:15:00,374.0,7h 28m,6h 35m
ROUTE_35,4,22656,NZM-TVC WKLY,SWM,KOTA,14:53:00,16:10:00,108.0,2h 50m,2h 38m
ROUTE_36,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_36,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_36,3,12239,JAIPUR DURON,RTM,SWM,07:40:00,12:15:00,374.0,7h 28m,6h 35m
ROUTE_36,4,22934,JP BDTS SF E,SWM,KOTA,15:30:00,16:50:00,108.0,2h 50m,3h 15m
ROUTE_37,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_37,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_37,3,12939,PUNE JAIPUR,RTM,RMA,05:05:00,08:05:00,194.0,4h 18m,4h 0m
ROUTE_37,4,12939,PUNE JAIPUR,RMA,KOTA,08:07:00,09:20:00,72.0,1h 53m,0h 0m
ROUTE_38,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_38,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_38,3,12939,PUNE JAIPUR,RTM,RMA,05:05:00,08:05:00,194.0,4h 18m,4h 0m
ROUTE_38,4,12941,BVC ASANSOL,RMA,KOTA,08:50:00,09:40:00,72.0,1h 53m,0h 45m
ROUTE_39,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_39,2,12247,BDTS NZM YUV,BRC,RTM,21:46:00,01:05:00,262.0,5h 49m,2h 15m
ROUTE_39,3,12939,PUNE JAIPUR,RTM,RMA,05:05:00,08:05:00,194.0,4h 18m,4h 0m
ROUTE_39,4,19041,BANDRA(T) GC,RMA,KOTA,12:22:00,13:30:00,72.0,1h 53m,4h 17m
ROUTE_40,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_40,2,12264,NZM-PUNE DUR,BRC,BSR,22:38:00,03:55:00,343.0,6h 51m,3h 7m
ROUTE_40,3,11101,PUNE-GWALIOR,BSR,BOR,04:40:00,05:28:00,51.0,1h 20m,0h 45m
ROUTE_40,4,19023,FZR JANATA E,BOR,KOTA,09:34:00,01:25:00,820.0,14h 54m,4h 5m
ROUTE_41,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_41,2,12903,GOLDENTEMPLE,BRC,GDA,02:56:00,04:10:00,72.0,1h 53m,7h 25m
ROUTE_41,3,15046,OKHA-GKP EXP,GDA,RTM,10:05:00,12:50:00,189.0,4h 12m,5h 55m
ROUTE_41,4,12493,PUNE-NZM AC,RTM,KOTA,18:30:00,22:10:00,266.0,5h 54m,5h 40m
ROUTE_42,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_42,2,12903,GOLDENTEMPLE,BRC,GDA,02:56:00,04:10:00,72.0,1h 53m,7h 25m
ROUTE_42,3,15046,OKHA-GKP EXP,GDA,RTM,10:05:00,12:50:00,189.0,4h 12m,5h 55m
ROUTE_42,4,22653,TVC-NZM WKLY,RTM,KOTA,14:30:00,18:15:00,266.0,5h 54m,1h 40m
ROUTE_43,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_43,2,12903,GOLDENTEMPLE,BRC,GDA,02:56:00,04:10:00,72.0,1h 53m,7h 25m
ROUTE_43,3,15046,OKHA-GKP EXP,GDA,RTM,10:05:00,12:50:00,189.0,4h 12m,5h 55m
ROUTE_43,4,22655,TVC-NZM WKLY,RTM,KOTA,14:30:00,18:15:00,266.0,5h 54m,1h 40m
ROUTE_44,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_44,2,16733,RMM-OKHA EXP,BRC,ADI,00:29:00,02:20:00,100.0,2h 37m,4h 58m
ROUTE_44,3,12934,KARNAVATI EX,ADI,BCT,04:55:00,12:35:00,490.0,9h 48m,2h 35m
ROUTE_44,4,12953,AUG KR RAJ E,BCT,KOTA,17:40:00,05:10:00,918.0,16h 41m,5h 5m
ROUTE_45,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_45,2,22476,CBE BKN AC S,BRC,ANND,19:41:00,20:11:00,36.0,0h 56m,0h 0m
ROUTE_45,3,22990,MHV BDTS SF,ANND,BRC,21:01:00,21:42:00,36.0,0h 56m,0h 50m
ROUTE_45,4,12431,TVC-NZM RAJD,BRC,KOTA,00:24:00,06:45:00,528.0,9h 36m,2h 42m
ROUTE_46,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_46,2,22476,CBE BKN AC S,BRC,ANND,19:41:00,20:11:00,36.0,0h 56m,0h 0m
ROUTE_46,3,22990,MHV BDTS SF,ANND,BRC,21:01:00,21:42:00,36.0,0h 56m,0h 50m
ROUTE_46,4,12449,GOA SMPRK K,BRC,KOTA,02:21:00,10:00:00,527.0,9h 34m,4h 39m
ROUTE_47,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_47,2,22476,CBE BKN AC S,BRC,ANND,19:41:00,20:11:00,36.0,0h 56m,0h 0m
ROUTE_47,3,22990,MHV BDTS SF,ANND,BRC,21:01:00,21:42:00,36.0,0h 56m,0h 50m
ROUTE_47,4,12907,BDTS SMPRK K,BRC,KOTA,23:12:00,06:20:00,527.0,9h 34m,1h 30m
ROUTE_48,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_48,2,22476,CBE BKN AC S,BRC,ANND,19:41:00,20:11:00,36.0,0h 56m,0h 0m
ROUTE_48,3,22990,MHV BDTS SF,ANND,BRC,21:01:00,21:42:00,36.0,0h 56m,0h 50m
ROUTE_48,4,22413,MAO-NZM RAJD,BRC,KOTA,00:24:00,06:45:00,527.0,9h 34m,2h 42m
ROUTE_49,1,56324,MAQ-CBE FAST,PGT,KJKD,17:50:00,18:07:00,13.0,0h 20m,0h 0m
ROUTE_49,2,56324,MAQ-CBE FAST,KJKD,KMQ,18:08:00,08:19:00,330.0,6h 36m,0h 0m
ROUTE_49,3,16606,NCJ- MAQ EXP,KMQ,TVC,15:45:00,03:30:00,585.0,10h 38m,7h 26m
ROUTE_49,4,12432,NZM-TVC RAJD,TVC,KOTA,04:55:00,15:20:00,2390.0,41h 12m,1h 25m
ROUTE_50,1,12258,KCVL-YPR EXP,PGT,CBE,00:15:00,01:37:00,55.0,1h 26m,0h 0m
ROUTE_50,2,12258,KCVL-YPR EXP,CBE,ED,01:40:00,03:10:00,100.0,2h 37m,0h 0m
ROUTE_50,3,12969,CBE JAIPUR E,ED,UJN,10:50:00,21:25:00,2058.0,35h 28m,7h 40m
ROUTE_50,4,12969,CBE JAIPUR E,UJN,NAD,21:35:00,22:45:00,55.0,1h 26m,0h 0m
ROUTE_50,5,12947,AZIMABAD EXP,NAD,KOTA,04:57:00,07:25:00,221.0,4h 54m,6h 12m
ROUTE_51,1,12258,KCVL-YPR EXP,PGT,CBE,00:15:00,01:37:00,55.0,1h 26m,0h 0m
ROUTE_51,2,12258,KCVL-YPR EXP,CBE,ED,01:40:00,03:10:00,100.0,2h 37m,0h 0m
ROUTE_51,3,12969,CBE JAIPUR E,ED,UJN,10:50:00,21:25:00,2058.0,35h 28m,7h 40m
ROUTE_51,4,12969,CBE JAIPUR E,UJN,NAD,21:35:00,22:45:00,55.0,1h 26m,0h 0m
ROUTE_51,5,12951,MUMBAI RAJDH,NAD,KOTA,01:20:00,03:20:00,221.0,4h 54m,2h 35m
ROUTE_52,1,12258,KCVL-YPR EXP,PGT,CBE,00:15:00,01:37:00,55.0,1h 26m,0h 0m
ROUTE_52,2,12258,KCVL-YPR EXP,CBE,ED,01:40:00,03:10:00,100.0,2h 37m,0h 0m
ROUTE_52,3,12969,CBE JAIPUR E,ED,UJN,10:50:00,21:25:00,2058.0,35h 28m,7h 40m
ROUTE_52,4,12969,CBE JAIPUR E,UJN,NAD,21:35:00,22:45:00,55.0,1h 26m,0h 0m
ROUTE_52,5,12973,INDB JP SF E,NAD,KOTA,01:30:00,04:05:00,221.0,4h 54m,2h 45m
ROUTE_53,1,12258,KCVL-YPR EXP,PGT,CBE,00:15:00,01:37:00,55.0,1h 26m,0h 0m
ROUTE_53,2,12258,KCVL-YPR EXP,CBE,ED,01:40:00,03:10:00,100.0,2h 37m,0h 0m
ROUTE_53,3,12969,CBE JAIPUR E,ED,UJN,10:50:00,21:25:00,2058.0,35h 28m,7h 40m
ROUTE_53,4,12969,CBE JAIPUR E,UJN,NAD,21:35:00,22:45:00,55.0,1h 26m,0h 0m
ROUTE_53,5,12979,BDTS JP SF E,NAD,KOTA,03:55:00,06:30:00,221.0,4h 54m,5h 10m
ROUTE_54,1,12258,KCVL-YPR EXP,PGT,CBE,00:15:00,01:37:00,55.0,1h 26m,0h 0m
ROUTE_54,2,12258,KCVL-YPR EXP,CBE,ED,01:40:00,03:10:00,100.0,2h 37m,0h 0m
ROUTE_54,3,12969,CBE JAIPUR E,ED,UJN,10:50:00,21:25:00,2058.0,35h 28m,7h 40m
ROUTE_54,4,12969,CBE JAIPUR E,UJN,NAD,21:35:00,22:45:00,55.0,1h 26m,0h 0m
ROUTE_54,5,15635,DWARKA EXPRE,NAD,KOTA,04:57:00,07:20:00,221.0,4h 54m,6h 12m
ROUTE_55,1,16343,TVC-MDU AMRI,PGT,PGTN,07:30:00,07:45:00,4.0,0h 6m,0h 0m
ROUTE_55,2,16343,TVC-MDU AMRI,PGTN,POY,07:50:00,09:05:00,54.0,1h 25m,0h 0m
ROUTE_55,3,16343,TVC-MDU AMRI,POY,VAK,09:10:00,23:04:00,385.0,7h 42m,0h 0m
ROUTE_55,4,12076,TVC - CLT JA,VAK,QLN,06:35:00,06:58:00,23.0,0h 36m,7h 31m
ROUTE_55,5,12483,KCVL EXPRESS,QLN,KOTA,10:25:00,02:55:00,2329.0,40h 9m,3h 27m
ROUTE_56,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_56,2,59832,KOTA-BRC PAR,BRC,KIW,01:10:00,10:54:00,471.0,9h 25m,5h 39m
ROUTE_56,3,59832,KOTA-BRC PAR,KIW,MKX,10:56:00,11:03:00,6.0,0h 9m,0h 0m
ROUTE_56,4,19037,AVADH EXPRES,MKX,DKNT,13:29:00,14:08:00,53.0,1h 23m,2h 26m
ROUTE_56,5,19019,DEHRADUN EXP,DKNT,KOTA,18:15:00,19:05:00,9.0,0h 14m,4h 6m
ROUTE_57,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_57,2,59832,KOTA-BRC PAR,BRC,KIW,01:10:00,10:54:00,471.0,9h 25m,5h 39m
ROUTE_57,3,59832,KOTA-BRC PAR,KIW,MKX,10:56:00,11:03:00,6.0,0h 9m,0h 0m
ROUTE_57,4,19037,AVADH EXPRES,MKX,DKNT,13:29:00,14:08:00,53.0,1h 23m,2h 26m
ROUTE_57,5,19037,AVADH EXPRES,DKNT,KOTA,14:10:00,14:30:00,9.0,0h 14m,0h 0m
ROUTE_58,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_58,2,59832,KOTA-BRC PAR,BRC,KIW,01:10:00,10:54:00,471.0,9h 25m,5h 39m
ROUTE_58,3,59832,KOTA-BRC PAR,KIW,MKX,10:56:00,11:03:00,6.0,0h 9m,0h 0m
ROUTE_58,4,19037,AVADH EXPRES,MKX,DKNT,13:29:00,14:08:00,53.0,1h 23m,2h 26m
ROUTE_58,5,59803,RTM-KOTA PAS,DKNT,KOTA,19:00:00,19:45:00,9.0,0h 14m,4h 52m
ROUTE_59,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_59,2,59832,KOTA-BRC PAR,BRC,KIW,01:10:00,10:54:00,471.0,9h 25m,5h 39m
ROUTE_59,3,59832,KOTA-BRC PAR,KIW,MKX,10:56:00,11:03:00,6.0,0h 9m,0h 0m
ROUTE_59,4,19037,AVADH EXPRES,MKX,DKNT,13:29:00,14:08:00,53.0,1h 23m,2h 26m
ROUTE_59,5,59831,BRC-KOTA PAR,DKNT,KOTA,21:20:00,22:30:00,9.0,0h 14m,7h 12m
ROUTE_60,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_60,2,59832,KOTA-BRC PAR,BRC,KIW,01:10:00,10:54:00,471.0,9h 25m,5h 39m
ROUTE_60,3,59832,KOTA-BRC PAR,KIW,MKX,10:56:00,11:03:00,6.0,0h 9m,0h 0m
ROUTE_60,4,19037,AVADH EXPRES,MKX,DKNT,13:29:00,14:08:00,53.0,1h 23m,2h 26m
ROUTE_60,5,59839,JLWC-KOTA PA,DKNT,KOTA,20:25:00,20:45:00,10.0,0h 15m,6h 17m
ROUTE_61,1,22476,CBE BKN AC S,PGT,BRC,16:20:00,19:31:00,1598.0,26h 38m,0h 0m
ROUTE_61,2,59832,KOTA-BRC PAR,BRC,KIW,01:10:00,10:54:00,471.0,9h 25m,5h 39m
ROUTE_61,3,59832,KOTA-BRC PAR,KIW,MKX,10:56:00,11:03:00,6.0,0h 9m,0h 0m
ROUTE_61,4,59832,KOTA-BRC PAR,MKX,RMA,11:05:00,11:15:00,10.0,0h 15m,0h 0m
ROUTE_61,5,19041,BANDRA(T) GC,RMA,KOTA,12:22:00,13:30:00,72.0,1h 53m,1h 7m
