Route ID,Segment,Train Number,Train Name,From,To,Departure,Arrival,Distance (km),Duration,Wait Before
ROUTE_27,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_27,2,18646,HYB-HWH EAST,SRC,HWH,15:31:00,16:10:00,7.0,0h 39m,2h 45m
ROUTE_28,1,12833,ADI -HOWRAH,ADI,KGP,00:15:00,11:17:00,1981.0,11h 2m,0h 0m
ROUTE_28,2,20890,BZA HWH HUMS,KGP,HWH,16:40:00,18:30:00,115.0,1h 50m,5h 23m
ROUTE_29,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_29,2,22818,MYS - HWH SF,SRC,HWH,14:05:00,14:50:00,7.0,0h 45m,1h 19m
ROUTE_30,1,12833,ADI -HOWRAH,ADI,KGP,00:15:00,11:17:00,1981.0,11h 2m,0h 0m
ROUTE_30,2,22832,SRISATYASAIP,KGP,HWH,12:38:00,14:50:00,116.0,2h 12m,1h 21m
ROUTE_31,1,12833,ADI -HOWRAH,ADI,KGP,00:15:00,11:17:00,1981.0,11h 2m,0h 0m
ROUTE_31,2,22864,YPR-HWH AC E,KGP,HWH,14:15:00,16:15:00,115.0,2h 0m,2h 58m
ROUTE_32,1,12833,ADI -HOWRAH,ADI,KGP,00:15:00,11:17:00,1981.0,11h 2m,0h 0m
ROUTE_32,2,22878,ERS-HWH ANTY,KGP,HWH,12:50:00,14:50:00,115.0,2h 0m,1h 33m
ROUTE_33,1,12833,ADI -HOWRAH,ADI,KGP,00:15:00,11:17:00,1981.0,11h 2m,0h 0m
ROUTE_33,2,22888,YPR-HWH HUMS,KGP,HWH,16:40:00,18:30:00,116.0,1h 50m,5h 23m
ROUTE_34,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_34,2,22892,RNCHWH INTER,SRC,HWH,14:40:00,15:15:00,8.0,0h 35m,1h 54m
ROUTE_35,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_35,2,38726,KGP HWH  LOC,SRC,HWH,20:03:00,20:40:00,7.0,0h 37m,7h 17m
ROUTE_36,1,12833,ADI -HOWRAH,ADI,KGP,00:15:00,11:17:00,1981.0,11h 2m,0h 0m
ROUTE_36,2,38728,KGP HWH LOCA,KGP,HWH,18:45:00,21:47:00,115.0,3h 2m,7h 28m
ROUTE_37,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_37,2,68004,GTS-HWH MEMU,SRC,HWH,17:44:00,18:22:00,8.0,0h 38m,4h 58m
ROUTE_38,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_38,2,12022,BARABIL-HOWR,SRC,HWH,20:18:00,20:50:00,7.0,0h 32m,7h 32m
ROUTE_39,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_39,2,12858,TAMRALIPTA,SRC,HWH,13:21:00,13:50:00,8.0,0h 29m,0h 35m
ROUTE_40,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_40,2,15721,PAHARIA EXPR,SRC,HWH,20:24:00,21:05:00,8.0,0h 41m,7h 38m
ROUTE_41,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_41,2,38056,HLZ HWH  LOC,SRC,HWH,17:38:00,18:02:00,7.0,0h 24m,4h 52m
ROUTE_42,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_42,2,38058,HLZ HWH LOCA,SRC,HWH,20:15:00,20:50:00,7.0,0h 35m,7h 29m
ROUTE_43,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_43,2,38314,MCA HWH LOCA,SRC,HWH,14:34:00,15:05:00,8.0,0h 31m,1h 48m
ROUTE_44,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_44,2,38318,MCA HWH LOCA,SRC,HWH,15:34:00,16:00:00,8.0,0h 26m,2h 48m
ROUTE_45,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_45,2,38452,PKU HWH LOCA,SRC,HWH,20:35:00,21:07:00,7.0,0h 32m,7h 49m
ROUTE_46,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_46,2,38502,BCK HWH LOCA,SRC,HWH,15:53:00,16:30:00,8.0,0h 37m,3h 7m
ROUTE_47,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_47,2,38814,MDN HWH LOCA,SRC,HWH,13:44:00,14:27:00,8.0,0h 43m,0h 58m
ROUTE_48,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_48,2,38816,MDN HWH LOCA,SRC,HWH,14:47:00,15:20:00,8.0,0h 33m,2h 1m
ROUTE_49,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_49,2,38818,MDN-HWH LOCA,SRC,HWH,15:44:00,16:20:00,8.0,0h 36m,2h 58m
ROUTE_50,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_50,2,38820,MDN - HWH LO,SRC,HWH,17:08:00,17:42:00,8.0,0h 34m,4h 22m
ROUTE_51,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_51,2,38822,MDN HWH LOCA,SRC,HWH,18:14:00,18:48:00,8.0,0h 34m,5h 28m
ROUTE_52,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_52,2,38824,MDN-HWH LOCA,SRC,HWH,18:45:00,19:25:00,8.0,0h 40m,5h 59m
ROUTE_53,1,12833,ADI -HOWRAH,ADI,SRC,00:15:00,12:46:00,2089.0,12h 31m,0h 0m
ROUTE_53,2,38826,MDN HWH LOCA,SRC,HWH,20:46:00,21:22:00,8.0,0h 36m,8h 0m
ROUTE_54,1,12843,PUI-ADI S/F,ADI,BALU,07:25:00,19:53:00,2034.0,12h 28m,0h 0m
ROUTE_54,2,12509,SBC -GHY EXP,BALU,HWH,00:39:00,10:55:00,531.0,10h 16m,4h 46m
ROUTE_55,1,12843,PUI-ADI S/F,ADI,BALU,07:25:00,19:53:00,2034.0,12h 28m,0h 0m
ROUTE_55,2,12515,TVC - SCL EX,BALU,HWH,00:39:00,10:55:00,531.0,10h 16m,4h 46m
ROUTE_56,1,12843,PUI-ADI S/F,ADI,BALU,07:25:00,19:53:00,2034.0,12h 28m,0h 0m
ROUTE_56,2,12864,YPR HOWRAH E,BALU,HWH,21:02:00,06:25:00,531.0,9h 23m,1h 9m
ROUTE_57,1,11087,VRL-PUNE EXP,ADI,BH,17:00:00,19:41:00,170.0,2h 41m,0h 0m
ROUTE_57,2,12833,ADI -HOWRAH,BH,HWH,03:11:00,13:30:00,1928.0,10h 19m,7h 30m
ROUTE_58,1,11087,VRL-PUNE EXP,ADI,ST,17:00:00,20:33:00,229.0,3h 33m,0h 0m
ROUTE_58,2,12905,PBR HOWRAH E,ST,HWH,21:20:00,03:35:00,1863.0,6h 15m,0h 47m
ROUTE_59,1,11089,BGKTPUNE EXP,ADI,BH,16:15:00,18:59:00,170.0,2h 44m,0h 0m
ROUTE_59,2,12833,ADI -HOWRAH,BH,HWH,03:11:00,13:30:00,1928.0,10h 19m,8h 11m
ROUTE_60,1,11089,BGKTPUNE EXP,ADI,ST,16:15:00,20:00:00,228.0,3h 45m,0h 0m
ROUTE_60,2,12905,PBR HOWRAH E,ST,HWH,21:20:00,03:35:00,1863.0,6h 15m,1h 20m
ROUTE_61,1,11095,AHIMSA EXPRE,ADI,BH,16:15:00,19:01:00,169.0,2h 46m,0h 0m
ROUTE_61,2,12833,ADI -HOWRAH,BH,HWH,03:11:00,13:30:00,1928.0,10h 19m,8h 9m
ROUTE_62,1,11095,AHIMSA EXPRE,ADI,ST,16:15:00,20:00:00,228.0,3h 45m,0h 0m
ROUTE_62,2,12905,PBR HOWRAH E,ST,HWH,21:20:00,03:35:00,1863.0,6h 15m,1h 20m
ROUTE_63,1,11463,SMNH-JBP EXP,ADI,ANND,18:50:00,20:05:00,64.0,1h 15m,0h 0m
ROUTE_63,2,12833,ADI -HOWRAH,ANND,HWH,01:24:00,13:30:00,2034.0,12h 6m,5h 19m
ROUTE_64,1,11463,SMNH-JBP EXP,ADI,JBP,18:50:00,15:10:00,981.0,20h 20m,0h 0m
ROUTE_64,2,11447,SHAKTIPUNJ E,JBP,HWH,23:50:00,04:15:00,1156.0,4h 25m,8h 40m
ROUTE_65,1,11465,SMNH-JBP EXP,ADI,ANND,18:50:00,20:05:00,64.0,1h 15m,0h 0m
ROUTE_65,2,12833,ADI -HOWRAH,ANND,HWH,01:24:00,13:30:00,2034.0,12h 6m,5h 19m
ROUTE_66,1,11465,SMNH-JBP EXP,ADI,JBP,18:50:00,18:00:00,1137.0,23h 10m,0h 0m
ROUTE_66,2,11447,SHAKTIPUNJ E,JBP,HWH,23:50:00,04:15:00,1156.0,4h 25m,5h 50m
ROUTE_67,1,12010,SHATABDI EXP,ADI,BH,14:40:00,17:06:00,169.0,2h 26m,0h 0m
ROUTE_67,2,12833,ADI -HOWRAH,BH,HWH,03:11:00,13:30:00,1928.0,10h 19m,10h 5m
ROUTE_68,1,12010,SHATABDI EXP,ADI,ST,14:40:00,17:48:00,228.0,3h 8m,0h 0m
ROUTE_68,2,12905,PBR HOWRAH E,ST,HWH,21:20:00,03:35:00,1863.0,6h 15m,3h 32m
ROUTE_69,1,12473,SARVODAYA EX,ADI,JRC,11:30:00,10:45:00,1446.0,23h 15m,0h 0m
ROUTE_69,2,13006,ASR HWH MAIL,JRC,HWH,20:07:00,07:20:00,1824.0,11h 13m,9h 22m
ROUTE_70,1,12473,SARVODAYA EX,ADI,JAT,11:30:00,14:40:00,1658.0,3h 10m,0h 0m
ROUTE_70,2,12332,HIMGIRI EXPR,JAT,HWH,22:45:00,11:30:00,2011.0,12h 45m,8h 5m
ROUTE_71,1,12474,SARVODAYA EX,ADI,PTKC,14:15:00,13:00:00,1562.0,22h 45m,0h 0m
ROUTE_71,2,12332,HIMGIRI EXPR,PTKC,HWH,00:30:00,11:30:00,1912.0,11h 0m,11h 30m
ROUTE_72,1,12474,SARVODAYA EX,ADI,JRC,14:15:00,14:50:00,1449.0,0h 35m,0h 0m
ROUTE_72,2,13006,ASR HWH MAIL,JRC,HWH,20:07:00,07:20:00,1824.0,11h 13m,5h 17m
ROUTE_73,1,12474,SARVODAYA EX,ADI,UMB,14:15:00,17:50:00,1284.0,3h 35m,0h 0m
ROUTE_73,2,12312,KLK DLI HWH,UMB,HWH,02:20:00,07:55:00,1631.0,5h 35m,8h 30m
ROUTE_74,1,12476,SARVODAYA EX,ADI,PTKC,14:35:00,13:00:00,1562.0,22h 25m,0h 0m
ROUTE_74,2,12332,HIMGIRI EXPR,PTKC,HWH,00:30:00,11:30:00,1912.0,11h 0m,11h 30m
ROUTE_75,1,12476,SARVODAYA EX,ADI,JRC,14:35:00,14:50:00,1449.0,0h 15m,0h 0m
ROUTE_75,2,13006,ASR HWH MAIL,JRC,HWH,20:07:00,07:20:00,1824.0,11h 13m,5h 17m
ROUTE_76,1,12476,SARVODAYA EX,ADI,UMB,14:35:00,17:50:00,1284.0,3h 15m,0h 0m
ROUTE_76,2,12312,KLK DLI HWH,UMB,HWH,02:20:00,07:55:00,1631.0,5h 35m,8h 30m
ROUTE_77,1,12478,SVDK- JAMNAG,ADI,PTKC,14:35:00,13:00:00,1562.0,22h 25m,0h 0m
ROUTE_77,2,12332,HIMGIRI EXPR,PTKC,HWH,00:30:00,11:30:00,1912.0,11h 0m,11h 30m
ROUTE_78,1,12478,SVDK- JAMNAG,ADI,JRC,14:35:00,14:50:00,1449.0,0h 15m,0h 0m
ROUTE_78,2,13006,ASR HWH MAIL,JRC,HWH,20:07:00,07:20:00,1824.0,11h 13m,5h 17m
ROUTE_79,1,12478,SVDK- JAMNAG,ADI,UMB,14:35:00,17:50:00,1284.0,3h 15m,0h 0m
ROUTE_79,2,12312,KLK DLI HWH,UMB,HWH,02:20:00,07:55:00,1631.0,5h 35m,8h 30m
ROUTE_80,1,12655,NAVAJEEVAN E,ADI,WR,07:35:00,22:25:00,882.0,14h 50m,0h 0m
ROUTE_80,2,12809,CSMT HWH MAI,WR,HWH,09:22:00,05:50:00,1210.0,20h 28m,10h 57m
ROUTE_81,1,12655,NAVAJEEVAN E,ADI,WR,07:35:00,22:25:00,882.0,14h 50m,0h 0m
ROUTE_81,2,12129,AZAD HIND EX,WR,HWH,08:40:00,04:10:00,1210.0,19h 30m,10h 15m
ROUTE_82,1,12655,NAVAJEEVAN E,ADI,GDR,07:35:00,13:40:00,1755.0,6h 5m,0h 0m
ROUTE_82,2,12254,BGP-YPR ANGA,GDR,HWH,23:20:00,23:05:00,1528.0,23h 45m,9h 40m
ROUTE_83,1,12655,NAVAJEEVAN E,ADI,NDB,07:35:00,13:52:00,388.0,6h 17m,0h 0m
ROUTE_83,2,12905,PBR HOWRAH E,NDB,HWH,23:45:00,03:35:00,1703.0,3h 50m,9h 53m
ROUTE_84,1,12656,NAVAJEEVAN E,ADI,OGL,18:25:00,13:56:00,1604.0,19h 31m,0h 0m
ROUTE_84,2,12254,BGP-YPR ANGA,OGL,HWH,21:00:00,23:05:00,1373.0,2h 5m,7h 4m
ROUTE_85,1,12656,NAVAJEEVAN E,ADI,OGL,18:25:00,13:56:00,1604.0,19h 31m,0h 0m
ROUTE_85,2,12507,TVC - SCL EX,OGL,HWH,14:31:00,13:55:00,1373.0,23h 24m,0h 35m
ROUTE_86,1,11049,ADI-KOP EXPR,ADI,KYN,19:25:00,04:47:00,484.0,9h 22m,0h 0m
ROUTE_86,2,11014,LOKMANYA TT,KYN,BNC,13:15:00,16:10:00,1097.0,2h 55m,8h 28m
ROUTE_86,3,12504,KYQ - BNC HU,BNC,HWH,21:15:00,12:20:00,2016.0,15h 5m,5h 5m
ROUTE_87,1,11049,ADI-KOP EXPR,ADI,KYN,19:25:00,04:47:00,484.0,9h 22m,0h 0m
ROUTE_87,2,11014,LOKMANYA TT,KYN,BNC,13:15:00,16:10:00,1097.0,2h 55m,8h 28m
ROUTE_87,3,12509,SBC -GHY EXP,BNC,HWH,23:40:00,10:55:00,2020.0,11h 15m,7h 30m
ROUTE_88,1,11049,ADI-KOP EXPR,ADI,KYN,19:25:00,04:47:00,484.0,9h 22m,0h 0m
ROUTE_88,2,11019,KONARK EXPRE,KYN,VZM,16:08:00,22:05:00,1506.0,5h 57m,11h 21m
ROUTE_88,3,12246,YPR - HWH WE,VZM,HWH,04:40:00,16:15:00,823.0,11h 35m,6h 35m
ROUTE_89,1,11049,ADI-KOP EXPR,ADI,KYN,19:25:00,04:47:00,484.0,9h 22m,0h 0m
ROUTE_89,2,11019,KONARK EXPRE,KYN,BAM,16:08:00,01:25:00,1722.0,9h 17m,11h 21m
ROUTE_89,3,12253,YPR-BGP ANGA,BAM,HWH,12:47:00,22:40:00,607.0,9h 53m,11h 22m
ROUTE_90,1,11049,ADI-KOP EXPR,ADI,KYN,19:25:00,04:47:00,484.0,9h 22m,0h 0m
ROUTE_90,2,11019,KONARK EXPRE,KYN,CHE,16:08:00,23:05:00,1575.0,6h 57m,11h 21m
ROUTE_90,3,12504,KYQ - BNC HU,CHE,HWH,00:05:00,12:20:00,755.0,12h 15m,1h 0m
ROUTE_91,1,11049,ADI-KOP EXPR,ADI,KYN,19:25:00,04:47:00,484.0,9h 22m,0h 0m
ROUTE_91,2,11019,KONARK EXPRE,KYN,PSA,16:08:00,00:18:00,1648.0,8h 9m,11h 21m
ROUTE_91,3,12507,TVC - SCL EX,PSA,HWH,02:12:00,13:55:00,681.0,11h 43m,1h 54m
ROUTE_92,1,11049,ADI-KOP EXPR,ADI,KYN,19:25:00,04:47:00,484.0,9h 22m,0h 0m
ROUTE_92,2,11019,KONARK EXPRE,KYN,IPM,16:08:00,01:01:00,1698.0,8h 53m,11h 21m
ROUTE_92,3,12704,SC-HWH FALAK,IPM,HWH,07:28:00,17:45:00,631.0,10h 17m,6h 27m
ROUTE_93,1,11049,ADI-KOP EXPR,ADI,KYN,19:25:00,04:47:00,484.0,9h 22m,0h 0m
ROUTE_93,2,11019,KONARK EXPRE,KYN,BAM,16:08:00,01:25:00,1722.0,9h 17m,11h 21m
ROUTE_93,3,12503,BNC - KYQ HU,BAM,HWH,09:21:00,18:30:00,607.0,9h 9m,7h 56m
ROUTE_94,1,11049,ADI-KOP EXPR,ADI,KYN,19:25:00,04:47:00,484.0,9h 22m,0h 0m
ROUTE_94,2,11019,KONARK EXPRE,KYN,IPM,16:08:00,01:01:00,1698.0,8h 53m,11h 21m
ROUTE_94,3,18646,HYB-HWH EAST,IPM,HWH,03:58:00,16:10:00,631.0,12h 12m,2h 57m
ROUTE_95,1,11049,ADI-KOP EXPR,ADI,KYN,19:25:00,04:47:00,484.0,9h 22m,0h 0m
ROUTE_95,2,11019,KONARK EXPRE,KYN,BAM,16:08:00,01:25:00,1722.0,9h 17m,11h 21m
ROUTE_95,3,12254,BGP-YPR ANGA,BAM,HWH,08:30:00,23:05:00,608.0,14h 35m,7h 5m
